schema_version,candidate_id,decision_status,selected_role,assignment,airfoil_query_quality,closure_status,structure_trust_label,P_crank_W,P_crank_conservative_W,CL,CDi,e_CDi,profile_cd,CD0_total,tube_mass_kg,total_structural_mass_kg,jig_ground_clearance_m,wire_tension_N,equivalent_tip_deflection_m,target_main_tip_z_m,effective_dihedral_deg,production_recommendation
go_mode_final_candidate_summary_v1,current_avl_compromise_conservative_closed,screening_closed_compromise_candidate,conservative_best,root:dae31|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,actual_loaded_shape_query_pass,closed_for_screening,daily_screening_not_final_truth,174.60027944116567,178.8818396527458,1.16853,0.0127613,0.9564,0.009368851143241826,0.013258730502038055,10.8736370429664,13.3736370429664,0.042389758176557296,3024.0856954921524,1.543161599989442,2.7000000000002062,8.938613407924,send_to_manual_geometry_inspection_and_fem_spotcheck_not_final_production_release
