schema_version,selected_role,assignment,closure_status,selected_airfoil_avl_status,selected_candidate_avl_artifact,structure_summary_path,structure_run_succeeded,stage6_loaded_shape_CDi,selected_airfoil_CDi,closure_CDi_delta_pct,stage6_loaded_shape_e_CDi,selected_airfoil_e_CDi,closure_e_CDi_delta_pct,closure_spanload_delta_pct,baseline_total_structural_mass_kg,closure_total_structural_mass_kg,closure_mass_delta_pct,baseline_equivalent_tip_deflection_m,closure_equivalent_tip_deflection_m,closure_deflection_delta_pct,baseline_jig_ground_clearance_min_m,closure_jig_ground_clearance_min_m,closure_clearance_delta_m,baseline_wire_tension_n,closure_wire_tension_n,closure_wire_tension_delta_pct,closure_loaded_shape_error,selected_profile_cd,selected_P_crank,selected_P_crank_conservative,actual_query_quality,structure_trust_label
aero_structure_closure_mvp_v1,raw_best,root:fx76mp140|mid1:dae31|mid2:cst_mid2_nsga2_g01_child_0046_9585b968|tip:cst_tip_nsga2_g01_child_0118_60ecf404,loop_back_to_airfoil_selection,selected_assignment_avl_rerun_ok,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_closure/candidate_avl_artifacts/raw_best_selected_airfoil_spanwise.json,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_closure/runs/raw_best/structure_response/direct_dual_beam_inverse_design_refresh_summary.json,true,0.0127613,0.0159535,25.014692860445248,0.9564,0.7561,-20.943120033458808,23.84641261655309,13.3736370429664,13.241957223534268,-0.9846223507418074,1.543161599989442,1.4072568220400272,-8.806905119356555,0.042389758176557296,0.0067792515719849455,-0.03561050660457235,3024.0856954921524,2554.5791402342593,-15.525570454493472,0.0,0.02130332297192351,276.1036626941469,281.4562420422888,actual_loaded_shape_query_warning_not_mission_grade,daily_screening_not_final_truth
aero_structure_closure_mvp_v1,conservative_best,root:dae31|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,closed_for_screening,selected_assignment_avl_rerun_ok,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_closure/candidate_avl_artifacts/conservative_best_selected_airfoil_spanwise.json,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_closure/runs/conservative_best/structure_response/direct_dual_beam_inverse_design_refresh_summary.json,true,0.0127613,0.0127613,0.0,0.9564,0.9564,0.0,0.0,13.3736370429664,13.3736370429664,0.0,1.543161599989442,1.543161599989442,0.0,0.042389758176557296,0.042389758176557296,0.0,3024.0856954921524,3024.0856954921524,0.0,0.0,0.009368851143241826,174.60027944116567,178.8818396527458,actual_loaded_shape_query_pass,daily_screening_not_final_truth
