case_id,zone_name,airfoil_id,balanced_score,mean_cd,cd_p90,min_stall_margin_deg,safe_clmax_margin,safe_clmax,usable_clmax,cm_mean,actual_sidecar_query_quality,actual_query_pass,actual_query_fail_reasons,archive_source_quality,archive_pass,record_full_alpha_quality,screening_quality,repair_worthy_flag,inclusion_reason_manifest,warning_count,warning_flags,work_point_count,Re_min,Re_p50,Re_max,Cl_min,Cl_p50,Cl_p90,Cl_max,zone_area_weight,pool_reasons
raw_best_tier2,root,cst_root_nsga2_g05_child_0047_47fc9c7e,0.01340628285215061,0.01196200091100217,0.012216587811663956,2.0921515932855246,0.23213306738771156,1.5971330673877115,1.8301478526530128,-0.15020872042659622,actual_sidecar_query_grade,True,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;full_polar_archive_record;archive_mission_grade;actual_sidecar_query_pass,0,,4,470631.64442817215,512026.11293124646,526553.1815575226,1.3334,1.3461500000000002,1.364,1.365,0.19956971180285704,top5_actual_query_pass
raw_best_tier2,root,cst_root_nsga2_g03_child_0051_fbaca644,0.013816325556473007,0.012739941619040799,0.013083374792920453,3.0811350785725455,0.26236900012540243,1.6273690001254024,1.8637433334726694,-0.15936372109572178,actual_sidecar_query_grade,True,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;full_polar_archive_record;archive_mission_grade;actual_sidecar_query_pass,0,,4,470631.64442817215,512026.11293124646,526553.1815575226,1.3334,1.3461500000000002,1.364,1.365,0.19956971180285704,top5_actual_query_pass
raw_best_tier2,root,fx76mp140,0.02177420045333118,0.009842274743915663,0.010083888542733283,1.5531296924458502,0.1204704323985415,1.4854704323985415,1.7060782582206018,-0.18732095434204546,actual_sidecar_query_grade,True,,full_polar_candidate_not_mission_grade,False,full_polar_candidate_not_mission_grade,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil;actual_sidecar_query_pass,0,,4,470631.64442817215,512026.11293124646,526553.1815575226,1.3334,1.3461500000000002,1.364,1.365,0.19956971180285704,seed_dae_clarky_fx_reference;top5_cd_p90;top5_mean_cd
raw_best_tier2,root,dae21,0.021951326466213353,0.009962289703690274,0.010177033053279593,0.7709552173855811,0.07647987573678772,1.4414798757367877,1.657199861929764,-0.13322569980993482,actual_sidecar_query_grade,True,,full_polar_candidate_not_mission_grade,False,full_polar_candidate_not_mission_grade,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil;actual_sidecar_query_pass,0,,4,470631.64442817215,512026.11293124646,526553.1815575226,1.3334,1.3461500000000002,1.364,1.365,0.19956971180285704,previous_raw_or_conservative_best_airfoil;seed_dae_clarky_fx_reference;top5_cd_p90;top5_mean_cd
raw_best_tier2,root,dae11,0.022090197338491505,0.010297931094217854,0.010555687892977502,1.2182035735556145,0.12067698742999489,1.4856769874299949,1.7063077638111055,-0.13519219191426352,actual_sidecar_query_grade,True,,full_polar_candidate_not_mission_grade,False,full_polar_candidate_not_mission_grade,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil;actual_sidecar_query_pass,0,,4,470631.64442817215,512026.11293124646,526553.1815575226,1.3334,1.3461500000000002,1.364,1.365,0.19956971180285704,seed_dae_clarky_fx_reference;top5_cd_p90;top5_mean_cd
raw_best_tier2,root,cst_root_nsga2_g03_child_0090_3408e0ca,0.022146032550526357,0.010714689755486067,0.010922540101270634,2.223220273325324,0.2422907748531784,1.6072907748531784,1.8414341942813093,-0.16170088511305877,actual_sidecar_query_not_mission_grade,False,,full_polar_candidate_not_mission_grade,False,full_polar_candidate_not_mission_grade,cst_xfoil_mission_grade_candidate,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;full_polar_archive_record;repair_worthy_discontinuous_cd_candidate;phase7_1_repair_diagnostic_available,0,,4,470631.64442817215,512026.11293124646,526553.1815575226,1.3334,1.3461500000000002,1.364,1.365,0.19956971180285704,top5_cd_p90;top5_mean_cd
raw_best_tier2,root,cst_mid2_nsga2_g01_child_0046_9585b968,1.0225907780354582,0.019052787325977434,0.019671040690289476,-0.9275068700332694,-0.09665939232769172,1.2683406076723083,1.4648228974136759,-0.06520911227964547,,False,insufficient_safe_clmax_margin,full_polar_mission_grade_candidate,False,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_top32_by_score,0,,4,470631.64442817215,512026.11293124646,526553.1815575226,1.3334,1.3461500000000002,1.364,1.365,0.19956971180285704,previous_raw_or_conservative_best_airfoil
raw_best_tier2,root,clarkysm,1.0308378249955226,0.027562955520494727,0.029746382902726562,-0.5942120408662978,-0.0604313422846694,1.3045686577153306,1.5050762863503673,-0.018208407994493338,actual_sidecar_query_grade,False,insufficient_safe_clmax_margin,full_polar_mission_grade_candidate,False,full_polar_mission_grade_candidate,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil;archive_mission_grade;actual_sidecar_query_pass,0,,4,470631.64442817215,512026.11293124646,526553.1815575226,1.3334,1.3461500000000002,1.364,1.365,0.19956971180285704,previous_raw_or_conservative_best_airfoil;seed_dae_clarky_fx_reference
raw_best_tier2,root,dae41,1.0460435072005196,0.03833834231428881,0.04703549295304423,-1.0099654799232103,-0.10714901475152927,1.2578509852484707,1.4531677613871896,-0.014114879198269328,actual_sidecar_query_not_mission_grade,False,cl_outside_polar_envelope|insufficient_safe_clmax_margin,full_polar_candidate_not_mission_grade,False,full_polar_mission_grade_candidate,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil,1,cl_outside_polar_envelope,4,470631.64442817215,512026.11293124646,526553.1815575226,1.3334,1.3461500000000002,1.364,1.365,0.19956971180285704,seed_dae_clarky_fx_reference
raw_best_tier2,root,cst_tip_nsga2_g04_child_0123_01770232,1.0524924362636676,0.0462433940187489,0.04645545367244026,-1.8753390627572877,-0.19962340201361184,1.1653765979863882,1.350418442207098,-0.040152969102009925,,False,cl_outside_polar_envelope|insufficient_safe_clmax_margin,full_polar_mission_grade_candidate,False,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate,1,cl_outside_polar_envelope,4,470631.64442817215,512026.11293124646,526553.1815575226,1.3334,1.3461500000000002,1.364,1.365,0.19956971180285704,previous_raw_or_conservative_best_airfoil
