combo_index,case_id,assignment,root_airfoil,mid1_airfoil,mid2_airfoil,tip_airfoil,status,error,known_policy_tags,selection_reasons,predicted_profile_cd_proxy,predicted_balanced_score,predicted_archive_pass,predicted_actual_query_pass,alpha_at_CL_req,CL_req,CL,CDi,CDi_conservative,e_CDi,profile_cd,CD0_total_est,CD_total,L_D,P_air,P_crank,P_crank_conservative,CD_total_conservative,L_D_conservative,local_Cl_max_root,local_Cl_max_mid1,local_Cl_max_mid2,local_Cl_max_tip,stall_margin,max_utilization,archive_source_quality,archive_source_quality_summary,actual_sidecar_query_quality,actual_sidecar_query_quality_summary,actual_sidecar_query_fail_reasons,target_vs_avl_rms,target_vs_avl_outer_delta,has_seed_reference,is_cst_only,no_ClarkY,no_DAE,avl_path,run_dir
39,raw_best_tier2,root:cst_root_nsga2_g04_child_0066_2124fc90|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,cst_root_nsga2_g04_child_0066_2124fc90,dae31,dae31,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009824426740378043,0.011240920416404182,True,False,-0.84468,1.1685305045195065,1.16853,0.0129905,0.013640025,0.9457129194152568,0.009429165100002449,0.013319044458821025,0.026309544458821027,44.41469924910552,143.54039289142702,173.86190999446103,178.1541795647648,0.026959069458821025,43.344615670225316,1.3396,1.3401,1.2603,0.7748,1.596355718005452,0.8941712011435644,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:;mid1:mixed_actual_sidecar_query_quality;mid2:mixed_actual_sidecar_query_quality;tip:,,0.0761918786565732,0.1796290815189744,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0039/raw_best_tier2_combo_0039.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0039
40,raw_best_tier2,root:dae11|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae11,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009825552424494203,0.016234319497039688,False,False,-0.28837,1.1685305045195065,1.16853,0.0128738,0.01351749,0.9544984053080163,0.009559885079898993,0.013449764438717569,0.02632356443871757,44.39104389680575,143.6168835135216,173.9545585192849,178.20826853769654,0.02696725443871757,43.33145990723541,1.3375,1.3769,1.2564,0.7907,0.6876348222626782,0.9420445034499855,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.07101781297093067,0.15626290249272745,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0040/raw_best_tier2_combo_0040.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0040
41,raw_best_tier2,root:dae11|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae11,dae21,dae31,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009826323258543412,0.017353969776036263,False,False,-0.22516,1.1685305045195065,1.16853,0.0127688,0.01340724,0.9623803968475211,0.009389873142711887,0.013279752501530465,0.026048552501530466,44.859709745900474,142.11646523089206,172.1371914133867,176.35620774757672,0.026686992501530466,43.78651901118092,1.3114,1.3207,1.274,0.8323,1.2175212689273347,0.9162111953348963,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,,0.05258793401539179,0.1403524048910142,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0041/raw_best_tier2_combo_0041.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0041
42,raw_best_tier2,root:fx76mp140|mid1:dae21|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0032_70ef8136,fx76mp140,dae21,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009826728750264148,0.02029694926964588,False,False,-2.42066,1.1685305045195065,1.16853,0.0170478,0.01790019,0.7196001858280661,0.023134603756046847,0.027024483114865425,0.044072283114865426,26.513954393376213,240.45086922092128,291.24378539355774,296.87665196379174,0.04492467311486542,26.010884965857297,1.768,1.3824,1.0101,0.5796,-3.6424295297957685,1.1901953491899984,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.29885238101536254,0.3028332016524563,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0042/raw_best_tier2_combo_0042.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0042
43,raw_best_tier2,root:fx76mp140|mid1:fx76mp140|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,fx76mp140,fx76mp140,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.00983679652098136,0.017423317350742318,False,False,-5.65609,1.1685305045195065,1.16853,0.0163575,0.017175375,0.7490290370530546,0.012285167730656833,0.01617504708947541,0.03253254708947541,35.91881389753025,177.49203519244094,214.98550774278215,220.39028812046158,0.03335042208947541,35.037952484813275,1.5205,1.5212,1.1897,0.399,-0.4606329639167834,1.0240526952419828,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,root:insufficient_safe_clmax_margin|mid1:insufficient_safe_clmax_margin,0.25779371523840106,0.43040725421515397,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0043/raw_best_tier2_combo_0043.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0043
44,raw_best_tier2,root:dae11|mid1:dae31|mid2:cst_mid2_seedless_sobol_0237_e583606c|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae11,dae31,cst_mid2_seedless_sobol_0237_e583606c,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.00983711699704384,0.013371762988917079,False,False,-0.33791,1.1685305045195065,1.16853,0.0127531,0.013390755,0.9635321271106116,0.010570658415789087,0.014460537774607665,0.027213637774607665,42.939151104959286,148.4729720153889,179.83644866205051,184.05027746440925,0.027851292774607666,41.956059777048075,1.332,1.3707,1.2253,0.837,1.2883699113057376,0.9145888108405967,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.06220396245024381,0.12308577563686296,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0044/raw_best_tier2_combo_0044.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0044
45,raw_best_tier2,root:dae21|mid1:fx76mp140|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae21,fx76mp140,dae31,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009837476307700726,0.017364037391142114,False,False,-3.11373,1.1685305045195065,1.16853,0.016437,0.017258850000000003,0.7466094641275992,0.01970786642905907,0.02359774578787765,0.04003474578787765,29.187908690888516,218.42275333557316,264.56244347816516,269.99349193104104,0.04085659578787765,28.600779922692805,1.3553,1.6989,1.4315,0.5784,-2.7515780601756803,1.1436780988342128,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,"mid1:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.23015009618438473,0.31604766495525644,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0045/raw_best_tier2_combo_0045.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0045
46,raw_best_tier2,root:fx76mp140|mid1:dae21|mid2:cst_mid2_seedless_sobol_0237_e583606c|tip:cst_tip_nsga2_g05_child_0102_33bdf605,fx76mp140,dae21,cst_mid2_seedless_sobol_0237_e583606c,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009838293322813784,0.01743439276152327,False,False,-2.46987,1.1685305045195065,1.16853,0.0168707,0.017714235,0.7271541813890179,0.024223835421841925,0.028113714780660503,0.0449844147806605,25.976341144308403,245.4273042132436,297.27144405673886,302.8457939462523,0.0458279497806605,25.49820600991906,1.7627,1.3768,0.9791,0.6259,-3.5741008353097112,1.186627455892087,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.29561171083658117,0.2724041950530882,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0046/raw_best_tier2_combo_0046.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0046
47,raw_best_tier2,root:dae21|mid1:dae21|mid2:cst_mid2_seedless_sobol_0237_e583606c|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae21,dae21,cst_mid2_seedless_sobol_0237_e583606c,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.00983897310953315,0.01737511280192307,False,False,0.06783,1.1685305045195065,1.16853,0.0128533,0.013495965,0.9561026885175559,0.009427010684026736,0.013316890042845312,0.026170190042845314,44.6512043896667,142.78009893606733,172.94101130822108,177.1879477978085,0.026812855042845314,43.58098019223487,1.3476,1.3499,1.2166,0.8032,0.92317073382532,0.9364681552075237,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:;tip:,,0.07383893957560632,0.1462443331600145,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0047/raw_best_tier2_combo_0047.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0047
48,raw_best_tier2,root:cst_root_nsga2_g03_child_0090_3408e0ca|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,cst_root_nsga2_g03_child_0090_3408e0ca,dae31,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009840655696398044,0.013334048560246158,False,False,-1.19155,1.1685305045195065,1.16853,0.0128556,0.01349838,0.9555220726559466,0.010281847298029381,0.014171726656847957,0.027027326656847955,43.23514934923962,147.4564902938932,178.60524502651793,182.85294147299786,0.027670106656847958,42.23079148234189,1.3473,1.3275,1.23,0.8114,1.7231734031171009,0.885763950091845,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_not_mission_grade;mid1:mixed_actual_sidecar_query_quality;mid2:mixed_actual_sidecar_query_quality;tip:,,0.06938336498464595,0.146311053385684,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0048/raw_best_tier2_combo_0048.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0048
49,raw_best_tier2,root:dae21|mid1:dae31|mid2:cst_mid2_nsga2_g01_child_0103_58b101ad|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae21,dae31,cst_mid2_nsga2_g01_child_0103_58b101ad,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009842240518270956,0.013661644564040289,False,False,-0.55735,1.1685305045195065,1.16853,0.0126708,0.01330434,0.96972401978486,0.010237095694034613,0.01412697505285319,0.02679777505285319,43.605504644128715,146.20409584526115,177.08829438621748,181.27492994846722,0.027431315052853192,42.59841361116098,1.3203,1.3529,1.2455,0.8434,0.72775000530617,0.9396588994566075,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.0513569940713823,0.11798523779808712,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0049/raw_best_tier2_combo_0049.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0049
50,raw_best_tier2,root:dae31|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae31,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009844392514837694,0.011484725156951854,True,False,-0.72526,1.1685305045195065,1.16853,0.0128203,0.013461315,0.9583008879469025,0.010151279474890399,0.014041158833708975,0.026861458833708975,43.50212368410514,146.5515437054534,177.50913724013253,181.74517000039316,0.027502473833708976,42.48819621045409,1.345,1.3473,1.2112,0.814,1.5238884693702264,0.8989753446016895,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.0712337457804977,0.1388416712606081,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0050/raw_best_tier2_combo_0050.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0050
51,raw_best_tier2,root:cst_root_nsga2_g04_child_0066_2124fc90|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,cst_root_nsga2_g04_child_0066_2124fc90,dae31,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009847698304592926,0.011335549363348067,True,False,-1.01071,1.1685305045195065,1.16853,0.0127455,0.013382775000000001,0.9638753352422841,0.010270960703997651,0.014160840062816229,0.02690634006281623,43.4295597911654,146.79640804620962,177.805726800157,182.01704444061022,0.027543615062816232,42.42473262331559,1.3231,1.3237,1.247,0.8291,1.7614200065634686,0.8832284299333901,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:;mid1:mixed_actual_sidecar_query_quality;mid2:mixed_actual_sidecar_query_quality;tip:,,0.055810839737755344,0.13438394701711354,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0051/raw_best_tier2_combo_0051.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0051
52,raw_best_tier2,root:dae11|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae11,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009848823988709086,0.016328948443983575,False,False,-0.45466,1.1685305045195065,1.16853,0.0126777,0.013311585,0.969229460900805,0.010418185762323286,0.014308065121141862,0.026985765121141862,43.30173701853008,147.2297376348435,178.33059306545968,182.51950849838684,0.027619650121141863,42.307940158338134,1.3211,1.3607,1.2431,0.8449,0.8059548774547023,0.9320722080855437,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.052871394122110685,0.11701176726342966,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0052/raw_best_tier2_combo_0052.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0052
53,raw_best_tier2,root:dae11|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae11,dae21,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009849594822758295,0.01744859872298015,False,False,-0.39164,1.1685305045195065,1.16853,0.0125793,0.013208265,0.976844623329942,0.010310669209993904,0.01420054856881248,0.026779848568812478,43.634694255902716,146.10629200200597,176.9698304287863,181.12623292335718,0.02740881356881248,42.63338511846919,1.2949,1.3044,1.2606,0.8865,1.381833382700034,0.9049033718443543,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,,0.03447801282522804,0.09517830074092337,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0053/raw_best_tier2_combo_0053.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0053
54,raw_best_tier2,root:fx76mp140|mid1:dae21|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0102_33bdf605,fx76mp140,dae21,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.00985000031447903,0.020391578216589767,False,False,-2.58528,1.1685305045195065,1.16853,0.0166897,0.017524184999999998,0.735027568215605,0.02380294210144274,0.027692821460261318,0.044382521460261316,26.328619151703023,242.1434767861268,293.29393990567684,298.8084844919129,0.04521700646026132,25.842721489014583,1.7513,1.366,0.9968,0.6338,-3.427129681132158,1.1789531193645046,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.28688393380198346,0.26546099005597024,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0054/raw_best_tier2_combo_0054.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0054
55,raw_best_tier2,root:cst_root_nsga2_g04_child_0066_2124fc90|mid1:dae21|mid2:cst_mid2_nsga2_g01_child_0046_9585b968|tip:cst_tip_nsga2_g04_child_0123_01770232,cst_root_nsga2_g04_child_0066_2124fc90,dae21,cst_mid2_nsga2_g01_child_0046_9585b968,cst_tip_nsga2_g04_child_0123_01770232,ok,,raw_best,known_policy_or_baseline,0.010740657573044711,0.016330481349801976,False,False,-0.39996,1.1685305045195065,1.16853,0.0128661,0.013509405,0.9550041667552719,0.010425051640557305,0.01431493099937588,0.027181030999375883,42.99066155902393,148.29507500409633,179.62097263093062,183.87213844583272,0.02782433599937588,41.996707649940596,1.365,1.3356,1.1667,0.8496,0.9753047233198282,0.926547794721956,archive_not_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:;mid1:actual_sidecar_query_grade;mid2:;tip:,mid2:cl_outside_polar_envelope,0.07992029976703345,0.12062244764692542,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0055/raw_best_tier2_combo_0055.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0055
56,raw_best_tier2,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:dae31|tip:dae41,cst_root_nsga2_g05_child_0019_00cc4dca,cst_mid1_nsga2_g06_child_0001_a86879e2,dae31,dae41,ok,,policy_F,known_policy_or_baseline,0.010947374497220134,0.011841277243293185,True,False,-0.85567,1.1685305045195065,1.16853,0.0126032,0.013233360000000001,0.9748417921676659,0.010821920081879524,0.0147117994406981,0.027314999440698103,42.77981066982741,149.02598399921564,180.5062790688174,184.67057850674917,0.0279451594406981,41.815131060505244,1.3059,1.3073,1.2432,0.8758,2.5716441058878816,0.8295154371029619,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:actual_sidecar_query_not_mission_grade,,0.039340340681191,0.09872202554800136,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0056/raw_best_tier2_combo_0056.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0056
57,raw_best_tier2,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g05_child_0114_b5496e0b|mid2:dae31|tip:clarkysm,cst_root_nsga2_g05_child_0019_00cc4dca,cst_mid1_nsga2_g05_child_0114_b5496e0b,dae31,clarkysm,ok,,conservative_best,known_policy_or_baseline,0.010950192696278255,0.011938572274619473,True,False,-1.39354,1.1685305045195065,1.16853,0.012549,0.01317645,0.978901165514965,0.010817014007004846,0.014706893365823422,0.027255893365823423,42.87258131060729,148.70351132307104,180.11568716457248,184.26207805312507,0.02788334336582342,41.90783326047524,1.2981,1.3406,1.2548,0.8877,2.4548913164200177,0.8372554460077192,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:actual_sidecar_query_grade,,0.03677423630376519,0.0871984078000344,True,False,False,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0057/raw_best_tier2_combo_0057.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0057
58,raw_best_tier2,root:fx76mp140|mid1:fx76mp140|mid2:clarkysm|tip:clarkysm,fx76mp140,fx76mp140,clarkysm,clarkysm,ok,,old_fx_clark_baseline,known_policy_or_baseline,0.011009179532339758,0.01863388207853408,False,True,-5.47235,1.1685305045195065,1.16853,0.0165823,0.017411415000000003,0.7389000983519172,0.01218320369390758,0.01607308305272616,0.03265538305272616,35.7837022653438,178.16220728355435,215.79724719422765,221.2763050977455,0.03348449805272616,34.89765630291029,1.5372,1.5372,1.1091,0.4425,-0.666908268025629,1.0348236938771864,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:actual_sidecar_query_grade;tip:actual_sidecar_query_grade,root:insufficient_safe_clmax_margin|mid1:insufficient_safe_clmax_margin,0.2693735067845726,0.4331347864690341,True,False,False,True,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/raw_best_tier2/combo_0058/raw_best_tier2_combo_0058.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/raw_best_tier2/combo_0058
