Node,Y_Position_m,Main_X_m,Main_Z_m,Main_Outer_Radius_m,Main_Wall_Thickness_m,Rear_X_m,Rear_Z_m,Rear_Outer_Radius_m,Rear_Wall_Thickness_m,Lift_Per_Span_N_m,Torque_Per_Span_Nm_m,Main_FZ_N,Rear_FZ_N,Is_Joint,Is_Wire_Attach
1,-1.51412337165e-19,0.314193274,0.0714391296181,3.06350000e-02,8.00000000e-04,0.8797411672,0.0651858601168,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-6.93811032e-01,-2.20293895e-01,0,0
2,0.290930796112,0.31197742974,0.0815325384359,3.06350000e-02,8.00000000e-04,0.873297721633,0.0676900572459,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-1.38762206e+00,-4.40587789e-01,0,0
3,0.581852635142,0.309738571551,0.0926663774443,3.06350000e-02,8.00000000e-04,0.86693651703,0.0604470908332,1.00000000e-02,8.00000000e-04,7.57840027e+01,-4.58800208e+01,2.06618530e+01,-4.40587789e-01,0,0
4,0.872769187342,0.307489361708,0.104664412868,3.06350000e-02,8.00000000e-04,0.860629396172,0.0503806374573,1.00000000e-02,8.00000000e-04,7.54945252e+01,-4.58643968e+01,2.05776291e+01,-4.40587789e-01,0,0
5,1.16368516893,0.305292574305,0.117318767568,3.06350000e-02,8.00000000e-04,0.854314565213,0.0444373917142,1.00000000e-02,8.00000000e-04,7.52050478e+01,-4.58487728e+01,2.04934051e+01,-4.40587789e-01,0,0
6,1.45460700339,0.303344810248,0.130389737875,3.06350000e-02,8.00000000e-04,0.848128453825,0.0495870664158,1.00000000e-02,8.00000000e-04,7.49101923e+01,-4.58312364e+01,2.04076165e+01,-4.40587789e-01,1,0
7,1.74552035536,0.301028125381,0.143909972939,3.06350000e-02,8.00000000e-04,0.842266992268,0.062310037401,1.00000000e-02,8.00000000e-04,7.46058081e+01,-4.58103116e+01,2.03190554e+01,-4.40587789e-01,0,0
8,2.03642899713,0.29838219788,0.158149496414,3.06350000e-02,8.00000000e-04,0.835931264805,0.0732967814108,1.00000000e-02,8.00000000e-04,7.43014240e+01,-4.57893868e+01,2.02304944e+01,-4.40587789e-01,0,0
9,2.32733963846,0.296097042824,0.173043042598,3.06350000e-02,8.00000000e-04,0.829561352541,0.0812849250362,1.00000000e-02,8.00000000e-04,7.39749421e+01,-4.57550069e+01,2.01355039e+01,-4.40587789e-01,0,0
10,2.61825311584,0.294021764362,0.188493994734,3.06350000e-02,8.00000000e-04,0.823311505729,0.0850355027656,1.00000000e-02,8.00000000e-04,7.35880800e+01,-4.56838618e+01,2.00229458e+01,-4.40587789e-01,0,0
11,2.90916334253,0.291588060547,0.208105447011,3.06350000e-02,8.00000000e-04,0.81678218995,0.0872031549598,1.00000000e-02,8.00000000e-04,7.32012180e+01,-4.56127168e+01,1.99103877e+01,-4.40587789e-01,0,0
12,3.20008396393,0.28912504843,0.231231315756,3.06350000e-02,8.00000000e-04,0.810226726326,0.0884368812843,1.00000000e-02,8.00000000e-04,7.27966709e+01,-4.55408878e+01,1.97926841e+01,-4.40587789e-01,0,0
13,3.49102990388,0.28693139462,0.254782873758,3.06350000e-02,8.00000000e-04,0.803775128376,0.0888007860006,1.00000000e-02,8.00000000e-04,7.23088121e+01,-4.54658367e+01,1.96507408e+01,-4.40587789e-01,0,0
14,3.78200891505,0.284673240068,0.278472443421,3.06350000e-02,8.00000000e-04,0.797234418391,0.0913311456288,1.00000000e-02,8.00000000e-04,7.18209532e+01,-4.53907857e+01,1.95087975e+01,-4.40587789e-01,0,0
15,4.07303305062,0.282414040586,0.301981870446,3.06350000e-02,8.00000000e-04,0.790769836384,0.0990913990276,1.00000000e-02,8.00000000e-04,7.13303550e+01,-4.52937670e+01,1.93660571e+01,-4.40587789e-01,0,0
16,4.36411761837,0.280484068042,0.324962742506,3.06350000e-02,8.00000000e-04,0.784818596901,0.11517214746,1.00000000e-02,8.00000000e-04,7.08102345e+01,-4.49524699e+01,1.92147273e+01,-4.40587789e-01,1,0
17,4.65525292765,0.278100523046,0.347140165613,3.06350000e-02,8.00000000e-04,0.778466671441,0.138398270298,1.00000000e-02,8.00000000e-04,7.02920162e+01,-4.46124883e+01,1.90639508e+01,-4.40587789e-01,0,0
18,4.94645685417,0.275263229648,0.368398122217,3.06350000e-02,8.00000000e-04,0.771447738245,0.163557922393,1.00000000e-02,8.00000000e-04,6.97546664e+01,-4.40841193e+01,1.89076081e+01,-4.40587789e-01,0,0
19,5.2377457939,0.272871841295,0.388486880359,3.06350000e-02,8.00000000e-04,0.765038713776,0.18802376649,1.00000000e-02,8.00000000e-04,6.91960084e+01,-4.33753070e+01,1.87450657e+01,-4.40587789e-01,0,0
20,5.52912800253,0.27067077937,0.407127277805,3.06350000e-02,8.00000000e-04,0.758559376358,0.209197216343,1.00000000e-02,8.00000000e-04,6.86087599e+01,-4.25936897e+01,1.85742048e+01,-4.40587789e-01,0,0
21,5.82061383204,0.268531016768,0.424010971084,3.06350000e-02,8.00000000e-04,0.752095311767,0.224508436774,1.00000000e-02,8.00000000e-04,6.79875400e+01,-4.17263319e+01,1.83934599e+01,-4.40587789e-01,0,0
22,6.11231781767,0.266069510871,0.442080761332,3.06350000e-02,8.00000000e-04,0.745422862879,0.234651942991,1.00000000e-02,8.00000000e-04,6.73443236e+01,-4.09091839e+01,1.82063150e+01,-4.40587789e-01,0,0
23,6.40440075507,0.263157271382,0.464055104178,3.06350000e-02,8.00000000e-04,0.738392522062,0.24201491182,1.00000000e-02,8.00000000e-04,6.66674764e+01,-4.01629628e+01,1.80093853e+01,-4.40587789e-01,0,0
24,6.69670346963,0.261010719526,0.483489785465,3.06350000e-02,8.00000000e-04,0.731800378549,0.24349811553,1.00000000e-02,8.00000000e-04,6.59631581e+01,-3.94038273e+01,1.78044628e+01,-4.40587789e-01,0,0
