section_index,eta,y_m,z_m,chord_m,twist_deg,dihedral_local_z_slope,dihedral_local_deg,airfoil_id,airfoil_source_quality,airfoil_dat_path
0,0.0,0.0,0.0,1.2567727174899492,2.0,,,cst_root_nsga2_g05_child_0019_00cc4dca,full_polar_mission_grade_candidate,/Volumes/Samsung SSD/hpa-mdo/output/geometry_exports/phase7_avl_vsp_parity/monotone_chord/policy_C_conservative_baseline/airfoils/cst_root_nsga2_g05_child_0019_00cc4dca.dat
1,0.15999999997436815,2.746582865,0.067125039,1.1715646119890937,2.325705722,0.024439473447308496,1.39999999210063,cst_root_nsga2_g05_child_0019_00cc4dca,full_polar_mission_grade_candidate,/Volumes/Samsung SSD/hpa-mdo/output/geometry_exports/phase7_avl_vsp_parity/monotone_chord/policy_C_conservative_baseline/airfoils/cst_root_nsga2_g05_child_0019_00cc4dca.dat
2,0.34999999999126186,6.008150018,0.19669771,1.0673278467839427,2.428722972,0.03972712040615771,2.2749999996652357,cst_mid1_nsga2_g06_child_0001_a86879e2,full_polar_mission_grade_candidate,/Volumes/Samsung SSD/hpa-mdo/output/geometry_exports/phase7_avl_vsp_parity/monotone_chord/policy_C_conservative_baseline/airfoils/cst_mid1_nsga2_g06_child_0001_a86879e2.dat
3,0.5200000000186412,8.926394313,0.358575623,0.9703716705431527,2.037252675,0.05547099441858073,3.175000008675714,cst_mid1_nsga2_g06_child_0001_a86879e2,full_polar_mission_grade_candidate,/Volumes/Samsung SSD/hpa-mdo/output/geometry_exports/phase7_avl_vsp_parity/monotone_chord/policy_C_conservative_baseline/airfoils/cst_mid1_nsga2_g06_child_0001_a86879e2.dat
4,0.6999999999825237,12.016300036,0.577352682,0.8621639668368575,1.210102506,0.07080379746589437,4.050000002169183,clarkysm,full_polar_mission_grade_candidate,/Volumes/Samsung SSD/hpa-mdo/output/geometry_exports/phase7_avl_vsp_parity/monotone_chord/policy_C_conservative_baseline/airfoils/clarkysm.dat
5,0.8199999999778633,14.076237185,0.750330437,0.7849414385071634,0.612352961,0.08397234599316411,4.79999998996851,clarkysm,full_polar_mission_grade_candidate,/Volumes/Samsung SSD/hpa-mdo/output/geometry_exports/phase7_avl_vsp_parity/monotone_chord/policy_C_conservative_baseline/airfoils/clarkysm.dat
6,0.8999999999941746,15.449528618,0.877726832,0.7294025924448694,0.29448317,0.09276719561389703,5.30000002324913,clarkysm,full_polar_mission_grade_candidate,/Volumes/Samsung SSD/hpa-mdo/output/geometry_exports/phase7_avl_vsp_parity/monotone_chord/policy_C_conservative_baseline/airfoils/clarkysm.dat
7,0.9499999999679601,16.307835763,0.962262707,0.6914954910371223,0.095814551,0.09849140309789695,5.624999985287794,clarkysm,full_polar_mission_grade_candidate,/Volumes/Samsung SSD/hpa-mdo/output/geometry_exports/phase7_avl_vsp_parity/monotone_chord/policy_C_conservative_baseline/airfoils/clarkysm.dat
8,1.0,17.166142909,1.050581633,0.6450039808690932,0.016347103,0.10289897551429657,5.875000013598958,clarkysm,full_polar_mission_grade_candidate,/Volumes/Samsung SSD/hpa-mdo/output/geometry_exports/phase7_avl_vsp_parity/monotone_chord/policy_C_conservative_baseline/airfoils/clarkysm.dat
