target_main_tip_z_m,case_label,sequence_index,source_stage,source,recipe_id,recipe_signature,rib_design_key,rib_design_label,z_main_plateau_scale,z_main_taper_fill,z_rear_radius_scale,z_rear_outboard_fraction,z_wall_thickness_fraction,main_plateau_scale,main_taper_fill,rear_radius_scale,rear_outboard_fraction,wall_thickness_fraction,main_tube_od_mm,main_tube_id_mm,main_tube_wall_mm,rear_tube_od_mm,rear_tube_id_mm,rear_tube_wall_mm,main_root_od_mm,main_root_id_mm,main_root_wall_mm,rear_root_od_mm,rear_root_id_mm,rear_root_wall_mm,tube_mass_kg,total_structural_mass_kg,main_ei_nm2,rear_ei_nm2,main_gj_nm2,rear_gj_nm2,ei_min_nm2,ei_root_nm2,gj_min_nm2,gj_root_nm2,equivalent_tip_deflection_m,jig_ground_clearance_min_m,jig_ground_clearance_margin_m,max_jig_vertical_prebend_m,max_jig_vertical_curvature_per_m,loaded_shape_main_z_error_max_m,loaded_shape_main_z_error_rms_m,loaded_shape_twist_error_max_deg,loaded_shape_normalized_error,target_shape_error_max_m,target_shape_error_rms_m,wire_tension_max_n,wire_tension_min_n,wire_tension_values_n,moment_closure_status,moment_closure_residual_nm,moment_closure_passed,production_overall_hard_feasible,production_hard_failures,production_numerical_consistency_passed,production_wire_support_validity_passed,eligible_if_production_hard_failures_counted,geometry_validity_status,analysis_succeeded,safety_passed,manufacturing_passed,overall_feasible,pass_fail,eligible_for_reported_selection,is_reported_selected,is_best_after_active_wall_probes,exact_reject_reason,failures,dominant_constraint,dominant_constraint_margin,hard_margins_json,hard_violation_score,target_violation_score,clearance_risk_score,clearance_hotspot_count,clearance_hotspot_mean_m,clearance_penalty_kg,active_wall_risk_score,active_wall_tight_count,active_wall_penalty_kg,loaded_shape_penalty_kg,score_objective_value_kg,selection_key_json,message
2.0,target_main_tip_z_2p000m,0,baseline_or_coarse,baseline,23948fb7bf67,"baseline_uniform|0.000000,0.000000,0.000000,0.000000,0.000000",baseline_uniform,Uniform baseline rib family,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"[61.27,61.27,61.27,61.27,45.95,30.0]","[59.67,59.67,59.67,59.67,44.35,28.4]","[0.8,0.8,0.8,0.8,0.8,0.8]","[20.0,20.0,20.0,20.0,20.0,20.0]","[18.4,18.4,18.4,18.4,18.4,18.4]","[0.8,0.8,0.8,0.8,0.8,0.8]",61.27,59.67000000000001,0.8,20.0,18.4,0.8,9.68940044080386,12.18940044080386,"[15979.884,15979.884,15979.884,15979.884,6652.537,1800.33]","[512.312,512.312,512.312,512.312,512.312,512.312]","[2084.333,2084.333,2084.333,2084.333,867.722,234.826]","[66.823,66.823,66.823,66.823,66.823,66.823]",2312.6422645099947,16492.196152832916,301.64899102304275,2151.156019934728,2.9093759852802408,-1.6718352822209614,-1.6718352822209614,3.6605444948404773,0.12322830013677977,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.6217824537788153e-16,3260.2739339276477,3260.2739339276477,[3260.274],fail,1823.962860713726,False,False,moment_closure,False,True,False,pass,True,True,True,False,fail,False,False,False,ground_clearance; negative_margins:equivalent_tip_margin=-0.359375985|ground_clearance_margin_m=-1.67183528,ground_clearance,ground_clearance_margin_m,-1.6718352822209614,"{""ei_dominance_margin_min_nm2"":775.7055709461465,""ei_ratio_margin_min"":1.5141265886770667,""equivalent_buckling_margin"":0.8112896127797583,""equivalent_failure_margin"":0.4761176682798001,""equivalent_tip_margin"":-0.35937598528024095,""equivalent_twist_margin"":1.8545274152149012,""ground_clearance_margin_m"":-1.6718352822209614,""jig_curvature_margin_per_m"":0.012322830013677982,""jig_prebend_margin_m"":0.36605444948404786,""loaded_shape_main_z_margin_m"":0.025,""loaded_shape_twist_margin_deg"":0.15,""main_hollow_margin_min_m"":0.014199999999999999,""main_radius_taper_margin_min_m"":0.0,""main_thickness_ratio_margin_min_m"":0.0112,""main_thickness_step_margin_min_m"":0.003,""radius_dominance_margin_min_m"":-8.673617379884035e-19,""rear_hollow_margin_min_m"":0.0091,""rear_inboard_ei_margin_min_nm2"":2683.664553141044,""rear_main_radius_ratio_margin_min_m"":0.01,""rear_radius_taper_margin_min_m"":0.0,""rear_thickness_ratio_margin_min_m"":0.0072,""rear_thickness_step_margin_min_m"":0.003}",2.9241843096749855,2.9241843096749855,25720.991194798164,5,-1.5927731974871056,6430.247798699541,0.6666666666666666,2,0.03333333333333333,0.0,6442.470532473679,"[6442.470532473679,12.18940044080386,25720.991194798164,0.6666666666666666,3.6605444948404773]",analysis complete
2.0,target_main_tip_z_2p000m,1,baseline_or_coarse,coarse_grid,1a57ea037849,"inboard_reinforced_mix|0.000000,0.000000,0.000000,0.000000,0.000000",inboard_reinforced_mix,Inboard reinforced two-family mix,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"[61.27,61.27,61.27,61.27,45.95,30.0]","[59.67,59.67,59.67,59.67,44.35,28.4]","[0.8,0.8,0.8,0.8,0.8,0.8]","[20.0,20.0,20.0,20.0,20.0,20.0]","[18.4,18.4,18.4,18.4,18.4,18.4]","[0.8,0.8,0.8,0.8,0.8,0.8]",61.27,59.67000000000001,0.8,20.0,18.4,0.8,9.68940044080386,12.18940044080386,"[15979.884,15979.884,15979.884,15979.884,6652.537,1800.33]","[512.312,512.312,512.312,512.312,512.312,512.312]","[2084.333,2084.333,2084.333,2084.333,867.722,234.826]","[66.823,66.823,66.823,66.823,66.823,66.823]",2312.6422645099947,16492.196152832916,301.64899102304275,2151.156019934728,2.909358242231116,-1.6718352822209614,-1.6718352822209614,3.6605444948404773,0.12322830013677977,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.6217824537788153e-16,3260.2739339276477,3260.2739339276477,[3260.274],fail,1823.962860713726,False,False,moment_closure,False,True,False,pass,True,True,True,False,fail,False,False,False,ground_clearance; negative_margins:equivalent_tip_margin=-0.359358242|ground_clearance_margin_m=-1.67183528,ground_clearance,ground_clearance_margin_m,-1.6718352822209614,"{""ei_dominance_margin_min_nm2"":775.7055709461465,""ei_ratio_margin_min"":1.5141265886770667,""equivalent_buckling_margin"":0.8112899022942633,""equivalent_failure_margin"":0.4761183406923705,""equivalent_tip_margin"":-0.35935824223111634,""equivalent_twist_margin"":1.8937731899758166,""ground_clearance_margin_m"":-1.6718352822209614,""jig_curvature_margin_per_m"":0.012322830013677982,""jig_prebend_margin_m"":0.36605444948404786,""loaded_shape_main_z_margin_m"":0.025,""loaded_shape_twist_margin_deg"":0.15,""main_hollow_margin_min_m"":0.014199999999999999,""main_radius_taper_margin_min_m"":0.0,""main_thickness_ratio_margin_min_m"":0.0112,""main_thickness_step_margin_min_m"":0.003,""radius_dominance_margin_min_m"":-8.673617379884035e-19,""rear_hollow_margin_min_m"":0.0091,""rear_inboard_ei_margin_min_nm2"":2683.664553141044,""rear_main_radius_ratio_margin_min_m"":0.01,""rear_radius_taper_margin_min_m"":0.0,""rear_thickness_ratio_margin_min_m"":0.0072,""rear_thickness_step_margin_min_m"":0.003}",2.9241715571382794,2.9241715571382794,25720.991194798164,5,-1.5927731974871056,6430.247798699541,0.6666666666666666,2,0.03333333333333333,0.0,6442.620532473678,"[6442.620532473678,12.18940044080386,25720.991194798164,0.6666666666666666,3.6605444948404773]",analysis complete
2.0,target_main_tip_z_2p000m,2,baseline_or_coarse,coarse_grid,a4976b526056,"outboard_relaxed_mix|0.000000,0.000000,0.000000,0.000000,0.000000",outboard_relaxed_mix,Outboard relaxed two-family mix,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"[61.27,61.27,61.27,61.27,45.95,30.0]","[59.67,59.67,59.67,59.67,44.35,28.4]","[0.8,0.8,0.8,0.8,0.8,0.8]","[20.0,20.0,20.0,20.0,20.0,20.0]","[18.4,18.4,18.4,18.4,18.4,18.4]","[0.8,0.8,0.8,0.8,0.8,0.8]",61.27,59.67000000000001,0.8,20.0,18.4,0.8,9.68940044080386,12.18940044080386,"[15979.884,15979.884,15979.884,15979.884,6652.537,1800.33]","[512.312,512.312,512.312,512.312,512.312,512.312]","[2084.333,2084.333,2084.333,2084.333,867.722,234.826]","[66.823,66.823,66.823,66.823,66.823,66.823]",2312.6422645099947,16492.196152832916,301.64899102304275,2151.156019934728,2.9094063434395436,-1.6718352822209614,-1.6718352822209614,3.6605444948404773,0.12322830013677977,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.6217824537788153e-16,3260.2739339276477,3260.2739339276477,[3260.274],fail,1823.962860713726,False,False,moment_closure,False,True,False,pass,True,True,True,False,fail,False,False,False,ground_clearance; negative_margins:equivalent_tip_margin=-0.359406343|ground_clearance_margin_m=-1.67183528,ground_clearance,ground_clearance_margin_m,-1.6718352822209614,"{""ei_dominance_margin_min_nm2"":775.7055709461465,""ei_ratio_margin_min"":1.5141265886770667,""equivalent_buckling_margin"":0.8112890743108951,""equivalent_failure_margin"":0.4761165101712446,""equivalent_tip_margin"":-0.3594063434395438,""equivalent_twist_margin"":1.7858501046078965,""ground_clearance_margin_m"":-1.6718352822209614,""jig_curvature_margin_per_m"":0.012322830013677982,""jig_prebend_margin_m"":0.36605444948404786,""loaded_shape_main_z_margin_m"":0.025,""loaded_shape_twist_margin_deg"":0.15,""main_hollow_margin_min_m"":0.014199999999999999,""main_radius_taper_margin_min_m"":0.0,""main_thickness_ratio_margin_min_m"":0.0112,""main_thickness_step_margin_min_m"":0.003,""radius_dominance_margin_min_m"":-8.673617379884035e-19,""rear_hollow_margin_min_m"":0.0091,""rear_inboard_ei_margin_min_nm2"":2683.664553141044,""rear_main_radius_ratio_margin_min_m"":0.01,""rear_radius_taper_margin_min_m"":0.0,""rear_thickness_ratio_margin_min_m"":0.0072,""rear_thickness_step_margin_min_m"":0.003}",2.924206130583425,2.924206130583425,25720.991194798164,5,-1.5927731974871056,6430.247798699541,0.6666666666666666,2,0.03333333333333333,0.0,6442.620532473678,"[6442.620532473678,12.18940044080386,25720.991194798164,0.6666666666666666,3.6605444948404773]",analysis complete
2.0,target_main_tip_z_2p000m,3,baseline_or_coarse,coarse_grid,98560dca0ec4,"baseline_uniform|0.000000,0.000000,0.000000,0.000000,1.000000",baseline_uniform,Uniform baseline rib family,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,"[61.27,61.27,61.27,61.27,45.95,30.0]","[45.27,45.27,45.27,45.27,29.95,14.0]","[8.0,8.0,8.0,8.0,8.0,8.0]","[20.0,20.0,20.0,20.0,20.0,20.0]","[4.0,4.0,4.0,4.0,4.0,4.0]","[8.0,8.0,8.0,8.0,8.0,8.0]",61.27,45.27,8.0,20.0,4.0,8.0,77.01360725359352,79.51360725359352,"[111689.373,111689.373,111689.373,111689.373,41247.326,8711.259]","[1803.526,1803.526,1803.526,1803.526,1803.526,1803.526]","[14568.179,14568.179,14568.179,14568.179,5380.086,1136.251]","[235.242,235.242,235.242,235.242,235.242,235.242]",10514.784947858892,113492.89842424521,1371.4936888511597,14803.421533597202,-0.1020850822386167,0.0651858601168413,0.0651858601168413,0.11885153327799136,0.03218914970120035,0.0,0.0,4.39648317751562e-14,1.6922071640175364e-13,2.220446049250313e-16,3.90062130444102e-17,256.1675026408399,256.1675026408399,[256.168],fail,1365.735662229106,False,False,moment_closure,False,True,False,pass,True,True,True,True,pass,True,True,False,selected_by_reported_outcome,,radius_dominance_margin_min_m,-8.673617379884035e-19,"{""ei_dominance_margin_min_nm2"":5104.208416140407,""ei_ratio_margin_min"":2.8301282051282044,""equivalent_buckling_margin"":0.9144456101805281,""equivalent_failure_margin"":0.9531038100186565,""equivalent_tip_margin"":2.6520850822386164,""equivalent_twist_margin"":2.0003969715599164,""ground_clearance_margin_m"":0.0651858601168413,""jig_curvature_margin_per_m"":0.1033619804492574,""jig_prebend_margin_m"":3.907747411046534,""loaded_shape_main_z_margin_m"":0.025,""loaded_shape_twist_margin_deg"":0.14999999999995603,""main_hollow_margin_min_m"":0.006999999999999999,""main_radius_taper_margin_min_m"":0.0,""main_thickness_ratio_margin_min_m"":0.004,""main_thickness_step_margin_min_m"":0.003,""radius_dominance_margin_min_m"":-8.673617379884035e-19,""rear_hollow_margin_min_m"":0.0019,""rear_inboard_ei_margin_min_nm2"":20534.34907216165,""rear_main_radius_ratio_margin_min_m"":0.01,""rear_radius_taper_margin_min_m"":0.0,""rear_thickness_ratio_margin_min_m"":0.0,""rear_thickness_step_margin_min_m"":0.003}",7.52316384526264e-37,7.52316384526264e-37,0.0,0,0.07244715069027045,0.0,0.6666666666666666,2,0.03333333333333333,8.461035820087683e-15,79.54694058692687,"[79.54694058692687,79.51360725359352,0.0,0.6666666666666666,0.11885153327799136]",analysis complete
2.0,target_main_tip_z_2p000m,4,baseline_or_coarse,coarse_grid,450a6333e8c1,"inboard_reinforced_mix|0.000000,0.000000,0.000000,0.000000,1.000000",inboard_reinforced_mix,Inboard reinforced two-family mix,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,"[61.27,61.27,61.27,61.27,45.95,30.0]","[45.27,45.27,45.27,45.27,29.95,14.0]","[8.0,8.0,8.0,8.0,8.0,8.0]","[20.0,20.0,20.0,20.0,20.0,20.0]","[4.0,4.0,4.0,4.0,4.0,4.0]","[8.0,8.0,8.0,8.0,8.0,8.0]",61.27,45.27,8.0,20.0,4.0,8.0,77.01360725359352,79.51360725359352,"[111689.373,111689.373,111689.373,111689.373,41247.326,8711.259]","[1803.526,1803.526,1803.526,1803.526,1803.526,1803.526]","[14568.179,14568.179,14568.179,14568.179,5380.086,1136.251]","[235.242,235.242,235.242,235.242,235.242,235.242]",10514.784947858892,113492.89842424521,1371.4936888511597,14803.421533597202,-0.10208821181505184,0.0651858601168413,0.0651858601168413,0.11885153327799136,0.03218914970120035,0.0,0.0,4.39648317751562e-14,1.6922071640175364e-13,2.220446049250313e-16,3.90062130444102e-17,256.1675026408399,256.1675026408399,[256.168],fail,1365.735662229106,False,False,moment_closure,False,True,False,pass,True,True,True,True,pass,True,False,False,eligible_but_higher_objective_than_reported_selected,,radius_dominance_margin_min_m,-8.673617379884035e-19,"{""ei_dominance_margin_min_nm2"":5104.208416140407,""ei_ratio_margin_min"":2.8301282051282044,""equivalent_buckling_margin"":0.9144456120392823,""equivalent_failure_margin"":0.9531036947475826,""equivalent_tip_margin"":2.6520882118150517,""equivalent_twist_margin"":2.007295398643756,""ground_clearance_margin_m"":0.0651858601168413,""jig_curvature_margin_per_m"":0.1033619804492574,""jig_prebend_margin_m"":3.907747411046534,""loaded_shape_main_z_margin_m"":0.025,""loaded_shape_twist_margin_deg"":0.14999999999995603,""main_hollow_margin_min_m"":0.006999999999999999,""main_radius_taper_margin_min_m"":0.0,""main_thickness_ratio_margin_min_m"":0.004,""main_thickness_step_margin_min_m"":0.003,""radius_dominance_margin_min_m"":-8.673617379884035e-19,""rear_hollow_margin_min_m"":0.0019,""rear_inboard_ei_margin_min_nm2"":20534.34907216165,""rear_main_radius_ratio_margin_min_m"":0.01,""rear_radius_taper_margin_min_m"":0.0,""rear_thickness_ratio_margin_min_m"":0.0,""rear_thickness_step_margin_min_m"":0.003}",7.52316384526264e-37,7.52316384526264e-37,0.0,0,0.07244715069027045,0.0,0.6666666666666666,2,0.03333333333333333,8.461035820087683e-15,79.69694058692687,"[79.69694058692687,79.51360725359352,0.0,0.6666666666666666,0.11885153327799136]",analysis complete
2.0,target_main_tip_z_2p000m,5,baseline_or_coarse,coarse_grid,c225b0548769,"outboard_relaxed_mix|0.000000,0.000000,0.000000,0.000000,1.000000",outboard_relaxed_mix,Outboard relaxed two-family mix,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,"[61.27,61.27,61.27,61.27,45.95,30.0]","[45.27,45.27,45.27,45.27,29.95,14.0]","[8.0,8.0,8.0,8.0,8.0,8.0]","[20.0,20.0,20.0,20.0,20.0,20.0]","[4.0,4.0,4.0,4.0,4.0,4.0]","[8.0,8.0,8.0,8.0,8.0,8.0]",61.27,45.27,8.0,20.0,4.0,8.0,77.01360725359352,79.51360725359352,"[111689.373,111689.373,111689.373,111689.373,41247.326,8711.259]","[1803.526,1803.526,1803.526,1803.526,1803.526,1803.526]","[14568.179,14568.179,14568.179,14568.179,5380.086,1136.251]","[235.242,235.242,235.242,235.242,235.242,235.242]",10514.784947858892,113492.89842424521,1371.4936888511597,14803.421533597202,-0.10207972841572462,0.0651858601168413,0.0651858601168413,0.11885153327799136,0.03218914970120035,0.0,0.0,4.39648317751562e-14,1.6922071640175364e-13,2.220446049250313e-16,3.90062130444102e-17,256.1675026408399,256.1675026408399,[256.168],fail,1365.735662229106,False,False,moment_closure,False,True,False,pass,True,True,True,True,pass,True,False,False,eligible_but_higher_objective_than_reported_selected,,radius_dominance_margin_min_m,-8.673617379884035e-19,"{""ei_dominance_margin_min_nm2"":5104.208416140407,""ei_ratio_margin_min"":2.8301282051282044,""equivalent_buckling_margin"":0.9144456052138148,""equivalent_failure_margin"":0.9531039983778912,""equivalent_tip_margin"":2.6520797284157243,""equivalent_twist_margin"":1.9885949439730406,""ground_clearance_margin_m"":0.0651858601168413,""jig_curvature_margin_per_m"":0.1033619804492574,""jig_prebend_margin_m"":3.907747411046534,""loaded_shape_main_z_margin_m"":0.025,""loaded_shape_twist_margin_deg"":0.14999999999995603,""main_hollow_margin_min_m"":0.006999999999999999,""main_radius_taper_margin_min_m"":0.0,""main_thickness_ratio_margin_min_m"":0.004,""main_thickness_step_margin_min_m"":0.003,""radius_dominance_margin_min_m"":-8.673617379884035e-19,""rear_hollow_margin_min_m"":0.0019,""rear_inboard_ei_margin_min_nm2"":20534.34907216165,""rear_main_radius_ratio_margin_min_m"":0.01,""rear_radius_taper_margin_min_m"":0.0,""rear_thickness_ratio_margin_min_m"":0.0,""rear_thickness_step_margin_min_m"":0.003}",7.52316384526264e-37,7.52316384526264e-37,0.0,0,0.07244715069027045,0.0,0.6666666666666666,2,0.03333333333333333,8.461035820087683e-15,79.69694058692687,"[79.69694058692687,79.51360725359352,0.0,0.6666666666666666,0.11885153327799136]",analysis complete
2.0,target_main_tip_z_2p000m,6,baseline_or_coarse,coarse_grid,bdca20beac83,"baseline_uniform|0.000000,0.000000,0.000000,1.000000,0.000000",baseline_uniform,Uniform baseline rib family,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,"[61.27,61.27,61.27,61.27,45.95,30.0]","[59.67,59.67,59.67,59.67,44.35,28.4]","[0.8,0.8,0.8,0.8,0.8,0.8]","[20.0,20.0,20.0,20.0,20.0,20.0]","[18.4,18.4,18.4,18.4,12.4,12.4]","[0.8,0.8,0.8,0.8,3.8,3.8]",61.27,59.67000000000001,0.8,20.0,18.4,0.8,12.797467474748284,15.297467474748284,"[15979.884,15979.884,15979.884,15979.884,6652.537,1800.33]","[512.312,512.312,512.312,512.312,1539.494,1539.494]","[2084.333,2084.333,2084.333,2084.333,867.722,234.826]","[66.823,66.823,66.823,66.823,200.804,200.804]",3339.8237445448735,16492.196152832916,435.6291840710704,2151.156019934728,2.2295258124871635,-0.9066469408471178,-0.9066469408471178,2.8953561534666337,0.12235910864612556,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.665583147960493e-18,2996.466290906634,2996.466290906634,[2996.466],fail,1815.4349732303403,False,False,geometry_validity|moment_closure,False,True,False,fail,True,False,True,False,fail,False,False,False,geometry_validity|ground_clearance; negative_margins:ei_dominance_margin_min_nm2=-1278.65739|ei_ratio_margin_min=-0.830570063|ground_clearance_margin_m=-0.906646941,geometry_validity|ground_clearance,ei_dominance_margin_min_nm2,-1278.6573891236114,"{""ei_dominance_margin_min_nm2"":-1278.6573891236114,""ei_ratio_margin_min"":-0.8305700632631794,""equivalent_buckling_margin"":0.8356090506797693,""equivalent_failure_margin"":0.5562657168895411,""equivalent_tip_margin"":0.3204741875128363,""equivalent_twist_margin"":1.8517173968691139,""ground_clearance_margin_m"":-0.9066469408471178,""jig_curvature_margin_per_m"":0.013192021504332185,""jig_prebend_margin_m"":1.1312427908578915,""loaded_shape_main_z_margin_m"":0.025,""loaded_shape_twist_margin_deg"":0.15,""main_hollow_margin_min_m"":0.014199999999999999,""main_radius_taper_margin_min_m"":0.0,""main_thickness_ratio_margin_min_m"":0.0112,""main_thickness_step_margin_min_m"":0.003,""radius_dominance_margin_min_m"":-8.673617379884035e-19,""rear_hollow_margin_min_m"":0.0061,""rear_inboard_ei_margin_min_nm2"":2683.664553141044,""rear_main_radius_ratio_margin_min_m"":0.01,""rear_radius_taper_margin_min_m"":0.0,""rear_thickness_ratio_margin_min_m"":0.004200000000000001,""rear_thickness_step_margin_min_m"":0.0}",1634966.2306157162,1634966.2306157162,8033.8984174907255,5,-0.8861886070982699,2008.4746043726814,1.0,3,0.05,0.0,2023.8220718474297,"[2023.8220718474297,15.297467474748284,8033.8984174907255,1.0,2.8953561534666337]",analysis complete
2.0,target_main_tip_z_2p000m,7,baseline_or_coarse,coarse_grid,cf8a776a1c57,"inboard_reinforced_mix|0.000000,0.000000,0.000000,1.000000,0.000000",inboard_reinforced_mix,Inboard reinforced two-family mix,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,"[61.27,61.27,61.27,61.27,45.95,30.0]","[59.67,59.67,59.67,59.67,44.35,28.4]","[0.8,0.8,0.8,0.8,0.8,0.8]","[20.0,20.0,20.0,20.0,20.0,20.0]","[18.4,18.4,18.4,18.4,12.4,12.4]","[0.8,0.8,0.8,0.8,3.8,3.8]",61.27,59.67000000000001,0.8,20.0,18.4,0.8,12.797467474748284,15.297467474748284,"[15979.884,15979.884,15979.884,15979.884,6652.537,1800.33]","[512.312,512.312,512.312,512.312,1539.494,1539.494]","[2084.333,2084.333,2084.333,2084.333,867.722,234.826]","[66.823,66.823,66.823,66.823,200.804,200.804]",3339.8237445448735,16492.196152832916,435.6291840710704,2151.156019934728,2.229503145381468,-0.9066469408471178,-0.9066469408471178,2.8953561534666337,0.12235910864612556,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.665583147960493e-18,2996.466290906634,2996.466290906634,[2996.466],fail,1815.4349732303403,False,False,geometry_validity|moment_closure,False,True,False,fail,True,False,True,False,fail,False,False,False,geometry_validity|ground_clearance; negative_margins:ei_dominance_margin_min_nm2=-1278.65739|ei_ratio_margin_min=-0.830570063|ground_clearance_margin_m=-0.906646941,geometry_validity|ground_clearance,ei_dominance_margin_min_nm2,-1278.6573891236114,"{""ei_dominance_margin_min_nm2"":-1278.6573891236114,""ei_ratio_margin_min"":-0.8305700632631794,""equivalent_buckling_margin"":0.8356095247009406,""equivalent_failure_margin"":0.5562668907189171,""equivalent_tip_margin"":0.32049685461853183,""equivalent_twist_margin"":1.890688240118924,""ground_clearance_margin_m"":-0.9066469408471178,""jig_curvature_margin_per_m"":0.013192021504332185,""jig_prebend_margin_m"":1.1312427908578915,""loaded_shape_main_z_margin_m"":0.025,""loaded_shape_twist_margin_deg"":0.15,""main_hollow_margin_min_m"":0.014199999999999999,""main_radius_taper_margin_min_m"":0.0,""main_thickness_ratio_margin_min_m"":0.0112,""main_thickness_step_margin_min_m"":0.003,""radius_dominance_margin_min_m"":-8.673617379884035e-19,""rear_hollow_margin_min_m"":0.0061,""rear_inboard_ei_margin_min_nm2"":2683.664553141044,""rear_main_radius_ratio_margin_min_m"":0.01,""rear_radius_taper_margin_min_m"":0.0,""rear_thickness_ratio_margin_min_m"":0.004200000000000001,""rear_thickness_step_margin_min_m"":0.0}",1634966.2306157162,1634966.2306157162,8033.8984174907255,5,-0.8861886070982699,2008.4746043726814,1.0,3,0.05,0.0,2023.9720718474298,"[2023.9720718474298,15.297467474748284,8033.8984174907255,1.0,2.8953561534666337]",analysis complete
2.0,target_main_tip_z_2p000m,8,baseline_or_coarse,coarse_grid,9cf089913601,"outboard_relaxed_mix|0.000000,0.000000,0.000000,1.000000,0.000000",outboard_relaxed_mix,Outboard relaxed two-family mix,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,"[61.27,61.27,61.27,61.27,45.95,30.0]","[59.67,59.67,59.67,59.67,44.35,28.4]","[0.8,0.8,0.8,0.8,0.8,0.8]","[20.0,20.0,20.0,20.0,20.0,20.0]","[18.4,18.4,18.4,18.4,12.4,12.4]","[0.8,0.8,0.8,0.8,3.8,3.8]",61.27,59.67000000000001,0.8,20.0,18.4,0.8,12.797467474748284,15.297467474748284,"[15979.884,15979.884,15979.884,15979.884,6652.537,1800.33]","[512.312,512.312,512.312,512.312,1539.494,1539.494]","[2084.333,2084.333,2084.333,2084.333,867.722,234.826]","[66.823,66.823,66.823,66.823,200.804,200.804]",3339.8237445448735,16492.196152832916,435.6291840710704,2151.156019934728,2.2295645580162837,-0.9066469408471178,-0.9066469408471178,2.8953561534666337,0.12235910864612556,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.665583147960493e-18,2996.466290906634,2996.466290906634,[2996.466],fail,1815.4349732303403,False,False,geometry_validity|moment_closure,False,True,False,fail,True,False,True,False,fail,False,False,False,geometry_validity|ground_clearance; negative_margins:ei_dominance_margin_min_nm2=-1278.65739|ei_ratio_margin_min=-0.830570063|ground_clearance_margin_m=-0.906646941,geometry_validity|ground_clearance,ei_dominance_margin_min_nm2,-1278.6573891236114,"{""ei_dominance_margin_min_nm2"":-1278.6573891236114,""ei_ratio_margin_min"":-0.8305700632631794,""equivalent_buckling_margin"":0.8356081797706374,""equivalent_failure_margin"":0.5562637006687566,""equivalent_tip_margin"":0.3204354419837161,""equivalent_twist_margin"":1.7843400623811794,""ground_clearance_margin_m"":-0.9066469408471178,""jig_curvature_margin_per_m"":0.013192021504332185,""jig_prebend_margin_m"":1.1312427908578915,""loaded_shape_main_z_margin_m"":0.025,""loaded_shape_twist_margin_deg"":0.15,""main_hollow_margin_min_m"":0.014199999999999999,""main_radius_taper_margin_min_m"":0.0,""main_thickness_ratio_margin_min_m"":0.0112,""main_thickness_step_margin_min_m"":0.003,""radius_dominance_margin_min_m"":-8.673617379884035e-19,""rear_hollow_margin_min_m"":0.0061,""rear_inboard_ei_margin_min_nm2"":2683.664553141044,""rear_main_radius_ratio_margin_min_m"":0.01,""rear_radius_taper_margin_min_m"":0.0,""rear_thickness_ratio_margin_min_m"":0.004200000000000001,""rear_thickness_step_margin_min_m"":0.0}",1634966.2306157162,1634966.2306157162,8033.8984174907255,5,-0.8861886070982699,2008.4746043726814,1.0,3,0.05,0.0,2023.9720718474298,"[2023.9720718474298,15.297467474748284,8033.8984174907255,1.0,2.8953561534666337]",analysis complete
