policy_id,policy_name,actual_envelope_assignment_label,zone_name,airfoil_id,candidate_family,candidate_sources,selected_in_policy_assignment,actual_Re_min,actual_Re_p50,actual_Re_max,actual_Cl_min,actual_Cl_p50,actual_Cl_p90,actual_Cl_max,safe_clmax,actual_Cl_max_margin,Cd_at_actual_work_points,mean_cd_at_actual_work_points,weighted_mean_cd_at_actual_work_points,cd_p90_at_actual_work_points,cm_mean_at_actual_work_points,min_stall_margin_deg_at_actual_work_points,min_clmax_margin_at_actual_work_points,roughness_sensitivity_at_actual_work_points,warning_flags,archive_source_quality,archive_issues,record_blocking_issues_under_actual_regrade,actual_sidecar_query_quality,actual_sidecar_query_fail_reasons,work_points
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid1,cst_mid1_nsga2_g06_child_0004_623ed74b,CST,per_zone_top_k,False,388946.683,397718.192,406489.702,1.28218661,1.32159409,1.35312007,1.36100157,1.64640818,0.285406612,0.016815022;0.017050121;0.017314046;0.016318801,0.0168744976,0.0169808408,0.0172348685,-0.0633635153,2.59471184,0.285406612,0.00386187457,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=397718.192:Cl=1.321594;p90:Re=397718.192:Cl=1.353120;clmax_remin:Re=388946.683:Cl=1.361002;clmin_remax:Re=406489.702:Cl=1.282187
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid1,cst_mid1_nsga2_g06_child_0046_9ca15362,CST,per_zone_top_k,False,388946.683,397718.192,406489.702,1.28218661,1.32159409,1.35312007,1.36100157,1.67892842,0.317926853,0.017915742;0.018157203;0.018455065;0.017390364,0.0179795935,0.0180919722,0.0183657062,-0.101772179,2.88657406,0.317926853,0.00160207914,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=397718.192:Cl=1.321594;p90:Re=397718.192:Cl=1.353120;clmax_remin:Re=388946.683:Cl=1.361002;clmin_remax:Re=406489.702:Cl=1.282187
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid1,cst_mid1_nsga2_g06_child_0119_66da614c,CST,per_zone_top_k,False,388946.683,397718.192,406489.702,1.28218661,1.32159409,1.35312007,1.36100157,1.68687603,0.325874457,0.014491069;0.014839926;0.01504617;0.014123894,0.0146252647,0.0147278821,0.0149842968,-0.113324902,2.84608868,0.325874457,0.00497303082,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=397718.192:Cl=1.321594;p90:Re=397718.192:Cl=1.353120;clmax_remin:Re=388946.683:Cl=1.361002;clmin_remax:Re=406489.702:Cl=1.282187
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid1,cst_mid1_nsga2_g07_child_0080_a701293f,CST,per_zone_top_k,False,388946.683,397718.192,406489.702,1.28218661,1.32159409,1.35312007,1.36100157,1.59490127,0.233899699,0.014948595;0.015158419;0.015443994;0.014451172,0.0150005449,0.0151045756,0.0153583216,-0.109461067,2.94913405,0.233899699,0.00510570527,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=397718.192:Cl=1.321594;p90:Re=397718.192:Cl=1.353120;clmax_remin:Re=388946.683:Cl=1.361002;clmin_remax:Re=406489.702:Cl=1.282187
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid1,cst_mid1_nsga2_g07_child_0111_0738f459,CST,per_zone_top_k;sidecar_zone_topk,False,388946.683,397718.192,406489.702,1.28218661,1.32159409,1.35312007,1.36100157,1.65931716,0.298315584,0.012336383;0.012467955;0.012658381;0.012003997,0.0123666793,0.0124350186,0.0126012534,-0.133210424,2.65851234,0.298315584,0.0105049101,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=397718.192:Cl=1.321594;p90:Re=397718.192:Cl=1.353120;clmax_remin:Re=388946.683:Cl=1.361002;clmin_remax:Re=406489.702:Cl=1.282187
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid1,cst_mid1_nsga2_g07_child_0120_6ba170d3,CST,per_zone_top_k,False,388946.683,397718.192,406489.702,1.28218661,1.32159409,1.35312007,1.36100157,1.65707,0.296068431,0.016986467;0.017259771;0.017635418;0.016457652,0.0170848271,0.0172052377,0.017522724,-0.0919262024,4.20709274,0.296068431,0.00286208853,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=397718.192:Cl=1.321594;p90:Re=397718.192:Cl=1.353120;clmax_remin:Re=388946.683:Cl=1.361002;clmin_remax:Re=406489.702:Cl=1.282187
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid1,dae11,DAE,explicit_seed_dae_scope;selected_policy_A;selected_policy_Probe,False,388946.683,397718.192,406489.702,1.28218661,1.32159409,1.35312007,1.36100157,1.48567699,0.124675416,0.011911169;0.011941581;0.012166212;0.011689395,0.011927089,0.0119691544,0.0120988223,-0.134712968,1.25811369,0.124675416,0.0217574534,,full_polar_candidate_not_mission_grade,insufficient_safe_clmax_margin,,actual_sidecar_query_grade,,p50:Re=397718.192:Cl=1.321594;p90:Re=397718.192:Cl=1.353120;clmax_remin:Re=388946.683:Cl=1.361002;clmin_remax:Re=406489.702:Cl=1.282187
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid1,dae21,DAE,explicit_seed_dae_scope;per_zone_top_k,False,388946.683,397718.192,406489.702,1.28218661,1.32159409,1.35312007,1.36100157,1.44147988,0.0804783047,0.010802333;0.010997805;0.011174617;0.010499761,0.0108686291,0.0109411418,0.0111215736,-0.133058059,0.811261371,0.0804783047,0.0223272697,,full_polar_candidate_not_mission_grade,insufficient_safe_clmax_margin,,actual_sidecar_query_grade,,p50:Re=397718.192:Cl=1.321594;p90:Re=397718.192:Cl=1.353120;clmax_remin:Re=388946.683:Cl=1.361002;clmin_remax:Re=406489.702:Cl=1.282187
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid1,fx76mp140,seed_fx76mp140,explicit_seed_dae_scope,False,388946.683,397718.192,406489.702,1.28218661,1.32159409,1.35312007,1.36100157,1.48547043,0.124468861,0.011100585;0.01116008;0.011359149;0.010761382,0.0110952992,0.0111552117,0.0112994285,-0.18648352,1.62121525,0.124468861,0.0322231322,,full_polar_candidate_not_mission_grade,insufficient_safe_clmax_margin,,actual_sidecar_query_grade,,p50:Re=397718.192:Cl=1.321594;p90:Re=397718.192:Cl=1.353120;clmax_remin:Re=388946.683:Cl=1.361002;clmin_remax:Re=406489.702:Cl=1.282187
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid2,clarkysm,seed_clarky,explicit_seed_dae_scope;per_zone_top_k;selected_policy_A;selected_policy_C;selected_policy_E;selected_policy_Probe;sidecar_zone_topk,True,393211.574,393211.574,393211.574,0.994244342,0.994244342,0.994244342,0.994244342,1.30456866,0.310324316,0.011150938;0.011150938;0.011150938;0.011150938,0.0111509376,0.0111509376,0.0111509376,-0.0733849509,3.05137099,0.310324316,0.00692256079,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=393211.574:Cl=0.994244;p90:Re=393211.574:Cl=0.994244;clmax_remin:Re=393211.574:Cl=0.994244;clmin_remax:Re=393211.574:Cl=0.994244
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid2,cst_mid2_nsga2_g03_child_0078_3cbb476b,CST,per_zone_top_k;sidecar_zone_topk,False,393211.574,393211.574,393211.574,0.994244342,0.994244342,0.994244342,0.994244342,1.23414278,0.239898434,0.014231686;0.014231686;0.014231686;0.014231686,0.0142316857,0.0142316857,0.0142316857,-0.0622118258,2.39035927,0.239898434,0.00296483671,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=393211.574:Cl=0.994244;p90:Re=393211.574:Cl=0.994244;clmax_remin:Re=393211.574:Cl=0.994244;clmin_remax:Re=393211.574:Cl=0.994244
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid2,cst_mid2_nsga2_g04_child_0012_72b8e600,CST,per_zone_top_k,False,393211.574,393211.574,393211.574,0.994244342,0.994244342,0.994244342,0.994244342,1.25275937,0.258515025,0.01152543;0.01152543;0.01152543;0.01152543,0.0115254302,0.0115254302,0.0115254302,-0.108229102,2.89417845,0.258515025,0.00416682799,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=393211.574:Cl=0.994244;p90:Re=393211.574:Cl=0.994244;clmax_remin:Re=393211.574:Cl=0.994244;clmin_remax:Re=393211.574:Cl=0.994244
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid2,cst_mid2_nsga2_g04_child_0024_0b55bfc3,CST,per_zone_top_k;selected_policy_B;sidecar_zone_topk,False,393211.574,393211.574,393211.574,0.994244342,0.994244342,0.994244342,0.994244342,1.24751272,0.253268383,0.015594333;0.015594333;0.015594333;0.015594333,0.0155943327,0.0155943327,0.0155943327,-0.00757581828,2.33524972,0.253268383,0.00158583225,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=393211.574:Cl=0.994244;p90:Re=393211.574:Cl=0.994244;clmax_remin:Re=393211.574:Cl=0.994244;clmin_remax:Re=393211.574:Cl=0.994244
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid2,cst_mid2_nsga2_g06_child_0034_4f56b056,CST,per_zone_top_k;sidecar_zone_topk,False,393211.574,393211.574,393211.574,0.994244342,0.994244342,0.994244342,0.994244342,1.12017356,0.125929214,0.0099295097;0.0099295097;0.0099295097;0.0099295097,0.00992950966,0.00992950966,0.00992950966,-0.086036162,1.15494032,0.125929214,0.0064923308,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=393211.574:Cl=0.994244;p90:Re=393211.574:Cl=0.994244;clmax_remin:Re=393211.574:Cl=0.994244;clmin_remax:Re=393211.574:Cl=0.994244
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid2,cst_mid2_seedless_sobol_0078_92a83118,CST,per_zone_top_k,False,393211.574,393211.574,393211.574,0.994244342,0.994244342,0.994244342,0.994244342,1.31923679,0.324992445,0.017602824;0.017602824;0.017602824;0.017602824,0.0176028236,0.0176028236,0.0176028236,-0.0455765114,3.02590216,0.324992445,-0.00050324536,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=393211.574:Cl=0.994244;p90:Re=393211.574:Cl=0.994244;clmax_remin:Re=393211.574:Cl=0.994244;clmin_remax:Re=393211.574:Cl=0.994244
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid2,cst_mid2_seedless_sobol_0619_a07c5c7e,CST,per_zone_top_k;sidecar_zone_topk,False,393211.574,393211.574,393211.574,0.994244342,0.994244342,0.994244342,0.994244342,1.29763968,0.303395337,0.010235561;0.010235561;0.010235561;0.010235561,0.0102355615,0.0102355615,0.0102355615,-0.130555306,4.00020458,0.303395337,0.00614508317,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=393211.574:Cl=0.994244;p90:Re=393211.574:Cl=0.994244;clmax_remin:Re=393211.574:Cl=0.994244;clmin_remax:Re=393211.574:Cl=0.994244
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mid2,dae31,DAE,explicit_seed_dae_scope;selected_policy_D,False,393211.574,393211.574,393211.574,0.994244342,0.994244342,0.994244342,0.994244342,1.49870629,0.504461944,0.0090193747;0.0090193747;0.0090193747;0.0090193747,0.00901937467,0.00901937467,0.00901937467,-0.155147335,5.0425457,0.504461944,0.00955568116,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=393211.574:Cl=0.994244;p90:Re=393211.574:Cl=0.994244;clmax_remin:Re=393211.574:Cl=0.994244;clmin_remax:Re=393211.574:Cl=0.994244
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,tip,clarkysm,seed_clarky,explicit_seed_dae_scope;selected_policy_A;selected_policy_C;selected_policy_E;sidecar_zone_topk,True,268974.647,313255.271,403824.666,0.1089,0.77346934,0.841588408,0.858973782,1.30456866,0.445594876,0.0090188327;0.0095605722;0.010328109;0.0099291917,0.0097091765,0.00969803925,0.0102084341,-0.0907578041,4.38146549,0.445594876,0.00662679879,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=313255.271:Cl=0.773469;p90:Re=313255.271:Cl=0.841588;clmax_remin:Re=268974.647:Cl=0.858974;clmin_remax:Re=403824.666:Cl=0.108900
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,tip,cst_tip_nsga2_g02_child_0085_cb99bc9c,CST,per_zone_top_k;selected_policy_B;sidecar_zone_topk,False,268974.647,313255.271,403824.666,0.1089,0.77346934,0.841588408,0.858973782,1.23747958,0.378505795,0.010313945;0.010879569;0.011710057;0.0098437701,0.0106868353,0.0108583647,0.0114609108,-0.109149705,3.64859608,0.378505795,0.00458903662,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=313255.271:Cl=0.773469;p90:Re=313255.271:Cl=0.841588;clmax_remin:Re=268974.647:Cl=0.858974;clmin_remax:Re=403824.666:Cl=0.108900
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,tip,cst_tip_nsga2_g04_child_0096_6230567a,CST,per_zone_top_k,False,268974.647,313255.271,403824.666,0.1089,0.77346934,0.841588408,0.858973782,1.40875724,0.54978346,0.011668049;0.011854662;0.012614495;0.009377678,0.0113787213,0.0117294659,0.0123865455,-0.0816738031,4.9890668,0.54978346,0.00345485766,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=313255.271:Cl=0.773469;p90:Re=313255.271:Cl=0.841588;clmax_remin:Re=268974.647:Cl=0.858974;clmin_remax:Re=403824.666:Cl=0.108900
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,tip,cst_tip_nsga2_g05_child_0026_28eb9a70,CST,per_zone_top_k;sidecar_zone_topk,False,268974.647,313255.271,403824.666,0.1089,0.77346934,0.841588408,0.858973782,1.18714196,0.32816818,0.011756885;0.012114814;0.013538934;0.01066277,0.0120183507,0.0122672513,0.0131116977,-0.0700045147,3.11276004,0.32816818,0.00352628958,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=313255.271:Cl=0.773469;p90:Re=313255.271:Cl=0.841588;clmax_remin:Re=268974.647:Cl=0.858974;clmin_remax:Re=403824.666:Cl=0.108900
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,tip,cst_tip_nsga2_g06_child_0101_f4c46cf4,CST,per_zone_top_k;sidecar_zone_topk,False,268974.647,313255.271,403824.666,0.1089,0.77346934,0.841588408,0.858973782,1.21295979,0.353986006,0.010855045;0.011264051;0.012286569;0.01004434,0.0111125012,0.0113148217,0.0119798137,-0.0847821745,3.86369429,0.353986006,0.00381779983,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=313255.271:Cl=0.773469;p90:Re=313255.271:Cl=0.841588;clmax_remin:Re=268974.647:Cl=0.858974;clmin_remax:Re=403824.666:Cl=0.108900
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,tip,cst_tip_seedless_sobol_0351_1048f012,CST,per_zone_top_k,False,268974.647,313255.271,403824.666,0.1089,0.77346934,0.841588408,0.858973782,1.3169564,0.457982623,0.013928104;0.013420941;0.014726319;0.012655324,0.0136826717,0.013833333,0.0144868543,-0.0409501131,4.15356489,0.457982623,0.00131496774,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=313255.271:Cl=0.773469;p90:Re=313255.271:Cl=0.841588;clmax_remin:Re=268974.647:Cl=0.858974;clmin_remax:Re=403824.666:Cl=0.108900
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,tip,dae31,DAE,explicit_seed_dae_scope;per_zone_top_k;selected_policy_Probe,False,268974.647,313255.271,403824.666,0.1089,0.77346934,0.841588408,0.858973782,1.49870629,0.639732505,0.012279634;0.010736125;0.01229084;0.060453181,0.023939945,0.0176306848,0.0460044785,-0.1462373,6.39469523,0.639732505,0.00224139142,cl_outside_polar_envelope,full_polar_mission_grade_candidate,,,actual_sidecar_query_not_mission_grade,Cl_coverage,p50:Re=313255.271:Cl=0.773469;p90:Re=313255.271:Cl=0.841588;clmax_remin:Re=268974.647:Cl=0.858974;clmin_remax:Re=403824.666:Cl=0.108900
C,full_polar_mission_grade_only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,tip,dae41,DAE,explicit_seed_dae_scope;per_zone_top_k;selected_policy_D;sidecar_zone_topk,False,268974.647,313255.271,403824.666,0.1089,0.77346934,0.841588408,0.858973782,1.25785099,0.398877204,0.0091854849;0.0096409427;0.010404011;0.0085797474,0.0094525464,0.00962377832,0.0101750903,-0.061440265,3.75973785,0.398877204,0.00632910566,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=313255.271:Cl=0.773469;p90:Re=313255.271:Cl=0.841588;clmax_remin:Re=268974.647:Cl=0.858974;clmin_remax:Re=403824.666:Cl=0.108900
D,no_clarky_allowed,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:dae31|tip:dae41,root,cst_root_nsga2_g02_child_0112_57ba57cc,CST,per_zone_top_k,False,454119.736,489104.795,524089.855,1.2578,1.29125138,1.31801249,1.32470277,1.63080761,0.306104841,0.014333391;0.014451698;0.015154344;0.013681002,0.0144051089,0.0145345079,0.0149435502,-0.0733242631,6.32830016,0.306104841,0.00704778772,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=489104.795:Cl=1.291251;p90:Re=489104.795:Cl=1.318012;clmax_remin:Re=454119.736:Cl=1.324703;clmin_remax:Re=524089.855:Cl=1.257800
D,no_clarky_allowed,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:dae31|tip:dae41,root,cst_root_nsga2_g02_child_0123_4caadfe5,CST,per_zone_top_k;sidecar_zone_topk,False,454119.736,489104.795,524089.855,1.2578,1.29125138,1.31801249,1.32470277,1.6660523,0.341349536,0.011730574;0.011923532;0.012310299;0.011251317,0.0118039307,0.0119076919,0.0121942691,-0.159142329,3.43233449,0.341349536,0.00750711805,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=489104.795:Cl=1.291251;p90:Re=489104.795:Cl=1.318012;clmax_remin:Re=454119.736:Cl=1.324703;clmin_remax:Re=524089.855:Cl=1.257800
D,no_clarky_allowed,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:dae31|tip:dae41,root,cst_root_nsga2_g03_child_0051_fbaca644,CST,per_zone_top_k;sidecar_zone_topk,False,454119.736,489104.795,524089.855,1.2578,1.29125138,1.31801249,1.32470277,1.627369,0.302666233,0.012973605;0.013002053;0.013703758;0.012309962,0.0129973445,0.0131160902,0.0134932464,-0.159722435,3.55436635,0.302666233,0.0123430913,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=489104.795:Cl=1.291251;p90:Re=489104.795:Cl=1.318012;clmax_remin:Re=454119.736:Cl=1.324703;clmin_remax:Re=524089.855:Cl=1.257800
D,no_clarky_allowed,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:dae31|tip:dae41,root,cst_root_nsga2_g03_child_0090_3408e0ca,CST,per_zone_top_k,False,454119.736,489104.795,524089.855,1.2578,1.29125138,1.31801249,1.32470277,1.60729077,0.282588007,0.010780103;0.010795906;0.011231867;0.010392939,0.0108002037,0.0108705077,0.011101079,-0.161353076,2.59298105,0.282588007,0.0129076492,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=489104.795:Cl=1.291251;p90:Re=489104.795:Cl=1.318012;clmax_remin:Re=454119.736:Cl=1.324703;clmin_remax:Re=524089.855:Cl=1.257800
D,no_clarky_allowed,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:dae31|tip:dae41,root,cst_root_nsga2_g05_child_0019_00cc4dca,CST,per_zone_top_k;selected_policy_B;selected_policy_C;selected_policy_D;selected_policy_E;sidecar_zone_topk,True,454119.736,489104.795,524089.855,1.2578,1.29125138,1.31801249,1.32470277,1.63701533,0.312312567,0.011621547;0.011790489;0.012336395;0.010987746,0.0116840442,0.0118111656,0.0121726232,-0.140500277,3.80753494,0.312312567,0.00967643032,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=489104.795:Cl=1.291251;p90:Re=489104.795:Cl=1.318012;clmax_remin:Re=454119.736:Cl=1.324703;clmin_remax:Re=524089.855:Cl=1.257800
D,no_clarky_allowed,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:dae31|tip:dae41,root,cst_root_nsga2_g05_child_0047_47fc9c7e,CST,per_zone_top_k;sidecar_zone_topk,False,454119.736,489104.795,524089.855,1.2578,1.29125138,1.31801249,1.32470277,1.59713307,0.2724303,0.011847606;0.011997496;0.012447948;0.011346354,0.0119098511,0.0120133696,0.0123128125,-0.149761437,2.45533948,0.2724303,0.00876803469,,full_polar_mission_grade_candidate,,,actual_sidecar_query_grade,,p50:Re=489104.795:Cl=1.291251;p90:Re=489104.795:Cl=1.318012;clmax_remin:Re=454119.736:Cl=1.324703;clmin_remax:Re=524089.855:Cl=1.257800
D,no_clarky_allowed,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:dae31|tip:dae41,root,cst_root_nsga2_g07_child_0058_7b5c9763,CST,per_zone_top_k,False,454119.736,489104.795,524089.855,1.2578,1.29125138,1.31801249,1.32470277,1.75900349,0.434300719,0.01650466;0.016731819;0.017436273;0.015568927,0.0165604197,0.0167407798,0.017224937,-0.100985317,3.83496991,0.434300719,0.00211731556,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=489104.795:Cl=1.291251;p90:Re=489104.795:Cl=1.318012;clmax_remin:Re=454119.736:Cl=1.324703;clmin_remax:Re=524089.855:Cl=1.257800
D,no_clarky_allowed,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:dae31|tip:dae41,root,cst_root_nsga2_g07_child_0109_fab67898,CST,per_zone_top_k,False,454119.736,489104.795,524089.855,1.2578,1.29125138,1.31801249,1.32470277,1.62170218,0.296999417,0.015661463;0.015796887;0.016496943;0.014923633,0.0157197313,0.0158622567,0.016286926,-0.125658162,2.63792268,0.296999417,0.00306278954,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=489104.795:Cl=1.291251;p90:Re=489104.795:Cl=1.318012;clmax_remin:Re=454119.736:Cl=1.324703;clmin_remax:Re=524089.855:Cl=1.257800
D,no_clarky_allowed,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:dae31|tip:dae41,root,cst_root_nsga2_g07_child_0113_af0c4fa1,CST,per_zone_top_k,False,454119.736,489104.795,524089.855,1.2578,1.29125138,1.31801249,1.32470277,1.63170051,0.306997745,0.014608423;0.014723347;0.015378724;0.013936088,0.0146616455,0.0147911272,0.0151821109,-0.115461432,4.53909117,0.306997745,0.00378466857,,full_polar_candidate_not_mission_grade,discontinuous_cd,discontinuous_cd,actual_sidecar_query_not_mission_grade,cd_discontinuity,p50:Re=489104.795:Cl=1.291251;p90:Re=489104.795:Cl=1.318012;clmax_remin:Re=454119.736:Cl=1.324703;clmin_remax:Re=524089.855:Cl=1.257800
