cst_tip_nsga2_g06_child_0056_b3f9b7c4
 1.00000000  0.00107918
 0.99961452  0.00115392
 0.99845867  0.00137905
 0.99653423  0.00175721
 0.99384417  0.00229251
 0.99039264  0.00299004
 0.98618496  0.00385533
 0.98122762  0.00489368
 0.97552826  0.00610942
 0.96909567  0.00750527
 0.96193977  0.00908171
 0.95407159  0.01083644
 0.94550326  0.01276408
 0.93624800  0.01485600
 0.92632008  0.01710028
 0.91573481  0.01948205
 0.90450850  0.02198380
 0.89265847  0.02458599
 0.88020298  0.02726774
 0.86716125  0.03000757
 0.85355339  0.03278418
 0.83940037  0.03557719
 0.82472402  0.03836781
 0.80954697  0.04113937
 0.79389263  0.04387772
 0.77778512  0.04657137
 0.76124928  0.04921155
 0.74431062  0.05179199
 0.72699525  0.05430857
 0.70932987  0.05675884
 0.69134172  0.05914137
 0.67305853  0.06145514
 0.65450850  0.06369886
 0.63572022  0.06587032
 0.61672268  0.06796584
 0.59754516  0.06997989
 0.57821723  0.07190477
 0.55876870  0.07373056
 0.53922955  0.07544515
 0.51962991  0.07703453
 0.50000000  0.07848317
 0.48037009  0.07977456
 0.46077045  0.08089186
 0.44123130  0.08181855
 0.42178277  0.08253916
 0.40245484  0.08303988
 0.38327732  0.08330920
 0.36427978  0.08333838
 0.34549150  0.08312178
 0.32694147  0.08265714
 0.30865828  0.08194558
 0.29067013  0.08099153
 0.27300475  0.07980251
 0.25568938  0.07838877
 0.23875072  0.07676284
 0.22221488  0.07493902
 0.20610737  0.07293284
 0.19045303  0.07076050
 0.17527598  0.06843832
 0.16059963  0.06598230
 0.14644661  0.06340767
 0.13283875  0.06072856
 0.11979702  0.05795779
 0.10734153  0.05510670
 0.09549150  0.05218511
 0.08426519  0.04920134
 0.07367992  0.04616233
 0.06375200  0.04307376
 0.05449674  0.03994029
 0.04592841  0.03676574
 0.03806023  0.03355337
 0.03090433  0.03030603
 0.02447174  0.02702643
 0.01877238  0.02371728
 0.01381504  0.02038142
 0.00960736  0.01702195
 0.00615583  0.01364226
 0.00346577  0.01024608
 0.00154133  0.00683743
 0.00038548  0.00342058
 0.00000000  0.00000000
 0.00038548 -0.00230460
 0.00154133 -0.00460942
 0.00346577 -0.00691328
 0.00615583 -0.00921387
 0.00960736 -0.01150728
 0.01381504 -0.01378756
 0.01877238 -0.01604648
 0.02447174 -0.01827335
 0.03090433 -0.02045495
 0.03806023 -0.02257573
 0.04592841 -0.02461798
 0.05449674 -0.02656231
 0.06375200 -0.02838809
 0.07367992 -0.03007413
 0.08426519 -0.03159932
 0.09549150 -0.03294339
 0.10734153 -0.03408764
 0.11979702 -0.03501570
 0.13283875 -0.03571414
 0.14644661 -0.03617309
 0.16059963 -0.03638669
 0.17527598 -0.03635343
 0.19045303 -0.03607631
 0.20610737 -0.03556284
 0.22221488 -0.03482492
 0.23875072 -0.03387845
 0.25568938 -0.03274291
 0.27300475 -0.03144075
 0.29067013 -0.02999668
 0.30865828 -0.02843690
 0.32694147 -0.02678827
 0.34549150 -0.02507755
 0.36427978 -0.02333059
 0.38327732 -0.02157161
 0.40245484 -0.01982264
 0.42178277 -0.01810299
 0.44123130 -0.01642894
 0.46077045 -0.01481352
 0.48037009 -0.01326649
 0.50000000 -0.01179443
 0.51962991 -0.01040099
 0.53922955 -0.00908721
 0.55876870 -0.00785203
 0.57821723 -0.00669271
 0.59754516 -0.00560544
 0.61672268 -0.00458580
 0.63572022 -0.00362933
 0.65450850 -0.00273192
 0.67305853 -0.00189021
 0.69134172 -0.00110186
 0.70932987 -0.00036568
 0.72699525  0.00031824
 0.74431062  0.00094866
 0.76124928  0.00152327
 0.77778512  0.00203895
 0.79389263  0.00249204
 0.80954697  0.00287870
 0.82472402  0.00319526
 0.83940037  0.00343856
 0.85355339  0.00360630
 0.86716125  0.00369733
 0.88020298  0.00371188
 0.89265847  0.00365175
 0.90450850  0.00352039
 0.91573481  0.00332290
 0.92632008  0.00306601
 0.93624800  0.00275792
 0.94550326  0.00240811
 0.95407159  0.00202712
 0.96193977  0.00162624
 0.96909567  0.00121720
 0.97552826  0.00081185
 0.98122762  0.00042185
 0.98618496  0.00005832
 0.99039264 -0.00026844
 0.99384417 -0.00054923
 0.99653423 -0.00077617
 0.99845867 -0.00094294
 0.99961452 -0.00104489
 1.00000000 -0.00107918
