Node,Y_Position_m,Main_X_m,Main_Z_m,Main_Outer_Radius_m,Main_Wall_Thickness_m,Rear_X_m,Rear_Z_m,Rear_Outer_Radius_m,Rear_Wall_Thickness_m,Lift_Per_Span_N_m,Torque_Per_Span_Nm_m,Main_FZ_N,Rear_FZ_N,Is_Joint,Is_Wire_Attach
1,-3.71127179772e-23,0.314193274,0.0714391296181,3.49239000e-02,8.00000000e-04,0.8797411672,0.0651858601168,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-7.92229624e-01,-2.20293895e-01,0,0
2,0.290949049098,0.311962019872,0.0784615889916,3.49239000e-02,8.00000000e-04,0.873321602991,0.0665560768648,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-1.58445925e+00,-4.40587789e-01,0,0
3,0.581904015418,0.309717518241,0.0853920031577,3.49239000e-02,8.00000000e-04,0.866968489083,0.059372027049,1.00000000e-02,8.00000000e-04,7.57840027e+01,-4.58800208e+01,2.04650158e+01,-4.40587789e-01,0,0
4,0.872865674306,0.307468406942,0.092197130659,3.49239000e-02,8.00000000e-04,0.860658597944,0.0491491335174,1.00000000e-02,8.00000000e-04,7.54945252e+01,-4.58643968e+01,2.03807919e+01,-4.40587789e-01,0,0
5,1.16383550939,0.305256641864,0.0988215657936,3.49239000e-02,8.00000000e-04,0.854338835455,0.0414253199133,1.00000000e-02,8.00000000e-04,7.52050478e+01,-4.58487728e+01,2.02965679e+01,-4.40587789e-01,0,0
6,1.45481612025,0.303211923073,0.105188768241,3.49239000e-02,8.00000000e-04,0.848095320161,0.0417610108211,1.00000000e-02,8.00000000e-04,7.49101923e+01,-4.58312364e+01,2.02107793e+01,-4.40587789e-01,1,0
7,1.74579616199,0.300929387535,0.111352650353,3.49239000e-02,8.00000000e-04,0.842147757984,0.0475872217854,1.00000000e-02,8.00000000e-04,7.46058081e+01,-4.58103116e+01,2.01222182e+01,-4.40587789e-01,0,0
8,2.03677891496,0.298406210816,0.117504033037,3.49239000e-02,8.00000000e-04,0.835845114329,0.0517537509509,1.00000000e-02,8.00000000e-04,7.43014240e+01,-4.57893868e+01,2.00336572e+01,-4.40587789e-01,0,0
9,2.32776793131,0.296107530313,0.123646937521,3.49239000e-02,8.00000000e-04,0.829475591966,0.0533144410213,1.00000000e-02,8.00000000e-04,7.39749421e+01,-4.57550069e+01,1.99386668e+01,-4.40587789e-01,0,0
10,2.61876319405,0.293983443587,0.129764572809,3.49239000e-02,8.00000000e-04,0.823206639077,0.0513459926612,1.00000000e-02,8.00000000e-04,7.35880800e+01,-4.56838618e+01,1.98261086e+01,-4.40587789e-01,0,0
11,2.9097878395,0.291586933855,0.138707331324,3.49239000e-02,8.00000000e-04,0.816702644238,0.0479350065653,1.00000000e-02,8.00000000e-04,7.32012180e+01,-4.56127168e+01,1.97135505e+01,-4.40587789e-01,0,0
12,3.20084502408,0.28914460941,0.149897458662,3.49239000e-02,8.00000000e-04,0.810156496934,0.0434280333763,1.00000000e-02,8.00000000e-04,7.27966709e+01,-4.55408878e+01,1.95958469e+01,-4.40587789e-01,0,0
13,3.49192025017,0.286914729,0.160993266172,3.49239000e-02,8.00000000e-04,0.803687967737,0.0377917767464,1.00000000e-02,8.00000000e-04,7.23088121e+01,-4.54658367e+01,1.94539036e+01,-4.40587789e-01,0,0
14,3.78301613926,0.284653731694,0.171868823908,3.49239000e-02,8.00000000e-04,0.797152914462,0.0333333225205,1.00000000e-02,8.00000000e-04,7.18209532e+01,-4.53907857e+01,1.93119603e+01,-4.40587789e-01,0,0
15,4.07413819795,0.282386552702,0.182377978872,3.49239000e-02,8.00000000e-04,0.790674360782,0.0323854355664,1.00000000e-02,8.00000000e-04,7.13303550e+01,-4.52937670e+01,1.91692200e+01,-4.40587789e-01,0,0
16,4.36529432234,0.280344874536,0.192354501873,3.49239000e-02,8.00000000e-04,0.784576144798,0.0373065598365,1.00000000e-02,8.00000000e-04,7.08102345e+01,-4.49524699e+01,1.90178901e+01,-4.40587789e-01,1,0
17,4.65647434136,0.27799695011,0.201649561442,3.49239000e-02,8.00000000e-04,0.778177836031,0.0476563633245,1.00000000e-02,8.00000000e-04,7.02920162e+01,-4.46124883e+01,1.88671137e+01,-4.40587789e-01,0,0
18,4.94769151119,0.275300429512,0.210203799551,3.49239000e-02,8.00000000e-04,0.771288944176,0.0598544890168,1.00000000e-02,8.00000000e-04,6.97546664e+01,-4.40841193e+01,1.87107709e+01,-4.40587789e-01,0,0
19,5.23895559351,0.27289222423,0.2178903631,3.49239000e-02,8.00000000e-04,0.764853961479,0.0718198007701,1.00000000e-02,8.00000000e-04,6.91960084e+01,-4.33753070e+01,1.85482285e+01,-4.40587789e-01,0,0
20,5.53027104442,0.270655296158,0.22456288087,3.49239000e-02,8.00000000e-04,0.758366553175,0.0814983705894,1.00000000e-02,8.00000000e-04,6.86087599e+01,-4.25936897e+01,1.83773676e+01,-4.40587789e-01,0,0
21,5.82164316274,0.268488567001,0.230055630704,3.49239000e-02,8.00000000e-04,0.751889947516,0.086863478687,1.00000000e-02,8.00000000e-04,6.79875400e+01,-4.17263319e+01,1.81966227e+01,-4.40587789e-01,0,0
22,6.11315370736,0.266059193667,0.236325994096,3.49239000e-02,8.00000000e-04,0.745238224772,0.0880649605036,1.00000000e-02,8.00000000e-04,6.73443236e+01,-4.09091839e+01,1.80094778e+01,-4.40587789e-01,0,0
23,6.40490736515,0.263246763503,0.245089103989,3.49239000e-02,8.00000000e-04,0.73828175929,0.0865296186153,1.00000000e-02,8.00000000e-04,6.66674764e+01,-4.01629628e+01,1.78125481e+01,-4.40587789e-01,0,0
