station_index,y_m,main_x_m,rear_x_m,quarter_chord_x_m,elastic_axis_x_m,aero_chord_m,spar_separation_m,spar_sep_over_chord,spar_pair_delta_z_change_m,direct_spar_pair_rotation_deg,elastic_axis_quarter_chord_projection_deg,conservative_bounded_physical_projection_deg,bounded_projection_lever_m
35.0,10.2147453808,0.231268035094,0.647378488049,0.23131346462124405,0.43932326157150003,0.9252538584849762,0.416110452955,0.4497257148825568,0.0007424510780136284,0.10223071259181474,0.10223071259181474,0.06130108206658483,0.6939403938637322
36.0,10.5091260236,0.228247818014,0.639961941241,0.22873617922147893,0.4341048796275,0.9149447168859157,0.4117141232270001,0.44998797810243724,0.0007965379287959984,0.11084925686536601,0.11084925686537238,0.0665078304032656,0.6862085376644368
37.0,10.8036453866,0.225822650033,0.631925389779,0.22615767933443395,0.42887401990600005,0.9046307173377358,0.40610273974600003,0.4489154877927776,0.0009651217963623226,0.13616579286450273,0.13616579286450273,0.08150267623409663,0.6784730380033018
38.0,11.0983166214,0.223782480708,0.624677057848,0.2235778498186163,0.424229769278,0.8943113992744652,0.40089457714,0.4482717960044306,0.001401875022302268,0.20035490468718373,0.20035490468719008,0.11975158435177721,0.670733549455849
39.0,11.3931052182,0.221228536683,0.617565122626,0.22099699280531718,0.41939682965450004,0.8839879712212687,0.39633658594300003,0.4483506550382619,0.00149033159897477,0.215446444433995,0.21544644443400135,0.1287944627474863,0.6629909784159516
40.0,11.6879904018,0.218588860303,0.610336986941,0.21841529018020372,0.414462923622,0.8736611607208149,0.391748126638,0.4483982397875944,0.0015030386526078687,0.21982836117923465,0.21982836117923465,0.13142794799297108,0.6552458705406112
41.0,11.9829528247,0.216218616889,0.603256040888,0.21583291132951282,0.4097373288885,0.8633316453180513,0.387037423999,0.4483067730668154,0.001968304578218616,0.29137898795566775,0.2913789879556614,0.17417053012434763,0.6474987339885385
42.0,12.2785247168,0.213032255191,0.595282106163,0.2130834011237983,0.404157180677,0.8523336044951932,0.38224985097200004,0.44847445760207116,0.0011476266793132572,0.17201829497318227,0.17201829497318227,0.10286128059537533,0.6392502033713949
43.0,12.5743928982,0.210218047915,0.587554258096,0.21031053854080786,0.3988861530055,0.8412421541632314,0.37733621018100005,0.4485464836891461,0.0007682679225392564,0.11665577668987316,0.1166557766898668,0.06976744650461913,0.6309316156224236
44.0,12.8703070195,0.207606433078,0.579838481201,0.2075372454112504,0.3937224571395,0.8301489816450016,0.37223204812300004,0.44839186260928093,0.0009361443329379826,0.14409561583705052,0.14409561583705052,0.08614851881374753,0.6226117362337512
