component,station_index,y_m,main_x_m,rear_x_m,quarter_chord_x_m,elastic_axis_x_m,aero_chord_m,spar_separation_m,spar_sep_over_chord,spar_pair_delta_z_change_m,direct_spar_pair_rotation_deg,elastic_axis_quarter_chord_projection_deg,conservative_bounded_physical_projection_deg,bounded_projection_lever_m
aerodynamic_torque_only,18.0,5.23898595383,0.272889925477,0.764885333694,0.2729774346076359,0.5188876295855,1.0919097384305436,0.49199540821700005,0.4505824894685614,0.007344266636957059,0.8552198327480887,0.8552198327480856,0.5138204945835326,0.8189323038229077
aerodynamic_torque_only,19.0,5.53031848161,0.270655808738,0.758398374988,0.27064974930593894,0.514527091863,1.0825989972237557,0.48774256625,0.4505292980141118,0.007740241114420204,0.9091802836042272,0.909180283604224,0.5461791067433868,0.8119492479178168
aerodynamic_torque_only,20.0,5.82171142956,0.26849822299,0.751924896027,0.2683215812598581,0.5102115595085,1.0732863250394324,0.483426673037,0.4504172481832739,0.008095686756410397,0.9594119550494282,0.9594119550494282,0.5762153547021889,0.8049647437795744
aerodynamic_torque_only,21.0,6.11325074211,0.266064466757,0.745268937057,0.26595900484389223,0.505666701907,1.063836019375569,0.4792044703,0.4504495632524971,0.00785962195977885,0.9396464796212675,0.9396464796212675,0.5643834747797932,0.7978770145316767
aerodynamic_torque_only,22.0,6.40504686313,0.263224240172,0.73829789185,0.2635353326804164,0.500761066011,1.0541413307216656,0.47507365167800003,0.4506735841130187,0.006647449615533485,0.8016566532414549,0.8016566532414549,0.48173405409879716,0.7906059980412492
aerodynamic_torque_only,23.0,6.69697177766,0.261000407125,0.731668398766,0.26111059075205156,0.4963344029455,1.0444423630082063,0.470667991641,0.45064046453016376,0.005712106065036027,0.6953171002183954,0.6953171002183954,0.4177971333346659,0.7833317722561547
aerodynamic_torque_only,24.0,6.98903624622,0.258727400864,0.72483838505,0.25868468968141767,0.49178289295699995,1.0347387587256707,0.466110984186,0.45046247688647284,0.004929983414864725,0.6059859558365763,0.6059859558365763,0.3639739218710496,0.776054069044253
aerodynamic_torque_only,25.0,7.28125697322,0.256331898585,0.718085521227,0.2562574907209078,0.48720870990599996,1.0250299628836312,0.461753622642,0.45047817074828433,0.004286164786681285,0.531824955297986,0.531824955297986,0.31943990836874847,0.7687724721627234
aerodynamic_torque_only,26.0,7.57365424442,0.25404955812,0.711909349892,0.25382882537605506,0.48297945400600006,1.0153153015042202,0.45785979177200004,0.4509533059273971,0.00383416563796779,0.4797896169795669,0.47978961697957323,0.2884879238798035,0.7614864761281652
aerodynamic_torque_only,27.0,7.86621751827,0.251646045689,0.704217469948,0.25139878120546444,0.47793175781850006,1.0055951248218578,0.45257142425900004,0.45005331975846,0.003180034672395471,0.4025874306828701,0.40258743068286695,0.241583623714268,0.7541963436163933
aerodynamic_torque_only,28.0,8.15895381586,0.249019013834,0.696572795137,0.24896729989163566,0.4727959044855,0.9958691995665426,0.447553781303,0.44941020517333014,0.0029166417411732037,0.3733828278503833,0.3733828278503833,0.22373810105371206,0.7469018996749069
aerodynamic_torque_only,29.0,8.4518473304,0.246565517412,0.690097203495,0.24653451272650218,0.4683313604535,0.9861380509060087,0.44353168608300003,0.44976632397006466,0.003218870343784569,0.41580895682245506,0.4158089568224582,0.24935862466879974,0.7396035381795065
aerodynamic_torque_only,30.0,8.7448801413,0.244320548839,0.683384059615,0.24410056855931866,0.463852304227,0.9764022742372747,0.43906351077600003,0.4496748137123896,0.003609165305262091,0.47096895327941835,0.47096895327942156,0.28238124211032123,0.7323017056779559
aerodynamic_torque_only,31.0,9.03824331793,0.241810257528,0.676368386581,0.2416136717292517,0.4590893220545,0.9664546869170068,0.43455812905299995,0.44964149373546075,0.003544614517253436,0.46734126988559915,0.4673412698855928,0.28018534919598403,0.7248410151877551
aerodynamic_torque_only,32.0,9.33218947817,0.238703967553,0.668911298281,0.23904019019901987,0.453807632917,0.9561607607960795,0.43020733072800005,0.4499320076362665,0.0023743944605870704,0.3162228777781735,0.3162228777781671,0.18970629198993752,0.7171205705970596
aerodynamic_torque_only,33.0,9.62626640464,0.236361317427,0.66192161111,0.23646556381805273,0.4491414642685,0.9458622552722109,0.425560293683,0.4499178303298798,0.0019946532964097985,0.26855037997733455,0.26855037997733455,0.16110156091067027,0.7093966914541582
aerodynamic_torque_only,34.0,9.92045559687,0.233944030002,0.654655293506,0.2338899545568888,0.44429966175400004,0.9355598182275552,0.420711263504,0.44968932537210665,0.0018429124764862692,0.25098075735919717,0.2509807573592004,0.1504851064325776,0.7016698636706664
aerodynamic_torque_only,35.0,10.2147453808,0.231268035094,0.647378488049,0.23131346462124405,0.43932326157150003,0.9252538584849762,0.416110452955,0.4497257148825568,0.0017009022254849682,0.23420218218431377,0.23420218218432012,0.140436159337649,0.6939403938637322
aerodynamic_torque_only,36.0,10.5091260236,0.228247818014,0.639961941241,0.22873617922147893,0.4341048796275,0.9149447168859157,0.4117141232270001,0.44998797810243724,0.001362315663866881,0.1895845894875768,0.18958458948758317,0.11374798049464217,0.6862085376644368
aerodynamic_torque_only,37.0,10.8036453866,0.225822650033,0.631925389779,0.22615767933443395,0.42887401990600005,0.9046307173377358,0.40610273974600003,0.4489154877927776,0.0010596915335941148,0.14950826161172084,0.1495082616117145,0.08948889593039787,0.6784730380033018
aerodynamic_torque_only,38.0,11.0983166214,0.223782480708,0.624677057848,0.2235778498186163,0.424229769278,0.8943113992744652,0.40089457714,0.4482717960044306,0.0011823186567617994,0.16897627589405328,0.16897627589405328,0.10099658644574071,0.670733549455849
aerodynamic_torque_only,39.0,11.3931052182,0.221228536683,0.617565122626,0.22099699280531718,0.41939682965450004,0.8839879712212687,0.39633658594300003,0.4483506550382619,0.0011736862582593655,0.16967162477838355,0.1696716247783899,0.10143003601984645,0.6629909784159516
aerodynamic_torque_only,40.0,11.6879904018,0.218588860303,0.610336986941,0.21841529018020372,0.414462923622,0.8736611607208149,0.391748126638,0.4483982397875944,0.0012059333002067685,0.17637524094505072,0.17637524094505708,0.10544867746676394,0.6552458705406112
aerodynamic_torque_only,41.0,11.9829528247,0.216218616889,0.603256040888,0.21583291132951282,0.4097373288885,0.8633316453180513,0.387037423999,0.4483067730668154,0.001704241741919993,0.2522888536031161,0.2522888536031161,0.15080436219042978,0.6474987339885385
aerodynamic_torque_only,42.0,12.2785247168,0.213032255191,0.595282106163,0.2130834011237983,0.404157180677,0.8523336044951932,0.38224985097200004,0.44847445760207116,0.0008649163559173723,0.12964288181543407,0.12964288181543407,0.07752211313279848,0.6392502033713949
aerodynamic_torque_only,43.0,12.5743928982,0.210218047915,0.587554258096,0.21031053854080786,0.3988861530055,0.8412421541632314,0.37733621018100005,0.4485464836891461,0.0004762010567135877,0.07230765436202978,0.07230765436202342,0.04324447355758561,0.6309316156224236
aerodynamic_torque_only,44.0,12.8703070195,0.207606433078,0.579838481201,0.2075372454112504,0.3937224571395,0.8301489816450016,0.37223204812300004,0.44839186260928093,0.0006789902409361503,0.10451338669982937,0.10451338669982937,0.06248398070515272,0.6226117362337512
aerodynamic_torque_only,45.0,13.1662557972,0.204554776466,0.571794852781,0.2047636274835536,0.3881748146235,0.8190545099342144,0.36724007631499994,0.4483707395060877,0.0007752568103361057,0.12095324054161788,0.12095324054161788,0.0723092609015147,0.6142908824506608
aerodynamic_torque_only,46.0,13.4622273057,0.200147394995,0.562111083304,0.20198979652387575,0.3811292391495,0.807959186095503,0.36196368830899994,0.44799749113343806,0.00011873789093644338,0.018795199613639655,0.018795199613646018,0.011226936622462566,0.6059693895716273
aerodynamic_torque_only,47.0,13.7583403946,0.19777474858,0.555884959174,0.19921463867939473,0.376829853877,0.7968585547175789,0.35811021059400006,0.4494024798678616,0.0006117737700335746,0.09788054041291377,0.09788054041291377,0.0586503800274084,0.5976439160381842
aerodynamic_torque_only,48.0,14.0545570527,0.196990868225,0.550439497713,0.19643851018927663,0.373715182969,0.7857540407571065,0.35344862948800004,0.44982095051962784,0.0013191876179852735,0.2138458763861621,0.21384587638616845,0.12825685516177102,0.5893155305678299
aerodynamic_torque_only,49.0,14.3511767159,0.193587334681,0.54122008069,0.19345554079745364,0.3674037076855,0.7738221631898146,0.34763274600900007,0.4492411338750032,4.0881808161225e-05,0.006738016146252978,0.006738016146252978,0.004035992030299545,0.5803666223923609
aerodynamic_torque_only,50.0,14.6480711625,0.190257139643,0.532659559882,0.19045378090494,0.3614583497625,0.76181512361976,0.34240242023899997,0.44945605518052323,-0.00021379997374540438,-0.03577613311006197,-0.03577613311006197,-0.021439734661902736,0.57136134271482
