y_m,main_x_m,rear_x_m,main_loaded_z_m,rear_loaded_z_m,elastic_twist_deg,trim_alpha_deg,base_incidence_deg,alpha_eff_deg
4.36529189886,0.280349954847,0.784599386309,0.29832765242940573,0.14388429108511228,1.1577326074039838,-1.606662,0.0,-0.4489293925960163
4.65648016535,0.278000606282,0.778217070347,0.3156429642574913,0.17128724160668812,2.2093016968195154,-1.606662,0.0,0.6026396968195153
4.94770812303,0.27529879713,0.771321389535,0.3323322568762518,0.19688422805663758,2.8546225747268235,-1.606662,0.0,1.2479605747268234
5.23898595383,0.272889925477,0.764885333694,0.34809914940793235,0.21797875380275378,3.0338803524310665,-1.606662,0.0,1.4272183524310664
5.53031848161,0.270655808738,0.758398374988,0.3628350581696906,0.2331561551829895,2.8112117737921056,-1.606662,0.0,1.2045497737921056
5.82171142956,0.26849822299,0.751924896027,0.37640319135516753,0.24174163881029437,2.3337682326189175,-1.606662,0.0,0.7271062326189175
6.11325074211,0.266064466757,0.745268937057,0.3911757418247504,0.245552242974638,1.748302624117872,-1.606662,0.0,0.14164062411787204
6.40504686313,0.263224240172,0.73829789185,0.40926097314927623,0.24727273547943243,1.1555336755412429,-1.606662,0.0,-0.45112832445875717
6.69697177766,0.261000407125,0.731668398766,0.42570142479072687,0.2460050398062571,0.7266743333550586,-1.606662,0.0,-0.8799876666449414
6.98903624622,0.258727400864,0.72483838505,0.4406548092264041,0.2447803242687729,0.4882299037037517,-1.606662,0.0,-1.1184320962962484
7.28125697322,0.256331898585,0.718085521227,0.45411313817782506,0.24637462340684774,0.4503047287481731,-1.606662,0.0,-1.1563572712518269
7.57365424442,0.25404955812,0.711909349892,0.4659234839388593,0.25299433717647635,0.5635075557527652,-1.606662,0.0,-1.043154444247235
7.86621751827,0.251646045689,0.704217469948,0.4759790985331225,0.26506954517403014,0.6688963655184768,-1.606662,0.0,-0.9377656344815233
8.15895381586,0.249019013834,0.696572795137,0.4845595811117621,0.2801427618448379,0.7591803104656587,-1.606662,0.0,-0.8474816895343413
8.4518473304,0.246565517412,0.690097203495,0.49161185256568085,0.2948190363950236,0.8088627574982892,-1.606662,0.0,-0.7977992425017109
8.7448801413,0.244320548839,0.683384059615,0.4971097503522025,0.3055600895890028,0.7660123361320493,-1.606662,0.0,-0.8406496638679507
9.03824331793,0.241810257528,0.676368386581,0.5037508459235991,0.3120488805563366,0.6271924287055337,-1.606662,0.0,-0.9794695712944663
9.33218947817,0.238703967553,0.668911298281,0.5146688036264323,0.31588358510526204,0.3575051073134169,-1.606662,0.0,-1.249156892686583
9.62626640464,0.236361317427,0.66192161111,0.5240713878503407,0.31531797614024476,0.20261905254077542,-1.606662,0.0,-1.4040429474592246
9.92045559687,0.233944030002,0.654655293506,0.5325698808259679,0.31295771690131535,0.1202128487357119,-1.606662,0.0,-1.4864491512642881
10.2147453808,0.231268035094,0.647378488049,0.5406143243627592,0.3116002825790729,0.10626588195965368,-1.606662,0.0,-1.5003961180403464
10.5091260236,0.228247818014,0.639961941241,0.548595590930134,0.31374558610603,0.11491180562200476,-1.606662,0.0,-1.4917501943779952
10.8036453866,0.225822650033,0.631925389779,0.5558518661250434,0.32056131559310574,0.14039458817459916,-1.606662,0.0,-1.4662674118254009
11.0983166214,0.223782480708,0.624677057848,0.5623964963935782,0.33076186028228055,0.20483763147934053,-1.606662,0.0,-1.4018243685206595
11.3931052182,0.221228536683,0.617565122626,0.5688828184578387,0.3422556223813135,0.2202514559909904,-1.606662,0.0,-1.3864105440090095
11.6879904018,0.218588860303,0.610336986941,0.5751455412140987,0.3530928909372065,0.22497159021818974,-1.606662,0.0,-1.3816904097818103
11.9829528247,0.216218616889,0.603256040888,0.580969015853225,0.36160000971734363,0.29678293703341024,-1.606662,0.0,-1.3098790629665897
12.2785247168,0.213032255191,0.595282106163,0.5922775504767481,0.37020673071966137,0.1776277242889791,-1.606662,0.0,-1.4290342757110208
12.5743928982,0.210218047915,0.587554258096,0.605485281350306,0.3775815633825452,0.12237609359081583,-1.606662,0.0,-1.4842859064091842
12.8703070195,0.207606433078,0.579838481201,0.6185250383982219,0.3834440907550599,0.1498611409431455,-1.606662,0.0,-1.4568008590568544
13.1662557972,0.204554776466,0.571794852781,0.6320891187041947,0.3896620569350872,0.16317551204285413,-1.606662,0.0,-1.4434864879571458
