variant_id,variant_type,assignment,source_quality,root_Cl_min,root_Cl_p50,root_Cl_p90,root_Cl_max,root_eta_at_Cl_max,mid1_Cl_min,mid1_Cl_p50,mid1_Cl_p90,mid1_Cl_max,mid1_eta_at_Cl_max,root_mid1_Cl_max,root_mid1_Cl_max_delta_vs_baseline,e_CDi,e_CDi_delta_vs_baseline,target_vs_avl_rms,target_vs_avl_outer_delta,profile_cd,profile_cd_delta_vs_baseline,CD0_total_est,mission_drag_budget_band,min_stall_margin,max_station_utilization,dae11_safe_clmax_basis,dae11_margin_to_safe_clmax,dae11_envelope_safe_clmax_pass,dae11_archive_sidecar_source_quality,dae11_forced_profile_cd,dae11_forced_CD0_total_est,dae11_forced_min_stall_margin,span_m,wing_area_m2,aspect_ratio,root_chord_m,tip_chord_m,a3_over_a1,a5_over_a1,CL,CDi,variant_summary
baseline_policy_c_geometry,baseline,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mission_grade_sidecar,1.2795,1.314301,1.342142,1.349103,0.16,1.282542,1.321744,1.353105,1.360945,0.35,1.360945,0.0,0.986348,0.0,0.043662,0.090443,0.011397,0.0,0.015287,target,3.045471,0.824123,1.487165,0.12622,True,not_mission_grade_sidecar,0.010995,0.014885,1.430728,34.332286,33.42006,35.269412,1.258585,0.645934,-0.043198,0.001193,1.16853,0.012494,"{""baseline"": ""Policy C sidecar on current sample 0007 geometry/twist""}"
local_chord_plus_3pct_root_mid1,local_chord_relief,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mission_grade_sidecar,1.2581,1.292325,1.319705,1.326549,0.16,1.266408,1.302565,1.331491,1.338722,0.35,1.338722,-0.022223,0.984304,-0.002043,0.045576,0.081424,0.011165,-0.000232,0.015,target,3.20378,0.810346,1.487165,0.148443,True,not_mission_grade_sidecar,0.010804,0.014639,1.651514,34.332286,33.899204,34.770901,1.296343,0.645934,-0.043198,0.001193,1.15201,0.012343,"{""eta035_factor"": 1.025, ""eta052_transition_factor"": 1.005, ""root_eta0_eta016_factor"": 1.03}"
local_chord_plus_6pct_root_mid1,local_chord_relief,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mission_grade_sidecar,1.2356,1.269398,1.296437,1.303196,0.16,1.247584,1.28077,1.307319,1.313956,0.35,1.313956,-0.046989,0.981802,-0.004545,0.049153,0.071701,0.010949,-0.000447,0.014724,target,3.371432,0.796081,1.487165,0.173209,True,not_mission_grade_sidecar,0.010607,0.014382,1.897832,34.332286,34.43657,34.228318,1.3341,0.645934,-0.043198,0.001193,1.13404,0.012181,"{""eta035_factor"": 1.055, ""eta052_transition_factor"": 1.015, ""root_eta0_eta016_factor"": 1.06}"
inboard_twist_minus_0p5deg,inboard_twist_relief,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mission_grade_sidecar,1.2664,1.297478,1.322341,1.328557,0.16,1.286835,1.314808,1.337186,1.342781,0.35,1.342781,-0.018164,0.986435,8.7e-05,0.048542,0.104304,0.011444,4.7e-05,0.015334,target,2.823211,0.811572,1.487165,0.144384,True,not_mission_grade_sidecar,0.011079,0.014969,1.612005,34.332286,33.42006,35.269412,1.258585,0.645934,-0.043198,0.001193,1.16853,0.012493,"{""eta016_eta035_delta_deg"": -0.5, ""eta052_delta_deg"": -0.2, ""eta0_delta_deg"": -0.35}"
inboard_twist_minus_1p0deg,inboard_twist_relief,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mission_grade_sidecar,1.2534,1.280755,1.302639,1.30811,0.16,1.291072,1.307895,1.321353,1.324717,0.35,1.324717,-0.036228,0.98474,-0.001608,0.057219,0.120983,0.011505,0.000108,0.015394,target,2.601934,0.799083,1.487165,0.162448,True,not_mission_grade_sidecar,0.011173,0.015063,1.793281,34.332286,33.42006,35.269412,1.258585,0.645934,-0.043198,0.001193,1.16853,0.012514,"{""eta016_eta035_delta_deg"": -1.0, ""eta052_delta_deg"": -0.4, ""eta0_delta_deg"": -0.7}"
local_cl_schedule_relief_small,inboard_loading_relief_inverse_chord,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mission_grade_sidecar,1.2353,1.263475,1.286015,1.29165,0.16,1.2472,1.276003,1.299047,1.304807,0.35,1.304807,-0.056138,0.982878,-0.00347,0.042952,0.068779,0.011063,-0.000334,0.014869,target,3.108356,0.789027,1.487165,0.182358,True,not_mission_grade_sidecar,0.010722,0.014529,1.98511,34.332286,34.151477,34.514053,1.318234,0.619976,-0.043198,0.001193,1.1435,0.012269,"{""baseline_cl_controls"": [1.170137, 1.382614, 1.067161, 0.623879], ""cl_controls"": [1.12, 1.3, 1.1, 0.65], ""initial_twist_summary"": {""control_etas"": [0.0, 0.25, 0.45, 0.65, 0.82, 0.97], ""control_twists_deg"": [2.0, 2.4139637652492083, 2.37723381731332, 1.7371310266602937, 0.9176394339535534, 0.27334366956197775], ""design_cl"": 1.1435046853941597, ""induced_angle_model"": ""fourier_lifting_line_local_downwash"", ""lift_curve_slope_per_rad"": 6.283185307179586, ""max_aero_eta_for_tip_twist"": 0.97, ""model"": "
local_cl_schedule_relief_strong,inboard_loading_relief_inverse_chord,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mission_grade_sidecar,1.2033,1.226682,1.245387,1.250064,0.16,1.227369,1.246704,1.262173,1.26604,0.35,1.26604,-0.094905,0.975668,-0.01068,0.052762,0.093503,0.010926,-0.00047,0.014698,target,3.021282,0.764471,1.487165,0.221126,True,not_mission_grade_sidecar,0.010627,0.014399,2.366667,34.332286,34.468385,34.196724,1.37045,0.575692,-0.043198,0.001193,1.13299,0.012247,"{""baseline_cl_controls"": [1.170137, 1.382614, 1.067161, 0.623879], ""cl_controls"": [1.08, 1.24, 1.15, 0.7], ""initial_twist_summary"": {""control_etas"": [0.0, 0.25, 0.45, 0.65, 0.82, 0.97], ""control_twists_deg"": [2.0, 2.3467978029073415, 2.42428488837359, 2.0349867848811756, 1.2526740204819284, 0.5715884247902447], ""design_cl"": 1.132991103482212, ""induced_angle_model"": ""fourier_lifting_line_local_downwash"", ""lift_curve_slope_per_rad"": 6.283185307179586, ""max_aero_eta_for_tip_twist"": 0.97, ""model"": """
fourier_r3_more_negative,fourier_r3_r5_variant,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mission_grade_sidecar,1.2755,1.310478,1.33846,1.345456,0.16,1.282263,1.320262,1.350662,1.358262,0.35,1.358262,-0.002683,0.984029,-0.002319,0.043892,0.091381,0.01141,1.3e-05,0.015319,target,3.025309,0.821896,1.487165,0.128903,True,not_mission_grade_sidecar,0.011002,0.014912,1.451748,34.332286,33.25407,35.445462,1.286677,0.604683,-0.065,0.001193,1.17436,0.012586,"{""a3_over_a1"": -0.065, ""a5_over_a1"": 0.001193, ""baseline_a3"": -0.043198, ""baseline_a5"": 0.001193, ""initial_twist_summary"": {""control_etas"": [0.0, 0.25, 0.45, 0.65, 0.82, 0.97], ""control_twists_deg"": [2.0, 2.5045322099113663, 2.336657750143316, 1.441427004690914, 0.5810948411004613, -0.029552206639596346], ""design_cl"": 1.1743637386354515, ""induced_angle_model"": ""fourier_lifting_line_local_downwash"", ""lift_curve_slope_per_rad"": 6.283185307179586, ""max_aero_eta_for_tip_twist"": 0.97, ""model"": ""inver"
fourier_r3_r5_outer_shift,fourier_r3_r5_variant_with_inboard_relief_controls,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,mission_grade_sidecar,1.2287,1.253085,1.272593,1.27747,0.16,1.25176,1.272769,1.289577,1.293779,0.35,1.293779,-0.067166,0.966072,-0.020276,0.041798,0.073448,0.011152,-0.000245,0.015008,target,2.890533,0.780366,1.487165,0.193386,True,not_mission_grade_sidecar,0.010815,0.014671,2.083278,34.332286,33.713792,34.962127,1.376313,0.544423,-0.075,0.012,1.15835,0.012645,"{""a3_over_a1"": -0.075, ""a5_over_a1"": 0.012, ""baseline_a3"": -0.043198, ""baseline_a5"": 0.001193, ""cl_controls"": [1.12, 1.28, 1.14, 0.7], ""initial_twist_summary"": {""control_etas"": [0.0, 0.25, 0.45, 0.65, 0.82, 0.97], ""control_twists_deg"": [2.0, 2.3446097124337166, 2.337527949420006, 1.8153356860501235, 1.0158198262205058, 0.40010505774296035], ""design_cl"": 1.1583500735625343, ""induced_angle_model"": ""fourier_lifting_line_local_downwash"", ""lift_curve_slope_per_rad"": 6.283185307179586, ""max_aero_eta_f"
