cst_tip_nsga2_g01_child_0118_60ecf404
 1.00000000  0.00149992
 0.99961452  0.00153624
 0.99845867  0.00164537
 0.99653423  0.00182786
 0.99384417  0.00208465
 0.99039264  0.00241714
 0.98618496  0.00282720
 0.98122762  0.00331733
 0.97552826  0.00389064
 0.96909567  0.00455101
 0.96193977  0.00530310
 0.95407159  0.00615245
 0.94550326  0.00710545
 0.93624800  0.00816929
 0.92632008  0.00935192
 0.91573481  0.01066182
 0.90450850  0.01210775
 0.89265847  0.01369843
 0.88020298  0.01544205
 0.86716125  0.01734580
 0.85355339  0.01941525
 0.83940037  0.02165371
 0.82472402  0.02406161
 0.80954697  0.02663582
 0.79389263  0.02936911
 0.77778512  0.03224970
 0.76124928  0.03526086
 0.74431062  0.03838083
 0.72699525  0.04158287
 0.70932987  0.04483553
 0.69134172  0.04810324
 0.67305853  0.05134706
 0.65450850  0.05452568
 0.63572022  0.05759663
 0.61672268  0.06051758
 0.59754516  0.06324772
 0.57821723  0.06574920
 0.55876870  0.06798842
 0.53922955  0.06993724
 0.51962991  0.07157393
 0.50000000  0.07288393
 0.48037009  0.07386020
 0.46077045  0.07450330
 0.44123130  0.07482110
 0.42178277  0.07482813
 0.40245484  0.07454467
 0.38327732  0.07399556
 0.36427978  0.07320885
 0.34549150  0.07221432
 0.32694147  0.07104202
 0.30865828  0.06972083
 0.29067013  0.06827725
 0.27300475  0.06673433
 0.25568938  0.06511092
 0.23875072  0.06342123
 0.22221488  0.06167472
 0.20610737  0.05987629
 0.19045303  0.05802681
 0.17527598  0.05612381
 0.16059963  0.05416245
 0.14644661  0.05213651
 0.13283875  0.05003943
 0.11979702  0.04786533
 0.10734153  0.04560987
 0.09549150  0.04327087
 0.08426519  0.04084885
 0.07367992  0.03834712
 0.06375200  0.03577178
 0.05449674  0.03313135
 0.04592841  0.03043629
 0.03806023  0.02769828
 0.03090433  0.02492948
 0.02447174  0.02214168
 0.01877238  0.01934562
 0.01381504  0.01655027
 0.00960736  0.01376238
 0.00615583  0.01098624
 0.00346577  0.00822354
 0.00154133  0.00547361
 0.00038548  0.00273380
 0.00000000  0.00000000
 0.00038548 -0.00106595
 0.00154133 -0.00214579
 0.00346577 -0.00325189
 0.00615583 -0.00439589
 0.00960736 -0.00558833
 0.01381504 -0.00683831
 0.01877238 -0.00815314
 0.02447174 -0.00953807
 0.03090433 -0.01099595
 0.03806023 -0.01252705
 0.04592841 -0.01412881
 0.05449674 -0.01579577
 0.06375200 -0.01751945
 0.07367992 -0.01928843
 0.08426519 -0.02108837
 0.09549150 -0.02290230
 0.10734153 -0.02471080
 0.11979702 -0.02649239
 0.13283875 -0.02822399
 0.14644661 -0.02988135
 0.16059963 -0.03143963
 0.17527598 -0.03287395
 0.19045303 -0.03415997
 0.20610737 -0.03527448
 0.22221488 -0.03619594
 0.23875072 -0.03690498
 0.25568938 -0.03738490
 0.27300475 -0.03762202
 0.29067013 -0.03760605
 0.30865828 -0.03733030
 0.32694147 -0.03679189
 0.34549150 -0.03599183
 0.36427978 -0.03493505
 0.38327732 -0.03363039
 0.40245484 -0.03209049
 0.42178277 -0.03033161
 0.44123130 -0.02837349
 0.46077045 -0.02623904
 0.48037009 -0.02395411
 0.50000000 -0.02154705
 0.51962991 -0.01904840
 0.53922955 -0.01649041
 0.55876870 -0.01390650
 0.57821723 -0.01133078
 0.59754516 -0.00879739
 0.61672268 -0.00633987
 0.63572022 -0.00399049
 0.65450850 -0.00177953
 0.67305853  0.00026541
 0.69134172  0.00212006
 0.70932987  0.00376414
 0.72699525  0.00518188
 0.74431062  0.00636245
 0.76124928  0.00730032
 0.77778512  0.00799536
 0.79389263  0.00845281
 0.80954697  0.00868315
 0.82472402  0.00870164
 0.83940037  0.00852781
 0.85355339  0.00818472
 0.86716125  0.00769813
 0.88020298  0.00709557
 0.89265847  0.00640534
 0.90450850  0.00565552
 0.91573481  0.00487302
 0.92632008  0.00408275
 0.93624800  0.00330682
 0.94550326  0.00256405
 0.95407159  0.00186959
 0.96193977  0.00123471
 0.96909567  0.00066692
 0.97552826  0.00017018
 0.98122762 -0.00025468
 0.98618496 -0.00060932
 0.99039264 -0.00089730
 0.99384417 -0.00112326
 0.99653423 -0.00129226
 0.99845867 -0.00140903
 0.99961452 -0.00147742
 1.00000000 -0.00149992
