component,station_index,y_m,main_x_m,rear_x_m,quarter_chord_x_m,elastic_axis_x_m,aero_chord_m,spar_separation_m,spar_sep_over_chord,spar_pair_delta_z_change_m,direct_spar_pair_rotation_deg,elastic_axis_quarter_chord_projection_deg,conservative_bounded_physical_projection_deg,bounded_projection_lever_m
aerodynamic_torque_only,48.0,14.0545570527,0.196990868225,0.550439497713,0.19643851018927663,0.373715182969,0.7857540407571065,0.35344862948800004,0.44982095051962784,0.002046745444731407,0.33178390055045875,0.33178390055046514,0.19899255683017503,0.5893155305678299
aerodynamic_torque_only,49.0,14.3511767159,0.193587334681,0.54122008069,0.19345554079745364,0.3674037076855,0.7738221631898146,0.34763274600900007,0.4492411338750032,-0.00011570012933964646,-0.019069345254109388,-0.019069345254109388,-0.011422312649773454,0.5803666223923609
aerodynamic_torque_only,50.0,14.6480711625,0.190257139643,0.532659559882,0.19045378090494,0.3614583497625,0.76181512361976,0.34240242023899997,0.44945605518052323,-0.0004632714971831986,-0.07752131349305975,-0.0775213134930534,-0.046456583174413854,0.57136134271482
aerodynamic_torque_only,51.0,14.9450054848,0.187449645467,0.524466950695,0.18745161784800782,0.355958298081,0.7498064713920313,0.33701730522800005,0.4494723879914245,0.00032220790960624246,0.0547780408754867,0.0547780408754867,0.03282829553199585,0.5623548535440235
aerodynamic_torque_only,52.0,15.2419594295,0.184498558298,0.516054775115,0.18444925639823265,0.3502766667065,0.7377970255929306,0.331556216817,0.44938676264050376,0.0005709904985939374,0.0986719950033839,0.0986719950033839,0.0591225553281475,0.553347769194698
aerodynamic_torque_only,53.0,15.538924608,0.181570402489,0.507712146757,0.18136358127556199,0.34464127462300004,0.7254543251022479,0.326141744268,0.4495689569733181,0.0009514289542176257,0.16714422456956482,0.1671442245695521,0.1001906550305372,0.544090743826686
aerodynamic_torque_only,54.0,15.8362435476,0.177955814182,0.498192233238,0.1780808161246621,0.33807402371,0.7123232644986484,0.320236419056,0.44956613803901335,-0.0002538790340023689,-0.045423297420592285,-0.04542329742059865,-0.02722770551926294,0.5342424483739863
aerodynamic_torque_only,55.0,16.13360749,0.174770312342,0.489003583589,0.1747975540877457,0.3318869479655,0.6991902163509828,0.31423327124699996,0.44942458275082564,5.995711263057091e-05,0.010932290683965845,0.010932290683959484,0.006550986956465397,0.5243926622632371
aerodynamic_torque_only,56.0,16.4309712047,0.171605904206,0.479878473406,0.17120641240246098,0.325742188806,0.6848256496098439,0.3082725692,0.4501475220380951,0.0009848596846012692,0.18304616433577833,0.18304616433577198,0.10986394218659558,0.5136192372073829
aerodynamic_torque_only,57.0,16.7286424565,0.167162145917,0.467843045961,0.16717547243255454,0.317502595939,0.6687018897302182,0.30068090004400005,0.44964864712032904,-0.00018048682589760778,-0.03439238121914508,-0.03439238121913235,-0.020619318501583557,0.5015264172976637
aerodynamic_torque_only,58.0,17.0263387775,0.163081402376,0.456255502578,0.163144192985995,0.30966845247700003,0.65257677194398,0.293174100202,0.4492561071836117,0.00020280057570337684,0.03963383944651,0.039633839446516356,0.023740994991308165,0.489432578957985
aerodynamic_torque_only,59.0,17.324040695,0.15912409342,0.445161002503,0.1612510225,0.3021425479615,0.64500409,0.286036909083,0.44346526404662023,0.0014937364236504158,0.22000441733641468,0.22000441733642104,0.17691778414894382,0.4837530675
self_weight_only,0.0,8.5772817995e-23,0.314193274,0.8797411672,0.314193274,0.5969672206,1.256773096,0.5655478932,0.44999999999999996,0.0,0.0,0.0,0.0,0.9425798220000001
self_weight_only,1.0,0.290948540252,0.311963155925,0.873316239485,0.3119367227778949,0.592639697705,1.2477468911115797,0.56135308356,0.4498933938916952,0.0014284171551193908,0.14579433181686732,0.14579433181686632,0.08745599650535732,0.9358101683336848
self_weight_only,2.0,0.581902532716,0.309719207393,0.866961348417,0.30968012926928906,0.588340277905,1.2387205170771562,0.557242141024,0.44985300020609176,0.005325889415712194,0.5475926390545152,0.5475926390545152,0.32845465811584273,0.9290403878078672
self_weight_only,3.0,0.872862908094,0.307470440947,0.860651993184,0.30742348625580385,0.5840612170655,1.2296939450232154,0.553181552237,0.44985303414383854,0.009812876185862573,1.016262067953933,1.016262067953933,0.6095990280626246,0.9222704587674115
self_weight_only,4.0,1.16383133279,0.305260658532,0.854332076605,0.30516678081307136,0.5797963675685001,1.2206671232522854,0.549071418073,0.4498125718419294,0.01248944720036367,1.3030531388918738,1.303053138891873,0.7815925258230797,0.9155003424392141
self_weight_only,5.0,1.45481063444,0.303225261201,0.848091069453,0.30290999101039046,0.575658165327,1.2116399640415618,0.5448658082519999,0.44969283320313946,0.01205345455070464,1.2672835040448014,1.2672835040448023,0.7599304502195148,0.9087299730311713
self_weight_only,6.0,1.74578902893,0.300941397932,0.842163766961,0.30065320824350017,0.5715525824465,1.2026128329740007,0.5412223690290001,0.4500387441322945,0.009370988700151038,0.9919480203610264,0.991948020361028,0.595258113520438,0.9019596247305005
self_weight_only,7.0,2.0367700018,0.2984065012,0.835863633269,0.29839640547909924,0.5671350672345,1.193585621916397,0.537457132069,0.45028787394914305,0.006604087568088557,0.7039953153421523,0.7039953153421514,0.4226810085989481,0.8951892164372977
self_weight_only,8.0,2.32775736816,0.296106223559,0.829490938132,0.2961395531277931,0.5627985808455,1.1845582125111724,0.533384714573,0.4502815555533276,0.005193819999622623,0.5578985532479098,0.5578985532479083,0.3349553414312107,0.8884186593833794
self_weight_only,9.0,2.61875121593,0.29398887625,0.823224722018,0.2938826505076881,0.558606799134,1.1755306020307523,0.529235845768,0.45021018155863796,0.005388281066183817,0.5833223500958321,0.5833223500958321,0.3501646203196076,0.8816479515230642
self_weight_only,10.0,2.90977439632,0.291586794446,0.816716195956,0.29158734249630414,0.554151495201,1.1663493699852165,0.52512940151,0.4502333649107694,0.006353012680230752,0.693130218414363,0.6931302184143614,0.4161067842665269,0.8747620274889124
self_weight_only,11.0,3.20083072452,0.289138012941,0.810167820359,0.2892618639708556,0.54965291665,1.1570474558834225,0.521029807418,0.4503097991086167,0.007064306455540653,0.7767888519416123,0.7767888519416106,0.46641245053794883,0.8677855919125669
self_weight_only,12.0,3.491906324,0.28691322916,0.803701821584,0.28693623147195435,0.545307525372,1.1477449258878174,0.5167885924240001,0.4502643233419199,0.006779640311177129,0.7516081049806029,0.7516081049806029,0.45124630775154456,0.860808694415863
self_weight_only,13.0,3.78300405653,0.284655144971,0.797165221152,0.2846104221346631,0.5409101830615,1.1384416885386524,0.512510076181,0.4501856189392341,0.0051051460216901545,0.5707080907804032,0.5707080907803969,0.3425733476750896,0.8538312664039893
self_weight_only,14.0,4.0741298017,0.282388382794,0.790686976603,0.28228438898230085,0.5365376796985,1.1291375559292034,0.508298593809,0.4501653418043516,0.002240121171349252,0.25250641912655125,0.2525064191265544,0.15156014568160286,0.8468531669469026
self_weight_only,15.0,4.36529189886,0.280349954847,0.784599386309,0.2799580653852242,0.5324746705779999,1.1198322615408969,0.504249431462,0.4502901450331046,-0.0010802980236441495,-0.12274961320993484,-0.12274961320993166,-0.07369732695585897,0.8398741961556726
self_weight_only,16.0,4.65648016535,0.278000606282,0.778217070347,0.2776315327007338,0.5281088383145001,1.1105261308029353,0.500216464065,0.4504319621037033,-0.0038045979913792494,-0.4357777481329011,-0.43577774813290426,-0.26172086119500176,0.8328945981022015
self_weight_only,17.0,4.94770812303,0.27529879713,0.771321389535,0.27530468289202703,0.5233100933325,1.1012187315681081,0.49602259240499996,0.4504305803976619,-0.005181266610103763,-0.5984685324097642,-0.5984685324097642,-0.359433061428571,0.8259140486760811
self_weight_only,18.0,5.23898595383,0.272889925477,0.764885333694,0.2729774346076359,0.5188876295855,1.0919097384305436,0.49199540821700005,0.4505824894685614,-0.005242787840752827,-0.6105305898535309,-0.6105305898535309,-0.36680139615848295,0.8189323038229077
self_weight_only,19.0,5.53031848161,0.270655808738,0.758398374988,0.27064974930593894,0.514527091863,1.0825989972237557,0.48774256625,0.4505292980141118,-0.004397323907982725,-0.5165455970931084,-0.5165455970931084,-0.3102972735254706,0.8119492479178168
self_weight_only,20.0,5.82171142956,0.26849822299,0.751924896027,0.2683215812598581,0.5102115595085,1.0732863250394324,0.483426673037,0.4504172481832739,-0.003108681458906498,-0.3684361710741086,-0.3684361710741086,-0.22126862493689825,0.8049647437795744
self_weight_only,21.0,6.11325074211,0.266064466757,0.745268937057,0.26595900484389223,0.505666701907,1.063836019375569,0.4792044703,0.4504495632524971,-0.0018438767111232934,-0.22046086516515448,-0.22046086516515767,-0.13240908497661524,0.7978770145316767
self_weight_only,22.0,6.40504686313,0.263224240172,0.73829789185,0.2635353326804164,0.500761066011,1.0541413307216656,0.47507365167800003,0.4506735841130187,-0.0008838840256469027,-0.10659982012448707,-0.10659982012448707,-0.06405567789118123,0.7906059980412492
self_weight_only,23.0,6.69697177766,0.261000407125,0.731668398766,0.26111059075205156,0.4963344029455,1.0444423630082063,0.470667991641,0.45064046453016376,-0.00023207653469228817,-0.028251347277530196,-0.028251347277533378,-0.016974934560030838,0.7833317722561547
self_weight_only,24.0,6.98903624622,0.258727400864,0.72483838505,0.25868468968141767,0.49178289295699995,1.0347387587256707,0.466110984186,0.45046247688647284,6.49532517151552e-05,0.007984251157133066,0.007984251157133066,0.004795474089611465,0.776054069044253
self_weight_only,25.0,7.28125697322,0.256331898585,0.718085521227,0.2562574907209078,0.48720870990599996,1.0250299628836312,0.461753622642,0.45047817074828433,3.5044325899513673e-06,0.00043484054513582784,0.00043484054513582784,0.00026118156445698336,0.7687724721627234
self_weight_only,26.0,7.57365424442,0.25404955812,0.711909349892,0.25382882537605506,0.48297945400600006,1.0153153015042202,0.45785979177200004,0.4509533059273971,-0.0002972721388686539,-0.03720011417637671,-0.03720011417637671,-0.02236735463163777,0.7614864761281652
