"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[W]"     ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -1.068174676,     -0.2628572518,       -2.24653072,      -1.142028991,          51.75625,    0.002550965888,     0.00179131516,   6.122317253e-05,    0.002102443562,   0.0003538633147,   9.892744934e-06,    0.002550965888,   6.122317253e-05,     0.00179131516,      0.7022105503
          0,           0,           1,     -0.4833902531,      0.4741559374,      0.1016114104,      0.5937812536,          51.75625,   -0.002007960584,    0.005063104146,   0.0001277370875,     0.01052424758,   -0.001482812197,   1.459084607e-05,   -0.002007960584,   0.0001277370875,    0.005063104146,      -2.521515704
          0,           0,           2,     -0.5357212109,      0.3638022756,     0.05095901643,      0.4427861422,          51.75625,   -0.006009687423,      0.0104840086,   0.0002197340896,     0.01838874908,   -0.002963857485,  -1.346326209e-05,   -0.006009687423,   0.0002197340896,      0.0104840086,       -1.74451812
