selected_role,assignment,status,selected_airfoil_avl,selected_airfoil_fs,alpha_deg,CL,CDi,e_CDi,profile_cd,CD0_total,CD_total,P_crank,P_crank_conservative,stall_margin_min,max_station_utilization,actual_query_quality,profile_source_quality,profile_warning_count,drag_budget_band
raw_best,root:dae31|mid1:dae31|mid2:cst_mid2_nsga2_g01_child_0046_9585b968|tip:cst_tip_nsga2_g01_child_0118_60ecf404,selected_assignment_avl_rerun_ok,/Volumes/Samsung SSD/hpa-mdo/output/pipeline_redesign_v2/tier2_loaded_shape_airfoil_mvp/runs/raw_best/raw_best_loaded_shape_airfoils.avl,/Volumes/Samsung SSD/hpa-mdo/output/pipeline_redesign_v2/tier2_loaded_shape_airfoil_mvp/runs/raw_best/avl_run/concept_spanwise.fs,0.23903,1.16853,0.0124246,0.9808,0.008619420042741693,0.012509299401537922,0.024933899401537923,167.31209453138206,171.48068809197528,0.8188961052075967,0.9327147556767676,actual_loaded_shape_query_warning_not_mission_grade,"mixed_not_mission_grade:full_polar_mission_grade_candidate,full_polar_mission_grade_candidate_query_warning_not_mission_grade",2,target
conservative_best,root:dae31|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,selected_assignment_avl_rerun_ok,/Volumes/Samsung SSD/hpa-mdo/output/pipeline_redesign_v2/tier2_loaded_shape_airfoil_mvp/runs/conservative_best/conservative_best_loaded_shape_airfoils.avl,/Volumes/Samsung SSD/hpa-mdo/output/pipeline_redesign_v2/tier2_loaded_shape_airfoil_mvp/runs/conservative_best/avl_run/concept_spanwise.fs,0.12237,1.16853,0.0125129,0.9716,0.00936634022081816,0.013256219579614389,0.02576911957961439,172.91661050132407,177.11482970873092,1.5822648641041595,0.8951053401493109,actual_loaded_shape_query_pass,full_polar_mission_grade_candidate,0,target
