scale,zone,rank,source,candidate_id,score,cd_mission,safe_clmax,usable_clmax,cm,robust_pass_rate,tc,max_thickness_x,camber,te_thickness,hard_gate_pass,hard_gate_notes,artifact_suspicion,artifact_notes,upper_coefficients,lower_coefficients
medium,root,2,historical,historical_dae11,14.784807270032758,0.03268365274501699,1.3729320111602583,1.5357956643046287,-0.12535298609758433,1.0,0.1287436849720296,0.33396226415094343,0.06559988106768246,0.00011226098954160031,False,stall margin -0.248 at reference_avl_case; t/c 0.129 < 0.140,medium,cm -0.125 near trim penalty region,"[0.19737701009795397, 0.41291431279827223, 0.15841869213574894, 0.5554488718314399, 0.28199789864981123, 0.2564227899435916, 0.1439457985581465]","[-0.13107216336757468, 0.08657108765848358, -0.18264125892810834, 0.2323623698319708, -0.14273382631297132, 0.17874302955174595, 0.005850194751067552]"
medium,root,3,historical,historical_dae21,16.205297501587797,0.02868638012211168,1.4304771609200193,1.5983447401304558,-0.14309578221796895,1.0,0.11817758812909968,0.309811320754717,0.06727493569717714,1e-09,False,stall margin -0.208 at reference_avl_case; t/c 0.118 < 0.140,medium,cm -0.143 near trim penalty region,"[0.24062440897704498, 0.31881096708164725, 0.3238916397727687, 0.29814378613729065, 0.4752020473055548, 0.16778934830499292, 0.23934234842673147]","[-0.11835146045971207, 0.09426919419296466, -0.12773359707495718, 0.18211977212782732, -0.017212855342408122, 0.10797274505141134, 0.12299842533740454]"
medium,tip,1,historical,historical_dae31,4.074615335890009,0.01863231628801495,1.393891699059522,1.5848883749841824,-0.15823315851331632,1.0,0.11089577573807295,0.2916981132075472,0.06851323118759162,1e-09,True,ok,medium,cm -0.158 near trim penalty region,"[0.23073289517473689, 0.33088898037093434, 0.2865013332570014, 0.30922264409574474, 0.4237637581756541, 0.2987151700482292, 0.23062074102043453]","[-0.13855887986732043, 0.13372017919391416, -0.17045797853151345, 0.2704136986009706, -0.07019680974824075, 0.17491712603885215, 0.0970084114975011]"
medium,tip,2,historical,historical_dae21,4.381418870189858,0.018620941185048444,1.3688458342695982,1.5576646089081783,-0.1431277879302255,1.0,0.11817758812909968,0.309811320754717,0.06727493569717714,1e-09,True,ok,medium,cm -0.143 near trim penalty region,"[0.24062440897704498, 0.31881096708164725, 0.3238916397727687, 0.29814378613729065, 0.4752020473055548, 0.16778934830499292, 0.23934234842673147]","[-0.11835146045971207, 0.09426919419296466, -0.12773359707495718, 0.18211977212782732, -0.017212855342408122, 0.10797274505141134, 0.12299842533740454]"
medium,tip,3,historical,historical_dae41,11.796599385497524,0.017284249407556306,1.1518872018040525,1.3218400084021504,-0.06106125445588425,1.0,0.11700965321870367,0.309811320754717,0.030600018110354045,1e-09,False,stall margin -0.122 at reference_avl_case,low,no immediate artifact trigger,"[0.2019058179659809, 0.2330894335545433, 0.23134666997522133, 0.224514617391118, 0.25382977960381703, 0.19130395964362384, 0.1298410773865235]","[-0.13199268782645926, -0.041152093212183494, -0.13470888582647347, -0.0013831126427434931, -0.0836069184242126, -0.026947136102766743, 0.011098229884994105]"
production-probe,root,1,historical,historical_fx_76_mp_140,12.33567088178613,0.03061208934735435,1.5194324248706033,1.6950352444245687,-0.20670910093237566,1.0,0.14065094222638733,0.33999999999999997,0.07137887341191147,0.0013431665447503434,False,stall margin -0.152 at reference_avl_case; cm hard violation 0.047,high,cm -0.207 beyond hard trim bound,"[0.23301299854745341, 0.3944892918898967, 0.3178358432723802, 0.3318967269890555, 0.5890016566030203, 0.24918850987612287, 0.4032921405891458]","[-0.14754597303720343, 0.03646318702383326, -0.08561591372601535, 0.11206655926626428, -0.04917849131044409, 0.0821116818868548, 0.2526767452967249]"
production-probe,root,2,historical,historical_dae11,14.784807270032758,0.03268365274501699,1.3729320111602583,1.5357956643046287,-0.12535298609758433,1.0,0.1287436849720296,0.33396226415094343,0.06559988106768246,0.00011226098954160031,False,stall margin -0.248 at reference_avl_case; t/c 0.129 < 0.140,medium,cm -0.125 near trim penalty region,"[0.19737701009795397, 0.41291431279827223, 0.15841869213574894, 0.5554488718314399, 0.28199789864981123, 0.2564227899435916, 0.1439457985581465]","[-0.13107216336757468, 0.08657108765848358, -0.18264125892810834, 0.2323623698319708, -0.14273382631297132, 0.17874302955174595, 0.005850194751067552]"
production-probe,root,3,historical,historical_dae21,16.205297501587797,0.02868638012211168,1.4304771609200193,1.5983447401304558,-0.14309578221796895,1.0,0.11817758812909968,0.309811320754717,0.06727493569717714,1e-09,False,stall margin -0.208 at reference_avl_case; t/c 0.118 < 0.140,medium,cm -0.143 near trim penalty region,"[0.24062440897704498, 0.31881096708164725, 0.3238916397727687, 0.29814378613729065, 0.4752020473055548, 0.16778934830499292, 0.23934234842673147]","[-0.11835146045971207, 0.09426919419296466, -0.12773359707495718, 0.18211977212782732, -0.017212855342408122, 0.10797274505141134, 0.12299842533740454]"
production-probe,tip,1,historical,historical_dae31,4.074615335890009,0.01863231628801495,1.393891699059522,1.5848883749841824,-0.15823315851331632,1.0,0.11089577573807295,0.2916981132075472,0.06851323118759162,1e-09,True,ok,medium,cm -0.158 near trim penalty region,"[0.23073289517473689, 0.33088898037093434, 0.2865013332570014, 0.30922264409574474, 0.4237637581756541, 0.2987151700482292, 0.23062074102043453]","[-0.13855887986732043, 0.13372017919391416, -0.17045797853151345, 0.2704136986009706, -0.07019680974824075, 0.17491712603885215, 0.0970084114975011]"
production-probe,tip,2,historical,historical_dae21,4.381418870189858,0.018620941185048444,1.3688458342695982,1.5576646089081783,-0.1431277879302255,1.0,0.11817758812909968,0.309811320754717,0.06727493569717714,1e-09,True,ok,medium,cm -0.143 near trim penalty region,"[0.24062440897704498, 0.31881096708164725, 0.3238916397727687, 0.29814378613729065, 0.4752020473055548, 0.16778934830499292, 0.23934234842673147]","[-0.11835146045971207, 0.09426919419296466, -0.12773359707495718, 0.18211977212782732, -0.017212855342408122, 0.10797274505141134, 0.12299842533740454]"
