schema_version,case_label,status,structure_trust_label,geometry_z_basis,loaded_shape_csv,source_pre_structure_avl,loaded_shape_avl,loaded_shape_fs_path,candidate_avl_artifact,pre_structure_cl,pre_structure_alpha_deg,loaded_shape_alpha_deg,pre_structure_CDi,loaded_shape_CDi,delta_CDi_loaded_minus_pre,pre_structure_e_CDi,loaded_shape_e_CDi,delta_e_CDi_loaded_minus_pre,local_cl_max,local_cl_min,re_min,re_max,stall_margin_min,stall_margin_basis,diagnostic_section_cl_limit,root_bending_moment_pre_structure_nm,root_bending_moment_loaded_shape_nm,root_bending_moment_ratio_loaded_vs_pre,bending_proxy_pre_structure_m,bending_proxy_loaded_shape_m,target_main_tip_z_m,effective_dihedral_deg,tube_mass_kg,total_structural_mass_kg,jig_ground_clearance_min_m,loaded_shape_local_cl_re_envelope_csv,loaded_shape_spanload_comparison_csv,aero_warning_flags
loaded_shape_avl_recheck_mvp_v1,target_main_tip_z_2p700m,rechecked_for_screening_with_aero_warnings,daily_screening,main_beam_loaded_shape_spar_data_root_offset_removed_as_avl_section_z_proxy,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_z_boundary/runs/target_main_tip_z_2p700m/loaded_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_tier2_airfoil/runs/conservative_best/conservative_best_loaded_shape_airfoils.avl,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p700m/loaded_shape_wing.avl,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p700m/avl_run/concept_spanwise.fs,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_z_boundary/candidate_avl_artifacts/target_main_tip_z_2p700m.json,1.16853,0.18015,0.18015,0.0127613,0.0127613,0.0,0.9564,0.9564,0.0,1.3408,0.0706,291577.191369863,568130.3036712329,-0.14080000000000004,diagnostic_constant_section_cl_limit_not_gate,1.2,3409.3416120044362,3409.3416120044362,1.0,6.796540730977572,6.796540730977572,2.7000000000002062,8.938613407924,10.8736370429664,13.3736370429664,0.042389758176557296,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p700m/loaded_shape_local_cl_re_envelope.csv,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p700m/loaded_shape_spanload_comparison.csv,negative_diagnostic_stall_margin_not_gate; beam_line_z_proxy_not_aero_surface_truth
loaded_shape_avl_recheck_mvp_v1,target_main_tip_z_2p725m,rechecked_for_screening_with_aero_warnings,daily_screening,main_beam_loaded_shape_spar_data_root_offset_removed_as_avl_section_z_proxy,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_z_boundary/runs/target_main_tip_z_2p725m/loaded_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_tier2_airfoil/runs/conservative_best/conservative_best_loaded_shape_airfoils.avl,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p725m/loaded_shape_wing.avl,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p725m/avl_run/concept_spanwise.fs,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_z_boundary/candidate_avl_artifacts/target_main_tip_z_2p725m.json,1.16853,0.18015,0.17926,0.0127613,0.0127579,-3.39999999999889e-06,0.9564,0.9566,0.00019999999999997797,1.3408,0.0707,291577.191369863,568130.3036712329,-0.14080000000000004,diagnostic_constant_section_cl_limit_not_gate,1.2,3409.3416120044362,3409.3767148369243,1.0000102960736947,6.796540730977572,6.79658575026219,2.7250000000051386,9.020023695762,10.8736370429664,13.3736370429664,0.04253482892301966,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p725m/loaded_shape_local_cl_re_envelope.csv,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p725m/loaded_shape_spanload_comparison.csv,negative_diagnostic_stall_margin_not_gate; beam_line_z_proxy_not_aero_surface_truth
loaded_shape_avl_recheck_mvp_v1,target_main_tip_z_2p750m,rechecked_for_screening_with_aero_warnings,daily_screening,main_beam_loaded_shape_spar_data_root_offset_removed_as_avl_section_z_proxy,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_z_boundary/runs/target_main_tip_z_2p750m/loaded_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_tier2_airfoil/runs/conservative_best/conservative_best_loaded_shape_airfoils.avl,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p750m/loaded_shape_wing.avl,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p750m/avl_run/concept_spanwise.fs,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_z_boundary/candidate_avl_artifacts/target_main_tip_z_2p750m.json,1.16853,0.18015,0.17836,0.0127613,0.0127545,-6.799999999999515e-06,0.9564,0.9568,0.00039999999999995595,1.3408,0.0707,291577.191369863,568130.3036712329,-0.14080000000000004,diagnostic_constant_section_cl_limit_not_gate,1.2,3409.3416120044362,3409.345639723694,1.0000011813774377,6.796540730977572,6.796570325502523,2.7499999999994214,9.101397275326,10.8736370429664,13.3736370429664,0.042679899669420235,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p750m/loaded_shape_local_cl_re_envelope.csv,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_loaded_shape_avl_recheck/runs/target_main_tip_z_2p750m/loaded_shape_spanload_comparison.csv,negative_diagnostic_stall_margin_not_gate; beam_line_z_proxy_not_aero_surface_truth
