airfoil_id,zone,source_category,reference_alias,cst_coefficients_available,cst_upper_coefficients,cst_lower_coefficients,cst_te_thickness,coordinate_path,geometry_hash,generation_index,candidate_role,screening_quality,score,screening_rank_by_score_in_zone,screening_per_zone_top_k_rank,screening_pareto_front,mean_cd,cd_p90,safe_clmax,stall_margin_cl,mean_cm,alpha_L0,cl_alpha,roughness_sensitivity,convergence_pass_rate,archive_source_quality,archive_issues,actual_sidecar_query_quality,actual_sidecar_query_zones,actual_best_weighted_mean_cd_at_work_points,actual_min_clmax_margin,repaired_archive_source_quality,repaired_actual_sidecar_query_quality,repair_worthy_flag,repair_worthy_rank,phase7_1_repair_classification,tier1_minimum_high_value,tier2_recommended_reusable,tier3_exhaustive_current_set,inclusion_reason,notes
cst_mid1_nsga2_g01_child_0005_e456f01f,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0005_e456f01f.dat,7af3d7a4a7ef11d2,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1022715788191759,357,,false,0.026458237777823544,0.04836116462482045,1.4504474315663731,-0.11532756843362679,-0.13725772152409613,-9.159084184009782,,0.02215986558022795,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0006_b4a99455,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0006_b4a99455.dat,8b1523af6763bfa7,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.2528519611349756,954,,false,0.048366605448208734,0.06407609923731583,1.3289568468519364,-0.23681815314806354,-0.0560005294588428,-53.65049332527804,,0.003852746580123717,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0007_9293e634,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0007_9293e634.dat,4612a0c0fcb67eed,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,1.8615361826740353,1021,,false,0.041957343392946315,0.07431968783415183,1.2317430678695545,-0.33403193213044546,-0.06458749240432232,-586.883074693712,,0.03413852419398406,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0008_40b6cf6a,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0008_40b6cf6a.dat,ef9e747d60bb6ac5,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.11747828761300658,442,,false,0.026120881809137908,0.04435884104433855,1.4884410778190273,-0.07733392218097257,-0.13435157992500313,-15.976481481498203,,0.010767550815537492,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0009_eb06e3bc,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0009_eb06e3bc.dat,0f72ac5b2079c647,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.17476377906341883,789,,false,0.05835758548172966,0.11945664567292266,1.5520952945287736,-0.013679705471226322,-0.1264592783055865,-14.652781310574658,,0.07212331521515845,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0010_24913a7b,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0010_24913a7b.dat,4f81dab3fdf632be,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.14689016907399938,677,,false,0.03074482588811989,0.05569402143655926,1.5088459276206487,-0.05692907237935119,-0.10972639302175852,-23.32089009785089,,0.01461405857862183,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0011_0f7d40b5,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0011_0f7d40b5.dat,fe05e064b7d7d013,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.18350248362833677,819,,false,0.042932559463385575,0.0680708580914466,1.4306107195153666,-0.13516428048463336,-0.05795736573628395,-32.24016328033983,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0012_b8dab9ff,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0012_b8dab9ff.dat,b39038ca5b7dbc1b,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.13400946764158417,574,,false,0.0277877982817137,0.04999499910487369,1.4334463566611646,-0.13232864333883532,-0.11845437501138469,-19.435482640446452,,0.019141608134320316,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0013_a39a4474,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0013_a39a4474.dat,c31b08e3abd623a9,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.24461026706430344,946,,false,0.10257625791805888,0.11511546418430794,1.3079494987424582,-0.25782550125754167,-0.08733600673627676,-33.20249664692469,,0.0014290837868592837,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0014_8d8d3a7d,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0014_8d8d3a7d.dat,f16dd698b99e9272,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.19637946921946614,873,,false,0.08328663197175551,0.10066371347074583,1.3983937438271388,-0.16738125617286115,-0.09337198567827325,-23.46661989175629,,0.0028125680410730353,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0015_890e0efc,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0015_890e0efc.dat,3aafaa60479a4977,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.15431212013960166,717,,false,0.04746357566407975,0.06135973858590458,1.4106931859194065,-0.1550818140805934,-0.08809903702184467,-21.98675003518704,,0.0015776273743166244,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0016_d0cda18a,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0016_d0cda18a.dat,1dc0fa579ef4f118,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.18089582244915298,807,,false,0.034837106995438426,0.03948372612976677,1.2685628937806699,-0.29721210621933003,-0.06463992984436535,-35.21663835985177,,0.001801607894766008,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0017_4e727489,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0017_4e727489.dat,5e46294e38a9b0c4,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.2086279077396906,901,,false,0.03403398583147527,0.04169183584030479,1.1906680524676694,-0.37510694753233054,-0.09746793603453714,42.89228843992561,,0.012599450073977336,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0018_27801f55,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0018_27801f55.dat,3455fdbdfe9f908e,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1957237162894917,870,,false,0.0543167552708559,0.07621851442332447,1.3583723747988088,-0.20740262520119113,-0.05347852159764637,-32.42414056055404,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0019_4fad5a6c,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0019_4fad5a6c.dat,2d3746c2a902e3ed,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.17826832265880466,800,,false,0.05330750438920816,0.07686743615842762,1.446393798597432,-0.11938120140256792,-0.06965477242913386,-27.303096495914517,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0020_2bdb07ac,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0020_2bdb07ac.dat,2e259c66bf40c0c8,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.20580920156410376,895,,false,0.06396317590238247,0.07268878483911449,1.2663385399771165,-0.2994364600228834,-0.07513178035599571,-33.450847550423816,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0021_7aaf68ec,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0021_7aaf68ec.dat,374e898cfde89835,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.19491326236040263,867,,false,0.07497219207599908,0.08766439222627738,1.373160411307752,-0.1926145886922479,-0.08781465497486048,-26.275996997797314,,0.0011665181388804124,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0022_832c4ccf,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0022_832c4ccf.dat,419d483fad58840c,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1974096630518284,875,,false,0.07919063201815621,0.09955236259209482,1.44309329525439,-0.12268170474560991,-0.11145784771668699,-25.15636615007027,,0.0020037828054821905,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0023_dc12f37c,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0023_dc12f37c.dat,4eb881b95f8000a8,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.17002115083052138,770,,false,0.03544437226739297,0.05967020638774123,1.5258124601783007,-0.03996253982169917,-0.13641215054007963,-30.36763533648494,,0.005508427647508883,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0024_ceb79b79,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0024_ceb79b79.dat,05710927bf213e47,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1990891415943814,881,,false,0.08073843326050974,0.09128364090230584,1.240905275003475,-0.3248697249965249,-0.0693533895623867,-25.248790273979406,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0025_da4b2a7d,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0025_da4b2a7d.dat,6002d774a0960392,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.18658675145902825,837,,false,0.048046291506406984,0.06879365270542352,1.4402645838190649,-0.12551041618093506,-0.09124144987060467,-32.07374217004106,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0026_82c45d79,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0026_82c45d79.dat,7b5ce85083c7f2e5,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.09193736606854627,313,,false,0.024015578795200956,0.032456945541447346,1.517408437547586,-0.048366562452413886,-0.08447589179712628,-10.019554829870886,,0.005737831290861566,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0027_48377fb1,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0027_48377fb1.dat,7d97fb3b749b50aa,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.18386842143530235,821,,false,0.05946445880098612,0.07332910987419448,1.3537312636788483,-0.2120437363211516,-0.08409435793904911,-27.601964628212002,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0028_ecaddb9c,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0028_ecaddb9c.dat,022275c62cf6ded0,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,3.0248883083631086,1023,,false,0.03180404143309333,0.034942934392625746,1.2053309186858228,-0.36044408131417716,-0.07519533372795942,-983.8117477384119,,0.0035614302011686486,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0029_748f6903,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0029_748f6903.dat,ab7b148967b5523c,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.20211099054212456,887,,false,0.06413059812792489,0.09121665738898443,1.4556822360639297,-0.11009276393607026,-0.09482850905983005,-31.243148446582815,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0030_2245e189,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0030_2245e189.dat,17c4a6c40589845b,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.13289605057392478,562,,false,0.026270100577055908,0.041446957114657054,1.405448336761415,-0.1603266632385849,-0.10209906421281116,-21.12737684676095,,0.008451168073508337,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0031_49ed4b3b,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0031_49ed4b3b.dat,9035db47acb1e3a4,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.19198127422092964,856,,false,0.06607206210548143,0.09030600348623208,1.4476907884417762,-0.11808421155822368,-0.10139568106189184,-27.48575810488323,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0032_92d39242,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0032_92d39242.dat,5f19718806b8e96c,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.4686334462305486,1006,,false,0.03469171061341899,0.05037103875220401,1.2310166494095491,-0.3347583505904508,-0.051237182968941086,129.81712688631072,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0033_fd303b2e,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0033_fd303b2e.dat,c6fea1a6a5c2321f,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.32816893793427143,983,,false,0.027228850693717235,0.03289894506147764,1.1745575536359711,-0.3912174463640288,-0.08421199433756073,85.8511878309433,,0.00428947930280877,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0034_c3ece1db,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0034_c3ece1db.dat,52e025b9f8f0d2d6,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.14334305773575243,652,,false,0.04509255025343404,0.10283607454871392,1.4270663983012815,-0.13870860169871846,-0.13949307789318993,-8.998463285267473,,0.061735014487337994,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0035_ce5df02e,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0035_ce5df02e.dat,0d69e21c97276fbc,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.11797802879806692,447,,false,0.029403648924541576,0.05018077054338787,1.3924475885509422,-0.17332741144905772,-0.0913613688889339,-13.777465962373123,,0.015821091909980073,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0036_beb49904,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0036_beb49904.dat,2b03ab6a6f82c106,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1334435427937655,566,,false,0.027827974129521524,0.03933815927703354,1.3619614668125748,-0.20381353318742512,-0.061614019038817434,-21.01693807612557,,0.00836093942502662,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0037_e5f1752e,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0037_e5f1752e.dat,8c0c174c724f0caa,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.18646019792091,836,,false,0.045667411719742715,0.06206986042995169,1.3771860713874635,-0.1885889286125364,-0.049786203131226656,-32.99381112051869,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0038_678c4d58,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0038_678c4d58.dat,174fd788269cdb49,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.2381895922215544,940,,false,0.07675002864317378,0.09933710228823223,1.3153224443592724,-0.25045255564072755,-0.08296127380295287,-38.675756348992635,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0039_2fddf7b5,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0039_2fddf7b5.dat,62fdc0f7c9e16e16,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.24793778476013112,950,,false,0.04717033291481119,0.05782906472588977,1.298238670295095,-0.26753632970490493,-0.06987482984144298,-53.08897337943189,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0040_09a271e3,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0040_09a271e3.dat,fe4d858f6484018b,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.17197757342841807,778,,false,0.05792134381622439,0.08027311937815745,1.4272392498005102,-0.13853575019948972,-0.07623017571317321,-23.668337369082764,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0041_e7f365e2,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0041_e7f365e2.dat,af6ddf1982861ec4,1,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.08014199966580662,264,,false,0.03759018873083457,0.06041895842263068,1.6132561797007596,0.04748117970075971,-0.11569467536435973,-16.2960147251336,,0.011918117261025818,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0042_e85dc863,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0042_e85dc863.dat,a48ac27b1dd1638c,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.16904165129952015,768,,false,0.04973020975659036,0.06895765902701936,1.4600852604612236,-0.10568973953877636,-0.11099661014981255,-25.934019948868407,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0043_13c1c665,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0043_13c1c665.dat,ca9e28a2fb80cff4,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.16118728463763954,742,,false,0.03943079763404705,0.04603570024854128,1.2577111768937956,-0.3080638231062043,-0.02340005642389477,-27.047698095950686,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0044_eb26f374,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0044_eb26f374.dat,993abf38349df7ab,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.4888071850989562,1007,,false,0.054750295199790834,0.08044132219193945,1.2666841406626277,-0.29909085933737223,-0.05400335862353169,-128.91973103780825,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0045_cee9436d,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0045_cee9436d.dat,a8a984062bb2106d,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.21019809710680754,903,,false,0.046057112772628715,0.06145741123961983,1.3548789649259112,-0.21089603507408872,-0.08768284195458456,-40.207843668449684,,0.005533324448694442,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0046_c79179fe,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0046_c79179fe.dat,9523ac76854d909c,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.23052419566399607,929,,false,0.060010832527890925,0.07294193607804936,1.282100818251781,-0.2836741817482189,-0.05709646591705377,-42.3929794070581,,0.0031699049676346402,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g01_child_0047_6e759c59,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g01_child_0047_6e759c59.dat,8616c1a5e10b9119,1,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.20325535299786868,890,,false,0.06353702178918784,0.07468439935749614,1.3420501661210986,-0.2237248338789013,-0.11275830747263559,-31.936419802785114,,0.0114257725160151,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
