Node,Y_Position_m,Main_X_m,Main_Z_m,Main_Outer_Radius_m,Main_Wall_Thickness_m,Rear_X_m,Rear_Z_m,Rear_Outer_Radius_m,Rear_Wall_Thickness_m,Lift_Per_Span_N_m,Torque_Per_Span_Nm_m,Main_FZ_N,Rear_FZ_N,Is_Joint,Is_Wire_Attach
23,6.40436047844,0.263154705381,0.458903715214,3.06350000e-02,8.00000000e-04,0.738386324073,0.234871480952,1.00000000e-02,8.00000000e-04,6.94412593e+01,-4.01629628e+01,1.88164218e+01,-4.40587789e-01,0,0
24,6.69649553451,0.261011240266,0.481554074522,3.06350000e-02,8.00000000e-04,0.731799719607,0.239522492023,1.00000000e-02,8.00000000e-04,6.86482067e+01,-3.94038273e+01,1.85856819e+01,-4.40587789e-01,0,0
25,6.98884184021,0.258738186057,0.50169122024,3.06350000e-02,8.00000000e-04,0.724952194979,0.241673812199,1.00000000e-02,8.00000000e-04,6.77730680e+01,-3.86134236e+01,1.83310589e+01,-4.40587789e-01,0,0
26,7.28142753996,0.256316568333,0.518778562392,3.06350000e-02,8.00000000e-04,0.71820037641,0.244187289077,1.00000000e-02,8.00000000e-04,6.68940037e+01,-3.78666120e+01,1.80752937e+01,-4.40587789e-01,0,0
27,7.57428506489,0.254056934369,0.532250930483,3.06350000e-02,8.00000000e-04,0.712166701665,0.249962994335,1.00000000e-02,8.00000000e-04,6.59974947e+01,-3.72222481e+01,1.78144531e+01,-4.40587789e-01,1,1
28,7.8674085452,0.251663363956,0.541528297997,3.06350000e-02,8.00000000e-04,0.704240057373,0.260394156142,1.00000000e-02,8.00000000e-04,6.51009034e+01,-3.65656270e+01,1.75535884e+01,-4.40587789e-01,0,0
29,8.16079994217,0.249005029512,0.54721696276,3.06350000e-02,8.00000000e-04,0.696373418028,0.272598360089,1.00000000e-02,8.00000000e-04,6.41926228e+01,-3.58577653e+01,1.72893227e+01,-4.40587789e-01,0,0
30,8.4544342262,0.246559616007,0.549882412877,3.06350000e-02,8.00000000e-04,0.689963535319,0.283433526896,1.00000000e-02,8.00000000e-04,6.32199913e+01,-3.51769073e+01,1.70063341e+01,-4.40587789e-01,0,0
31,8.74828391306,0.244346245518,0.550062926974,3.06350000e-02,8.00000000e-04,0.683259768193,0.28979808338,1.00000000e-02,8.00000000e-04,6.18586061e+01,-3.46297504e+01,1.66102369e+01,-4.40587789e-01,0,0
32,9.04261519042,0.241807555705,0.551894404788,3.06350000e-02,8.00000000e-04,0.676198605787,0.292246195145,1.00000000e-02,8.00000000e-04,6.04846828e+01,-3.40716948e+01,1.62104917e+01,-4.40587789e-01,0,0
33,9.33778629652,0.238582988649,0.560170947197,3.06350000e-02,8.00000000e-04,0.668632973554,0.293998313598,1.00000000e-02,8.00000000e-04,5.88429269e+01,-3.34283716e+01,1.57328203e+01,-4.40587789e-01,0,0
34,9.63316245642,0.236329831272,0.56760072468,3.06350000e-02,8.00000000e-04,0.661680204328,0.290451950615,1.00000000e-02,8.00000000e-04,5.72136905e+01,-3.27888470e+01,1.52587914e+01,-4.40587789e-01,0,0
35,9.92871824036,0.233898601648,0.574416305675,3.06350000e-02,8.00000000e-04,0.654363565003,0.284591868886,1.00000000e-02,8.00000000e-04,5.52709452e+01,-3.22142005e+01,1.46935466e+01,-4.40587789e-01,0,0
36,10.2244384495,0.231125229643,0.58082613289,3.06350000e-02,8.00000000e-04,0.647013722078,0.279453321198,1.00000000e-02,8.00000000e-04,5.33588760e+01,-3.16386391e+01,1.41372270e+01,-4.40587789e-01,0,0
37,10.5203089388,0.227789151296,0.587015396562,3.06350000e-02,8.00000000e-04,0.639329730367,0.278122048392,1.00000000e-02,8.00000000e-04,5.13986776e+01,-3.08108839e+01,1.37426804e+01,-4.40587789e-01,1,0
38,10.8164268845,0.225522913884,0.591838226391,2.29750000e-02,8.00000000e-04,0.63116170312,0.281482302669,1.00000000e-02,8.00000000e-04,4.94718400e+01,-2.99803722e+01,1.33578401e+01,-4.40587789e-01,0,0
39,11.1128302766,0.223843264825,0.594604290115,2.29750000e-02,8.00000000e-04,0.62406836361,0.287003888674,1.00000000e-02,8.00000000e-04,4.75430781e+01,-2.91101091e+01,1.27966638e+01,-4.40587789e-01,0,0
40,11.4094597688,0.221194974121,0.595994702171,2.29750000e-02,8.00000000e-04,0.616872440925,0.29295358814,1.00000000e-02,8.00000000e-04,4.56490712e+01,-2.82345068e+01,1.22455995e+01,-4.40587789e-01,0,0
41,11.7062807964,0.218487636839,0.596642150368,2.29750000e-02,8.00000000e-04,0.609588793417,0.297639700537,1.00000000e-02,8.00000000e-04,4.38378831e+01,-2.72527139e+01,1.17186315e+01,-4.40587789e-01,0,0
42,12.0032578686,0.216174145532,0.597132934946,2.29750000e-02,8.00000000e-04,0.602513848626,0.299412042164,1.00000000e-02,8.00000000e-04,4.20706025e+01,-2.62630221e+01,1.12044384e+01,-4.40587789e-01,0,0
43,12.3011893693,0.212848631456,0.606227838392,2.29750000e-02,8.00000000e-04,0.59434860916,0.305016744783,1.00000000e-02,8.00000000e-04,4.04139635e+01,-2.52774355e+01,1.07224367e+01,-4.40587789e-01,0,0
44,12.5996039533,0.210045811805,0.61985533051,2.29750000e-02,8.00000000e-04,0.586560079169,0.311049981856,1.00000000e-02,8.00000000e-04,3.88085891e+01,-2.43023445e+01,1.02553504e+01,-4.40587789e-01,0,0
45,12.8981213043,0.207431179877,0.634720169858,2.29750000e-02,8.00000000e-04,0.578788729824,0.316199961891,1.00000000e-02,8.00000000e-04,3.73094618e+01,-2.32588741e+01,9.81917701e+00,-4.40587789e-01,0,0
46,13.196723547,0.204191634913,0.650951947172,2.29750000e-02,8.00000000e-04,0.570536365255,0.322721679257,1.00000000e-02,8.00000000e-04,3.58641676e+01,-2.22091507e+01,9.39866637e+00,-4.40587789e-01,0,0
47,13.4953889245,0.198776919529,0.668642762707,2.29750000e-02,8.00000000e-04,0.559737217666,0.332914269313,1.00000000e-02,8.00000000e-04,3.44847266e+01,-2.05396541e+01,9.18032039e+00,-4.40587789e-01,1,0
48,13.7943508086,0.196780107075,0.686395043213,1.50000000e-02,8.00000000e-04,0.554029958674,0.34782529587,1.00000000e-02,8.00000000e-04,3.31349607e+01,-1.86773202e+01,8.97060844e+00,-4.40587789e-01,0,0
49,14.0935960005,0.197010586617,0.703412124131,1.50000000e-02,8.00000000e-04,0.549696698465,0.366713674521,1.00000000e-02,8.00000000e-04,3.19073246e+01,-1.68089945e+01,8.61342579e+00,-4.40587789e-01,0,0
50,14.3935750069,0.193108852861,0.725831529855,1.50000000e-02,8.00000000e-04,0.53991641782,0.394724770322,1.00000000e-02,8.00000000e-04,3.07099548e+01,-1.49932003e+01,8.26504917e+00,-4.40587789e-01,0,0
51,14.6940716975,0.189724994555,0.752461982704,1.50000000e-02,8.00000000e-04,0.53118174848,0.429768124723,1.00000000e-02,8.00000000e-04,2.96029381e+01,-1.31840144e+01,7.94296091e+00,-4.40587789e-01,0,0
52,14.9946849107,0.186983982096,0.780634036775,1.50000000e-02,8.00000000e-04,0.522984883832,0.468393740246,1.00000000e-02,8.00000000e-04,2.85268043e+01,-1.14450983e+01,7.62985808e+00,-4.40587789e-01,0,0
53,15.2953651387,0.183959985578,0.810796174595,1.50000000e-02,8.00000000e-04,0.514474866504,0.510423941166,1.00000000e-02,8.00000000e-04,2.74232446e+01,-9.61539838e+00,7.30877565e+00,-4.40587789e-01,0,0
54,15.5960853293,0.181016909041,0.843291826656,1.50000000e-02,8.00000000e-04,0.506053991238,0.555702341758,1.00000000e-02,8.00000000e-04,2.62794956e+01,-7.80507669e+00,6.97600006e+00,-4.40587789e-01,0,0
55,15.8973893949,0.17724304344,0.883626055498,1.50000000e-02,8.00000000e-04,0.496266004596,0.609038567977,1.00000000e-02,8.00000000e-04,2.49646382e+01,-5.96549186e+00,6.59344025e+00,-4.40587789e-01,0,0
56,16.1987688584,0.174061014979,0.927430356976,1.50000000e-02,8.00000000e-04,0.486948849689,0.666089767773,1.00000000e-02,8.00000000e-04,2.34926661e+01,-4.17605922e+00,6.16516764e+00,-4.40587789e-01,0,0
57,16.5001477667,0.170861293753,0.974184957173,1.50000000e-02,8.00000000e-04,0.477728847669,0.726222970686,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-6.70060596e-01,-4.40587789e-01,0,0
58,16.802018183,0.166165808321,1.02765321693,1.50000000e-02,8.00000000e-04,0.465183869179,0.79305957074,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-6.70060596e-01,-4.40587789e-01,0,0
59,17.1039278293,0.162017247373,1.08436572484,1.50000000e-02,8.00000000e-04,0.453291026436,0.863178088888,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-6.70060596e-01,-4.40587789e-01,0,0
60,17.4058458923,0.158022245148,1.14411586184,1.50000000e-02,8.00000000e-04,0.442139256703,0.936358375151,1.00000000e-02,8.00000000e-04,0.00000000e+00,0.00000000e+00,-3.35030298e-01,-2.20293895e-01,0,0
