"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[W]"     ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,     -0.4082548711,      0.3222659219,      -1.601685939,     -0.1185128336,       910.2630469,    0.009088134803,     0.01439299994,   0.0001627183522,    -0.03124591648,   -0.008992861528,   0.0005894742301,    0.009088134803,   0.0001627183522,     0.01439299994,       1.583713298
          0,           0,           1,      0.9756818905,       2.107544867,       1.209743883,       1.740394356,       910.2630469,    -0.01633446492,     0.02104576226,    0.001504529842,     -0.2362846879,   -0.009851546361,    0.009213065857,    -0.01633446492,    0.001504529842,     0.02104576226,      -1.288426794
          0,           0,           2,      0.9426997391,       1.941735425,       1.148765815,       1.627342981,       910.2630469,    -0.04357673071,     0.03138246626,    0.002914196337,     -0.4548779929,   -0.007863122175,      0.0188046601,    -0.04357673071,    0.002914196337,     0.03138246626,      -0.720165688
