kind,variant_id,station_index,beam,y_m,eta,node_x_m,node_z_m,lift_per_span_npm,aero_torque_per_span_nmpm,torque_about_main_per_span_nmpm,applied_lift_fz_n,torque_main_my_n,main_self_weight_fz_n,rear_self_weight_fz_n,load_fx_n,load_fy_n,load_fz_n,load_mx_nm,load_my_nm,load_mz_nm,reaction_fx_n,reaction_fy_n,reaction_fz_n,reaction_mx_raw_nm,reaction_my_raw_nm,reaction_mz_raw_nm,applied_moment_origin_mx_nm,applied_moment_origin_my_nm,applied_moment_origin_mz_nm,reaction_moment_origin_mx_nm,reaction_moment_origin_my_nm,reaction_moment_origin_mz_nm,station_bending_residual_mx_nm,station_torque_residual_my_nm,station_yaw_residual_mz_nm,station_moment_residual_norm_nm,cumulative_bending_residual_mx_nm,cumulative_torque_residual_my_nm,cumulative_yaw_residual_mz_nm,cumulative_moment_residual_norm_nm,source,reaction_resultant_n,reaction_moment_mx_nm,reaction_moment_my_nm,reaction_moment_mz_nm,reaction_moment_norm_nm,applied_force_n,applied_moment_nm,constraint_force_n,constraint_moment_nm,residual_force_n,residual_moment_nm,force_residual_norm_n,moment_residual_norm_nm,pass_threshold_nm
beam_node,baseline,15,rear,4.364273644067797,0.2542372881355932,0.7839053628720395,0.18617228261730293,70.81023446979762,-44.95246991296474,-44.95246991296474,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,44.82907384722695,1590.7907157023596,161.87313988765385,36.51539196465091,-0.09555711643925946,-48.1977053212683,-2.2567778728468837,0.24288940960793712,0.0,487.4268515550906,-70.79483256393846,551.5672845513805,485.1700736822437,-70.55194315433052,551.5672845513805,737.9661553669445,,,,,,,,,,,,,,,,,,,
station_combined,baseline,15,combined,4.364273644067797,0.2542372881355932,,,70.81023446979762,-44.95246991296474,-44.95246991296474,,,,,,,,,,,,,,,,,80.43509055901146,-12.18758672268315,0.0,-2.9978877682456186,-163.06394728886323,801.6617399439405,77.43720279076581,-175.25153401154637,801.6617399439405,824.2397502179839,471.75519652043204,-732.303195119952,3423.8000866269663,3532.8781422819757,,,,,,,,,,,,,,,
beam_node,baseline,16,main,4.655225220338983,0.2711864406779661,0.27764155944604385,0.19569254804452305,70.29201617139928,-44.61248832164766,-44.61248832164766,20.45157290434832,-12.980073798563266,-1.6548966371759022,0.0,0.0,0.0,18.79667626717242,0.0,-12.980073798563266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.50276141748826,-12.293023053082457,0.0,0.0,0.0,-0.0,87.50276141748826,-12.293023053082457,0.0,88.36204881887636,,,,,,,,,,,,,,,,,,,
beam_node,baseline,16,rear,4.655225220338983,0.2711864406779661,0.7773963664489227,0.1969187201178313,70.29201617139928,-44.61248832164766,-44.61248832164766,0.0,0.0,0.0,-0.5171027430680104,0.0,0.0,-0.5171027430680104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4072297310366713,0.23952358970292315,0.0,0.0,0.0,0.0,-2.4072297310366713,0.23952358970292315,0.0,2.4191168901090867,,,,,,,,,,,,,,,,,,,
station_combined,baseline,16,combined,4.655225220338983,0.2711864406779661,,,70.29201617139928,-44.61248832164766,-44.61248832164766,,,,,,,,,,,,,,,,,85.0955316864516,-12.053499463379534,0.0,0.0,0.0,0.0,85.0955316864516,-12.053499463379534,0.0,85.94496123865306,556.8507282068837,-744.3566945833315,3423.8000866269663,3547.7537478610857,,,,,,,,,,,,,,,
beam_node,baseline,17,main,4.946176796610169,0.28813559322033894,0.27531691786635926,0.206165946474641,69.75466639822179,-44.08411926526289,-44.08411926526289,20.295230140833397,-12.82634398875522,-1.6548966371759048,0.0,0.0,0.0,18.64033350365749,0.0,-12.82634398875522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.19838505686582,-12.101675745017195,0.0,0.0,0.0,-0.0,92.19838505686582,-12.101675745017195,0.0,92.98920777666424,,,,,,,,,,,,,,,,,,,
beam_node,baseline,17,rear,4.946176796610169,0.28813559322033894,0.7708873700258059,0.20767114213745236,69.75466639822179,-44.08411926526289,-44.08411926526289,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5576815892264677,0.23615776979790995,0.0,0.0,0.0,0.0,-2.5576815892264677,0.23615776979790995,0.0,2.5685609987119156,,,,,,,,,,,,,,,,,,,
station_combined,baseline,17,combined,4.946176796610169,0.28813559322033894,,,69.75466639822179,-44.08411926526289,-44.08411926526289,,,,,,,,,,,,,,,,,89.64070346763936,-11.865517975219285,0.0,0.0,0.0,0.0,89.64070346763936,-11.865517975219285,0.0,90.42259803275674,646.491431674523,-756.2222125585508,3423.8000866269663,3565.4214672577414,,,,,,,,,,,,,,,
beam_node,baseline,18,main,5.237128372881356,0.30508474576271183,0.2729922762866747,0.21665021449781474,69.19600843180284,-43.37530704588788,-43.37530704588788,20.13268772490735,-12.620113956247781,-1.6548966371759048,0.0,0.0,0.0,18.477791087731443,0.0,-12.620113956247781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.77056397373259,-11.858810527894855,0.0,0.0,0.0,-0.0,96.77056397373259,-11.858810527894855,0.0,97.49447901768993,,,,,,,,,,,,,,,,,,,
beam_node,baseline,18,rear,5.237128372881356,0.30508474576271183,0.7643783736026891,0.2184295486758706,69.19600843180284,-43.37530704588788,-43.37530704588788,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70813344741626,0.23279194989289642,0.0,0.0,0.0,0.0,-2.70813344741626,0.23279194989289642,0.0,2.7181204647604593,,,,,,,,,,,,,,,,,,,
station_combined,baseline,18,combined,5.237128372881356,0.30508474576271183,,,69.19600843180284,-43.37530704588788,-43.37530704588788,,,,,,,,,,,,,,,,,94.06243052631633,-11.62601857800196,0.0,0.0,0.0,0.0,94.06243052631633,-11.62601857800196,0.0,94.77818918134138,740.5538622008394,-767.8482311365528,3423.8000866269663,3586.1424904856935,,,,,,,,,,,,,,,
beam_node,baseline,19,main,5.528079949152542,0.3220338983050847,0.2706676347069901,0.22714535211404419,68.60875986502258,-42.593689709820254,-42.593689709820254,19.961826828739635,-12.392701160278019,-1.6548966371759048,0.0,0.0,0.0,18.30693019156373,0.0,-12.392701160278019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.20217372251876,-11.595880320197704,0.0,0.0,0.0,-0.0,101.20217372251876,-11.595880320197704,0.0,101.86434315580313,,,,,,,,,,,,,,,,,,,
beam_node,baseline,19,rear,5.528079949152542,0.3220338983050847,0.7578693771795723,0.22919393973265234,68.60875986502258,-42.593689709820254,-42.593689709820254,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.858585305606052,0.2294261299878828,0.0,0.0,0.0,0.0,-2.858585305606052,0.2294261299878828,0.0,2.8677772400498727,,,,,,,,,,,,,,,,,,,
station_combined,baseline,19,combined,5.528079949152542,0.3220338983050847,,,68.60875986502258,-42.593689709820254,-42.593689709820254,,,,,,,,,,,,,,,,,98.34358841691271,-11.366454190209822,0.0,0.0,0.0,0.0,98.34358841691271,-11.366454190209822,0.0,98.99827101304986,838.897450617752,-779.2146853267627,3423.8000866269663,3610.1705626838007,,,,,,,,,,,,,,,
beam_node,baseline,20,main,5.819031525423729,0.3389830508474576,0.26834299312730553,0.2376513593233294,67.98754001599488,-41.726331944158495,-41.726331944158495,19.78108193445408,-12.140342051167677,-1.6548966371759048,0.0,0.0,0.0,18.126185297278173,0.0,-12.140342051167677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.47684368053378,-11.309251364136967,0.0,0.0,0.0,-0.0,105.47684368053378,-11.309251364136967,0.0,106.08140138226395,,,,,,,,,,,,,,,,,,,
beam_node,baseline,20,rear,5.819031525423729,0.3389830508474576,0.7513603807564554,0.23996431530722587,67.98754001599488,-41.726331944158495,-41.726331944158495,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0090371637958446,0.2260603100828692,0.0,0.0,0.0,0.0,-3.0090371637958446,0.2260603100828692,0.0,3.0175168461666133,,,,,,,,,,,,,,,,,,,
station_combined,baseline,20,combined,5.819031525423729,0.3389830508474576,,,67.98754001599488,-41.726331944158495,-41.726331944158495,,,,,,,,,,,,,,,,,102.46780651673794,-11.083191054054097,0.0,0.0,0.0,0.0,102.46780651673794,-11.083191054054097,0.0,103.06545733800586,941.36525713449,-790.2978763808168,3423.8000866269663,3637.7391761832973,,,,,,,,,,,,,,,
beam_node,baseline,21,main,6.109983101694915,0.3559322033898305,0.2659861460172793,0.24976574211440838,67.34432356188549,-40.909183880972435,-40.909183880972435,19.593937093247387,-11.902591534136745,-1.6548966371759048,0.0,0.0,0.0,17.93904045607148,0.0,-11.902591534136745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.6072340472182,-11.037801914983703,0.0,0.0,0.0,-0.0,109.6072340472182,-11.037801914983703,0.0,110.16160323177984,,,,,,,,,,,,,,,,,,,
beam_node,baseline,21,rear,6.109983101694915,0.3559322033898305,0.744761208848382,0.25219683557714667,67.34432356188549,-40.909183880972435,-40.909183880972435,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1594890219856366,0.22264786018722713,0.0,0.0,0.0,0.0,-3.1594890219856366,0.22264786018722713,0.0,3.167324257112572,,,,,,,,,,,,,,,,,,,
station_combined,baseline,21,combined,6.109983101694915,0.3559322033898305,,,67.34432356188549,-40.909183880972435,-40.909183880972435,,,,,,,,,,,,,,,,,106.44774502523256,-10.815154054796476,0.0,0.0,0.0,0.0,106.44774502523256,-10.815154054796476,0.0,106.99574747711193,1047.8130021597226,-801.1130304356133,3423.8000866269663,3669.073617170351,,,,,,,,,,,,,,,
beam_node,baseline,22,main,6.400934677966102,0.3728813559322034,0.2635694886817983,0.26485807951155277,66.66747638225732,-40.162962819692865,-40.162962819692865,19.397007339439867,-11.685477340110696,-1.6548966371759048,0.0,0.0,0.0,17.74211070226396,0.0,-11.685477340110696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5660916544349,-10.787304536827516,0.0,0.0,0.0,-0.0,113.5660916544349,-10.787304536827516,0.0,114.0772681687012,,,,,,,,,,,,,,,,,,,
beam_node,baseline,22,rear,6.400934677966102,0.3728813559322034,0.7379945683090352,0.2671447401696961,66.66747638225732,-40.162962819692865,-40.162962819692865,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.309940880175429,0.21914881180297566,0.0,0.0,0.0,0.0,-3.309940880175429,0.21914881180297566,0.0,3.3171877896753372,,,,,,,,,,,,,,,,,,,
station_combined,baseline,22,combined,6.400934677966102,0.3728813559322034,,,66.66747638225732,-40.162962819692865,-40.162962819692865,,,,,,,,,,,,,,,,,110.25615077425947,-10.56815572502454,0.0,0.0,0.0,0.0,110.25615077425947,-10.56815572502454,0.0,110.76147660168044,1158.069152933982,-811.6811861606378,3423.8000866269663,3704.3700603653506,,,,,,,,,,,,,,,
beam_node,baseline,23,main,6.691886254237288,0.38983050847457623,0.26115283134631734,0.27996171675036796,65.96315806777457,-39.40382725142012,-39.40382725142012,19.192084815644417,-11.4646056499182,-1.6548966371759022,0.0,0.0,0.0,17.537188178468515,0.0,-11.4646056499182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.35686850946612,-10.534425426031298,0.0,0.0,0.0,-0.0,117.35686850946612,-10.534425426031298,0.0,117.8287261469152,,,,,,,,,,,,,,,,,,,
beam_node,baseline,23,rear,6.691886254237288,0.38983050847457623,0.7312279277696885,0.2821061910145701,65.96315806777457,-39.40382725142012,-39.40382725142012,0.0,0.0,0.0,-0.5171027430680104,0.0,0.0,-0.5171027430680104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.460392738365215,0.21564976341872388,0.0,0.0,0.0,0.0,-3.460392738365215,0.21564976341872388,0.0,3.467105813815503,,,,,,,,,,,,,,,,,,,
station_combined,baseline,23,combined,6.691886254237288,0.38983050847457623,,,65.96315806777457,-39.40382725142012,-39.40382725142012,,,,,,,,,,,,,,,,,113.89647577110091,-10.318775662612573,0.0,0.0,0.0,0.0,113.89647577110091,-10.318775662612573,0.0,114.36294996305536,1271.965628705083,-821.9999618232504,3423.8000866269663,3743.793200890156,,,,,,,,,,,,,,,
beam_node,baseline,24,main,6.982837830508474,0.4067796610169491,0.2587361740108363,0.295076653830854,65.20290356953164,-38.61342355330726,-38.61342355330726,18.970887571013403,-11.234636448061705,-1.6548966371759048,0.0,0.0,0.0,17.315990933837497,0.0,-11.234636448061705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.91475656554225,-10.274341807432426,0.0,0.0,0.0,-0.0,120.91475656554225,-10.274341807432426,0.0,121.35048601007043,,,,,,,,,,,,,,,,,,,
beam_node,baseline,24,rear,6.982837830508474,0.4067796610169491,0.7244612872303416,0.2970811877378004,65.20290356953164,-38.61342355330726,-38.61342355330726,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.610844596555013,0.2121507150344728,0.0,0.0,0.0,0.0,-3.610844596555013,0.2121507150344728,0.0,3.617071553945287,,,,,,,,,,,,,,,,,,,
station_combined,baseline,24,combined,6.982837830508474,0.4067796610169491,,,65.20290356953164,-38.61342355330726,-38.61342355330726,,,,,,,,,,,,,,,,,117.30391196898724,-10.062191092397953,0.0,0.0,0.0,0.0,117.30391196898724,-10.062191092397953,0.0,117.73468245511957,1389.2695406740702,-832.0621529156483,3423.8000866269663,3787.453539800348,,,,,,,,,,,,,,,
beam_node,baseline,25,main,7.273789406779661,0.423728813559322,0.25631951667535535,0.3102028907530109,64.4368200709513,-37.8666120189763,-37.8666120189763,18.74799436954611,-11.01735045497061,-1.6548966371759048,0.0,0.0,0.0,17.093097732370204,0.0,-11.01735045497061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.33159321476384,-10.028108664880982,0.0,0.0,0.0,-0.0,124.33159321476384,-10.028108664880982,0.0,124.73535198457641,,,,,,,,,,,,,,,,,,,
beam_node,baseline,25,rear,7.273789406779661,0.423728813559322,0.7176946466909949,0.31206972997643023,64.4368200709513,-37.8666120189763,-37.8666120189763,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7612964547448056,0.2086516666502214,0.0,0.0,0.0,0.0,-3.7612964547448056,0.2086516666502214,0.0,3.767079311412458,,,,,,,,,,,,,,,,,,,
station_combined,baseline,25,combined,7.273789406779661,0.423728813559322,,,64.4368200709513,-37.8666120189763,-37.8666120189763,,,,,,,,,,,,,,,,,120.57029676001903,-9.819456998230761,0.0,0.0,0.0,0.0,120.57029676001903,-9.819456998230761,0.0,120.96949283409913,1509.8398374340893,-841.8816099138791,3423.8000866269663,3835.464510721094,,,,,,,,,,,,,,,
beam_node,baseline,26,main,7.564740983050847,0.44067796610169485,0.25390285933987433,0.32534042751683856,63.65114978054236,-37.22224814970804,-37.22224814970804,18.519402360122186,-10.829871771514808,-1.6548966371759048,0.0,0.0,0.0,16.86450572294628,0.0,-10.829871771514808,0.0,183.87747134709875,-4175.885931373377,-902.2941008931537,4.467134245652105,85.27200878700755,-586.7391093280733,127.57561760126728,-9.813103728440314,0.0,-5769.82544018418,-92.98496564586819,-1139.2195489832698,-5642.249822582912,-102.7980693743085,-1139.2195489832698,5757.028025317371,,,,,,,,,,,,,,,,,,,
beam_node,baseline,26,rear,7.564740983050847,0.44067796610169485,0.7109280061516481,0.32707181737851243,63.65114978054236,-37.22224814970804,-37.22224814970804,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,-183.8012092473804,1524.512814217548,193.77319894210555,-1.8276082151239403,3.6054474579495945,-110.00158340613194,-3.9117483129345976,0.20515261826596995,0.0,1077.9563594456597,-127.46760277194208,1995.2357233383173,1074.044611132725,-127.26245015367611,1995.2357233383173,2269.5226699920277,,,,,,,,,,,,,,,,,,,
station_combined,baseline,26,combined,7.564740983050847,0.44067796610169485,,,63.65114978054236,-37.22224814970804,-37.22224814970804,,,,,,,,,,,,,,,,,123.66386928833269,-9.607951110174344,0.0,-4691.86908073852,-220.45256841781026,856.0161743550475,-4568.205211450188,-230.0605195279846,856.0161743550475,4653.406320892641,-3058.365374016098,-1071.9421294418637,4279.816260982014,5368.378332198566,,,,,,,,,,,,,,,
beam_node,baseline,27,main,7.855692559322034,0.4576271186440678,0.2514862020043933,0.34048926412233715,62.86354406456159,-36.565626957566636,-36.565626957566636,18.290247235577386,-10.638826800648202,-1.6548966371759048,0.0,0.0,0.0,16.63535059840148,0.0,-10.638826800648202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.68219991757587,-9.595672673002081,0.0,0.0,0.0,-0.0,130.68219991757587,-9.595672673002081,0.0,131.0340196641493,,,,,,,,,,,,,,,,,,,
beam_node,baseline,27,rear,7.855692559322034,0.4576271186440678,0.7041613656123012,0.3420874496031083,62.86354406456159,-36.565626957566636,-36.565626957566636,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.06220017112439,0.20165356988171848,0.0,0.0,0.0,0.0,-4.06220017112439,0.20165356988171848,0.0,4.067202280748901,,,,,,,,,,,,,,,,,,,
station_combined,baseline,27,combined,7.855692559322034,0.4576271186440678,,,62.86354406456159,-36.565626957566636,-36.565626957566636,,,,,,,,,,,,,,,,,126.61999974645148,-9.394019103120362,0.0,0.0,0.0,0.0,126.61999974645148,-9.394019103120362,0.0,126.96799569458896,-2931.7453742696466,-1081.336148544984,4279.816260982014,5299.174089749046,,,,,,,,,,,,,,,
beam_node,baseline,28,main,8.14664413559322,0.47457627118644063,0.24906954466891232,0.3556494005695065,62.06228306427304,-35.857765288673974,-35.857765288673974,18.057119084538805,-10.43287333230193,-1.6548966371759048,0.0,0.0,0.0,16.4022224473629,0.0,-10.43287333230193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.62306931150445,-9.364699437211579,0.0,0.0,0.0,-0.0,133.62306931150445,-9.364699437211579,0.0,133.95082025794554,,,,,,,,,,,,,,,,,,,
beam_node,baseline,28,rear,8.14664413559322,0.47457627118644063,0.6973947250729544,0.35711662632028585,62.06228306427304,-35.857765288673974,-35.857765288673974,0.0,0.0,0.0,-0.5171027430680113,0.0,0.0,-0.5171027430680113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.212652029314182,0.19815452149746704,0.0,0.0,0.0,0.0,-4.212652029314182,0.19815452149746704,0.0,4.217309845680631,,,,,,,,,,,,,,,,,,,
station_combined,baseline,28,combined,8.14664413559322,0.47457627118644063,,,62.06228306427304,-35.857765288673974,-35.857765288673974,,,,,,,,,,,,,,,,,129.41041728219028,-9.166544915714113,0.0,0.0,0.0,0.0,129.41041728219028,-9.166544915714113,0.0,129.73465861843712,-2802.3349569874563,-1090.5026934606983,4279.816260982014,5230.593136859814,,,,,,,,,,,,,,,
beam_node,baseline,29,main,8.437595711864407,0.4915254237288135,0.24665288733343133,0.3708208368583467,61.248039727050696,-35.17690731079413,-35.17690731079413,17.82021370210568,-10.234776630420992,-1.6548966371759073,0.0,0.0,0.0,16.165317064929773,0.0,-10.234776630420992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.39640994797998,-9.142964865267954,0.0,0.0,0.0,-0.0,136.39640994797998,-9.142964865267954,0.0,136.70250346363426,,,,,,,,,,,,,,,,,,,
beam_node,baseline,29,rear,8.437595711864407,0.4915254237288135,0.6906280845336077,0.3721593472111191,61.248039727050696,-35.17690731079413,-35.17690731079413,0.0,0.0,0.0,-0.5171027430680121,0.0,0.0,-0.5171027430680121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.363103887503981,0.19465547311321593,0.0,0.0,0.0,0.0,-4.363103887503981,0.19465547311321593,0.0,4.367443907638115,,,,,,,,,,,,,,,,,,,
station_combined,baseline,29,combined,8.437595711864407,0.4915254237288135,,,61.248039727050696,-35.17690731079413,-35.17690731079413,,,,,,,,,,,,,,,,,132.033306060476,-8.948309392154739,0.0,0.0,0.0,0.0,132.033306060476,-8.948309392154739,0.0,132.33618609525158,-2670.30165092698,-1099.451002852853,4279.816260982014,5162.957547993549,,,,,,,,,,,,,,,
beam_node,baseline,30,main,8.728547288135594,0.5084745762711864,0.2442362299979503,0.3860035729888578,60.34934824887474,-34.629750417362835,-34.629750417362835,17.55873799994885,-10.07558046980948,-1.6548966371759022,0.0,0.0,0.0,15.903841362772948,0.0,-10.07558046980948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8174313979705,-8.962994739792356,0.0,0.0,0.0,-0.0,138.8174313979705,-8.962994739792356,0.0,139.10648631403134,,,,,,,,,,,,,,,,,,,
beam_node,baseline,30,rear,8.728547288135594,0.5084745762711864,0.6838614439942609,0.3872156119676861,60.34934824887474,-34.629750417362835,-34.629750417362835,0.0,0.0,0.0,-0.5171027430680104,0.0,0.0,-0.5171027430680104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.513555745693759,0.19115642472896385,0.0,0.0,0.0,0.0,-4.513555745693759,0.19115642472896385,0.0,4.517601824884561,,,,,,,,,,,,,,,,,,,
station_combined,baseline,30,combined,8.728547288135594,0.5084745762711864,,,60.34934824887474,-34.629750417362835,-34.629750417362835,,,,,,,,,,,,,,,,,134.30387565227673,-8.771838315063391,0.0,0.0,0.0,0.0,134.30387565227673,-8.771838315063391,0.0,134.5900299526225,-2535.997775274703,-1108.2228411679164,4279.816260982014,5096.692045793095,,,,,,,,,,,,,,,
beam_node,baseline,31,main,9.01949886440678,0.5254237288135593,0.24177777832923894,0.40261869364993197,59.44916116502324,-34.07169476311836,-34.07169476311836,17.296827148963292,-9.913213297560002,-1.6548966371759022,0.0,0.0,0.0,15.64193051178739,0.0,-9.913213297560002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0823744881961,-8.780495146301316,0.0,0.0,0.0,-0.0,141.0823744881961,-8.780495146301316,0.0,141.35534473885957,,,,,,,,,,,,,,,,,,,
beam_node,baseline,31,rear,9.01949886440678,0.5254237288135593,0.676977779321869,0.4036118722599428,59.44916116502324,-34.07169476311836,-34.07169476311836,0.0,0.0,0.0,-0.5171027430680104,0.0,0.0,-0.5171027430680104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.664007603883551,0.18759686284450966,0.0,0.0,0.0,0.0,-4.664007603883551,0.18759686284450966,0.0,4.667778862803237,,,,,,,,,,,,,,,,,,,
station_combined,baseline,31,combined,9.01949886440678,0.5254237288135593,,,59.44916116502324,-34.07169476311836,-34.07169476311836,,,,,,,,,,,,,,,,,136.41836688431255,-8.592898283456806,0.0,0.0,0.0,0.0,136.41836688431255,-8.592898283456806,0.0,136.6887293243036,-2399.5794083903907,-1116.8157394513732,4279.816260982014,5032.1055196432,,,,,,,,,,,,,,,
beam_node,baseline,32,main,9.310450440677966,0.5423728813559322,0.2392305142074202,0.4222653050032313,58.491916427422595,-33.4283716208526,-33.4283716208526,17.018315283681137,-9.726037415266077,-1.6548966371759073,0.0,0.0,0.0,15.36341864650523,0.0,-9.726037415266077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0403479076747,-8.574353153675265,0.0,0.0,0.0,-0.0,143.0403479076747,-8.574353153675265,0.0,143.29710625672996,,,,,,,,,,,,,,,,,,,
beam_node,baseline,32,rear,9.310450440677966,0.5423728813559322,0.6698454397807765,0.4228449576176488,58.491916427422595,-33.4283716208526,-33.4283716208526,0.0,0.0,0.0,-0.5171027430680121,0.0,0.0,-0.5171027430680121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8144594620733585,0.1839087105033189,0.0,0.0,0.0,0.0,-4.8144594620733585,0.1839087105033189,0.0,4.817970768461208,,,,,,,,,,,,,,,,,,,
station_combined,baseline,32,combined,9.310450440677966,0.5423728813559322,,,58.491916427422595,-33.4283716208526,-33.4283716208526,,,,,,,,,,,,,,,,,138.22588844560133,-8.390444443171946,0.0,0.0,0.0,0.0,138.22588844560133,-8.390444443171946,0.0,138.48030832768166,-2261.3535199447892,-1125.2061838945451,4279.816260982014,4969.571000217954,,,,,,,,,,,,,,,
beam_node,baseline,33,main,9.601402016949153,0.559322033898305,0.23668325008560143,0.4419238268913209,57.538409785513686,-32.78884696299741,-32.78884696299741,16.740891023232642,-9.539966707998788,-1.6548966371759022,0.0,0.0,0.0,15.08599438605674,0.0,-9.539966707998788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.84669692596879,-8.370650922363048,0.0,0.0,0.0,-0.0,144.84669692596879,-8.370650922363048,0.0,145.08836413450774,,,,,,,,,,,,,,,,,,,
beam_node,baseline,33,rear,9.601402016949153,0.559322033898305,0.662713100239684,0.4420985351131914,57.538409785513686,-32.78884696299741,-32.78884696299741,0.0,0.0,0.0,-0.5171027430680104,0.0,0.0,-0.5171027430680104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.964911320263135,0.18022055816212693,0.0,0.0,0.0,0.0,-4.964911320263135,0.18022055816212693,0.0,4.9681811427987705,,,,,,,,,,,,,,,,,,,
station_combined,baseline,33,combined,9.601402016949153,0.559322033898305,,,57.538409785513686,-32.78884696299741,-32.78884696299741,,,,,,,,,,,,,,,,,139.88178560570566,-8.190430364200921,0.0,0.0,0.0,0.0,139.88178560570566,-8.190430364200921,0.0,140.1213655863781,-2121.4717343390835,-1133.396614258746,4279.816260982014,4909.384628706425,,,,,,,,,,,,,,,
beam_node,baseline,34,main,9.892353593220339,0.5762711864406779,0.2341359859637827,0.46159425931420056,56.51026440412216,-32.21420047962749,-32.21420047962749,16.44175050388084,-9.372772407863618,-1.6548966371759022,0.0,0.0,0.0,14.786853866704938,0.0,-9.372772407863618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.27678698072265,-8.188976988707367,0.0,0.0,0.0,-0.0,146.27678698072265,-8.188976988707367,0.0,146.50582839438604,,,,,,,,,,,,,,,,,,,
beam_node,baseline,34,rear,9.892353593220339,0.5762711864406779,0.6555807606985915,0.4613726026874065,56.51026440412216,-32.21420047962749,-32.21420047962749,0.0,0.0,0.0,-0.5171027430680104,0.0,0.0,-0.5171027430680104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1153631784529265,0.17653240582093557,0.0,0.0,0.0,0.0,-5.1153631784529265,0.17653240582093557,0.0,5.118408359810397,,,,,,,,,,,,,,,,,,,
station_combined,baseline,34,combined,9.892353593220339,0.5762711864406779,,,56.51026440412216,-32.21420047962749,-32.21420047962749,,,,,,,,,,,,,,,,,141.16142380226972,-8.012444582886431,0.0,0.0,0.0,0.0,141.16142380226972,-8.012444582886431,0.0,141.38863758477137,-1980.3103105368136,-1141.4090588416325,4279.816260982014,4851.934747437378,,,,,,,,,,,,,,,
