case_label,target_source,requested_effective_dihedral_deg,requested_target_main_tip_z_m,target_shape_z_scale_generator,dihedral_exponent,refresh_steps,returncode,run_succeeded,canonical_entrypoint,canonical_command_txt_path,canonical_command_used,case_dir,summary_path,candidate_avl_artifact,config_path,design_report,target_main_tip_z_m,target_rear_tip_z_m,target_root_main_z_m,target_root_rear_z_m,effective_dihedral_deg,canonical_overall_feasible,feasible,tube_mass_kg,total_structural_mass_kg,spar_tube_mass_target_kg,tube_mass_margin_kg,meets_tube_mass_target,jig_ground_clearance_min_m,healthy_clearance_m,clearance_margin_vs_healthy_m,healthy_clearance,max_jig_prebend_m,max_jig_vertical_curvature_per_m,loaded_shape_error,loaded_shape_error_tol_m,loaded_shape_error_ok,equivalent_tip_deflection_m,equivalent_twist_max_deg,equivalent_failure_index,equivalent_buckling_index,target_shape_error_max_m,target_shape_error_rms_m,loaded_shape_main_z_error_max_m,selected_source,failures,moment_closure_status,warning_flags,message,wire_rigging_path,wire_count,wire_min_tension_n,wire_max_tension_n,wire_min_tension_margin_n,wire_slack_count,main_r_mm,main_t_mm,rear_r_mm,rear_t_mm,target_loaded_shape_csv,jig_shape_csv,loaded_shape_csv,export_csv_target_main_tip_z_m,export_csv_target_rear_tip_z_m,jig_main_tip_z_m,jig_rear_tip_z_m
target_main_tip_z_1p502m,effective_dihedral_deg,5.0,1.5018429089648957,1.410176635753832,1.0,0,0,True,/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p502m/command.txt,"'/Volumes/Samsung SSD/hpa-mdo/.venv/bin/python' '/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py' --config '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml' --design-report '/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt' --output-dir '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p502m' --aero-source-mode candidate_avl_spanwise --candidate-avl-spanwise-loads-json '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_1p502m.json' --target-shape-z-scale 1.41017663575 --dihedral-exponent 1 --refresh-steps 0 --main-plateau-grid 0.0,1.0 --main-taper-fill-grid 0.0,1.0 --rear-radius-grid 0.0,1.0 --rear-outboard-grid 0.0,1.0 --wall-thickness-grid 0.0,1.0 --cobyla-maxiter 40 --rib-zonewise-mode limited_zonewise --skip-local-refine --skip-step-export --no-ground-clearance-recovery",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p502m,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p502m/direct_dual_beam_inverse_design_refresh_summary.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_1p502m.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml,/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt,1.5018429089608147,1.4933644144788325,0.07143912961806514,0.0651858601168413,4.999999999986,True,False,77.01360725359352,79.51360725359352,11.5,-65.51360725359352,False,0.0651858601168413,0.02,0.045185860116841295,True,0.11885153327799114,0.032189149701204345,0.0,0.005,True,-0.1020850822386167,0.03960302844008356,-0.9431038100186565,-0.904445610180528,1.1102230246251565e-16,1.1679898874880263e-17,0.0,coarse_grid,,not_reported_by_canonical_summary,legacy_target_csv_tip_z_differs_from_selected_target_shape,analysis complete,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p502m/lift_wire_rigging.json,1,256.1675026408399,256.1675026408399,4325.321783844274,0,"[30.635,30.635,30.635,30.635,22.975,15.0]","[8.0,8.0,8.0,8.0,8.0,8.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[8.0,8.0,8.0,8.0,8.0,8.0]",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p502m/target_loaded_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p502m/jig_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p502m/loaded_shape_spar_data.csv,1.0650034,1.05899103,1.55699261739,1.61221594776
target_main_tip_z_1p804m,effective_dihedral_deg,6.0,1.8042343324762455,1.6941113387394788,1.0,0,0,True,/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p804m/command.txt,"'/Volumes/Samsung SSD/hpa-mdo/.venv/bin/python' '/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py' --config '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml' --design-report '/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt' --output-dir '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p804m' --aero-source-mode candidate_avl_spanwise --candidate-avl-spanwise-loads-json '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_1p804m.json' --target-shape-z-scale 1.69411133874 --dihedral-exponent 1 --refresh-steps 0 --main-plateau-grid 0.0,1.0 --main-taper-fill-grid 0.0,1.0 --rear-radius-grid 0.0,1.0 --rear-outboard-grid 0.0,1.0 --wall-thickness-grid 0.0,1.0 --cobyla-maxiter 40 --rib-zonewise-mode limited_zonewise --skip-local-refine --skip-step-export --no-ground-clearance-recovery",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p804m,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p804m/direct_dual_beam_inverse_design_refresh_summary.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_1p804m.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml,/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt,1.8042343324768007,1.794048719360518,0.07143912961806514,0.0651858601168413,6.000000000002,True,False,77.01360725359352,79.51360725359352,11.5,-65.51360725359352,False,0.0651858601168413,0.02,0.045185860116841295,True,0.11885153327799114,0.03218914970120035,0.0,0.005,True,-0.1020850822386167,0.03960302844008356,-0.9431038100186565,-0.904445610180528,1.1102230246251565e-16,1.1610990315520314e-17,0.0,coarse_grid,,not_reported_by_canonical_summary,legacy_target_csv_tip_z_differs_from_selected_target_shape,analysis complete,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p804m/lift_wire_rigging.json,1,256.1675026408399,256.1675026408399,4325.321783844274,0,"[30.635,30.635,30.635,30.635,22.975,15.0]","[8.0,8.0,8.0,8.0,8.0,8.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[8.0,8.0,8.0,8.0,8.0,8.0]",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p804m/target_loaded_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p804m/jig_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_1p804m/loaded_shape_spar_data.csv,1.0650034,1.05899103,1.85938404091,1.91290025264
target_main_tip_z_2p108m,effective_dihedral_deg,7.0,2.1077373306514695,1.9790897704736747,1.0,0,0,True,/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p108m/command.txt,"'/Volumes/Samsung SSD/hpa-mdo/.venv/bin/python' '/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py' --config '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml' --design-report '/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt' --output-dir '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p108m' --aero-source-mode candidate_avl_spanwise --candidate-avl-spanwise-loads-json '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_2p108m.json' --target-shape-z-scale 1.97908977047 --dihedral-exponent 1 --refresh-steps 0 --main-plateau-grid 0.0,1.0 --main-taper-fill-grid 0.0,1.0 --rear-radius-grid 0.0,1.0 --rear-outboard-grid 0.0,1.0 --wall-thickness-grid 0.0,1.0 --cobyla-maxiter 40 --rib-zonewise-mode limited_zonewise --skip-local-refine --skip-step-export --no-ground-clearance-recovery",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p108m,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p108m/direct_dual_beam_inverse_design_refresh_summary.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_2p108m.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml,/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt,2.1077373306475558,2.0958383236204305,0.07143912961806514,0.0651858601168413,6.999999999987,True,False,15.518634942853357,18.018634942853357,11.5,-4.018634942853357,False,0.034259327214236746,0.02,0.014259327214236745,True,1.7967887074252265,0.0913182603269026,0.0,0.005,True,1.1879160311433992,0.16924064309383127,-0.6875440294065891,-0.8531960861049985,5.551115123125783e-17,5.665583147960493e-18,0.0,coarse_grid,,not_reported_by_canonical_summary,legacy_target_csv_tip_z_differs_from_selected_target_shape,analysis complete,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p108m/lift_wire_rigging.json,1,2772.48580159213,2772.48580159213,1809.0034848929845,0,"[34.9239,34.9239,34.9239,34.9239,31.482040134862082,27.89864164602724]","[0.8,0.8,0.8,0.8,0.8,0.8]","[11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001]","[0.8,0.8,0.8,0.8,3.8,3.8]",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p108m/target_loaded_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p108m/jig_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p108m/loaded_shape_spar_data.csv,1.0650034,1.05899103,0.433540408582,0.299049616195
target_main_tip_z_2p413m,effective_dihedral_deg,8.0,2.412544065840614,2.2652923645122125,1.0,0,0,True,/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p413m/command.txt,"'/Volumes/Samsung SSD/hpa-mdo/.venv/bin/python' '/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py' --config '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml' --design-report '/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt' --output-dir '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p413m' --aero-source-mode candidate_avl_spanwise --candidate-avl-spanwise-loads-json '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_2p413m.json' --target-shape-z-scale 2.26529236451 --dihedral-exponent 1 --refresh-steps 0 --main-plateau-grid 0.0,1.0 --main-taper-fill-grid 0.0,1.0 --rear-radius-grid 0.0,1.0 --rear-outboard-grid 0.0,1.0 --wall-thickness-grid 0.0,1.0 --cobyla-maxiter 40 --rib-zonewise-mode limited_zonewise --skip-local-refine --skip-step-export --no-ground-clearance-recovery",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p413m,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p413m/direct_dual_beam_inverse_design_refresh_summary.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_2p413m.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml,/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt,2.4125440658382575,2.398924304791543,0.07143912961806514,0.0651858601168413,7.999999999992,True,False,13.981704076910821,16.481704076910823,11.5,-2.4817040769108214,False,0.032564940880708715,0.02,0.012564940880708714,True,2.0844176349073797,0.10362241739759315,0.0,0.005,True,1.4422293406134696,0.18358504555521424,-0.6571799213597888,-0.8434695447618955,5.551115123125783e-17,5.067451620406764e-18,0.0,coarse_grid,,not_reported_by_canonical_summary,legacy_target_csv_tip_z_differs_from_selected_target_shape,analysis complete,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p413m/lift_wire_rigging.json,1,2900.8328149453414,2900.8328149453414,1680.656471539773,0,"[34.9239,34.9239,34.9239,34.9239,27.2639,19.288899999999998]","[0.8,0.8,0.8,0.8,0.8,0.8]","[10.0,10.0,10.0,10.0,10.0,10.0]","[0.8,0.8,0.8,0.8,3.8,3.8]",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p413m/target_loaded_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p413m/jig_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p413m/loaded_shape_spar_data.csv,1.0650034,1.05899103,0.419581523329,0.314506669884
target_main_tip_z_2p565m,effective_dihedral_deg,8.5,2.565497260652321,2.4089099295716854,1.0,0,0,True,/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p565m/command.txt,"'/Volumes/Samsung SSD/hpa-mdo/.venv/bin/python' '/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py' --config '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml' --design-report '/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt' --output-dir '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p565m' --aero-source-mode candidate_avl_spanwise --candidate-avl-spanwise-loads-json '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_2p565m.json' --target-shape-z-scale 2.40890992957 --dihedral-exponent 1 --refresh-steps 0 --main-plateau-grid 0.0,1.0 --main-taper-fill-grid 0.0,1.0 --rear-radius-grid 0.0,1.0 --rear-outboard-grid 0.0,1.0 --wall-thickness-grid 0.0,1.0 --cobyla-maxiter 40 --rib-zonewise-mode limited_zonewise --skip-local-refine --skip-step-export --no-ground-clearance-recovery",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p565m,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p565m/direct_dual_beam_inverse_design_refresh_summary.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_2p565m.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml,/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt,2.565497260650526,2.5510140186029164,0.07143912961806514,0.0651858601168413,8.499999999994,True,False,13.981704076910821,16.481704076910823,11.5,-2.4817040769108214,False,0.04408162290264036,0.02,0.02408162290264036,True,2.0844176349073797,0.10362241739759315,0.0,0.005,True,1.4422293406134696,0.18358504555521424,-0.6571799213597888,-0.8434695447618955,5.551115123125783e-17,7.166458808248763e-18,0.0,coarse_grid,,not_reported_by_canonical_summary,legacy_target_csv_tip_z_differs_from_selected_target_shape,analysis complete,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p565m/lift_wire_rigging.json,1,2900.8328149453414,2900.8328149453414,1680.656471539773,0,"[34.9239,34.9239,34.9239,34.9239,27.2639,19.288899999999998]","[0.8,0.8,0.8,0.8,0.8,0.8]","[10.0,10.0,10.0,10.0,10.0,10.0]","[0.8,0.8,0.8,0.8,3.8,3.8]",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p565m/target_loaded_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p565m/jig_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p565m/loaded_shape_spar_data.csv,1.0650034,1.05899103,0.572534718141,0.466596383696
target_main_tip_z_2p650m,target_main_tip_z_m,,2.65,2.488254971569069,1.0,0,0,True,/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p650m/command.txt,"'/Volumes/Samsung SSD/hpa-mdo/.venv/bin/python' '/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py' --config '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml' --design-report '/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt' --output-dir '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p650m' --aero-source-mode candidate_avl_spanwise --candidate-avl-spanwise-loads-json '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_2p650m.json' --target-shape-z-scale 2.48825497157 --dihedral-exponent 1 --refresh-steps 0 --main-plateau-grid 0.0,1.0 --main-taper-fill-grid 0.0,1.0 --rear-radius-grid 0.0,1.0 --rear-outboard-grid 0.0,1.0 --wall-thickness-grid 0.0,1.0 --cobyla-maxiter 40 --rib-zonewise-mode limited_zonewise --skip-local-refine --skip-step-export --no-ground-clearance-recovery",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p650m,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p650m/direct_dual_beam_inverse_design_refresh_summary.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_2p650m.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml,/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt,2.650000000000991,2.635039706721844,0.07143912961806514,0.0651858601168413,8.775683924798,True,False,11.594853873122727,14.094853873122727,11.5,-0.09485387312272664,False,0.001469095758575456,0.02,-0.018530904241424544,False,2.36324017092206,0.1036778472892338,0.0,0.005,True,1.6350675525840723,0.18347995406547254,-0.6109861181799907,-0.8281746417396574,3.552713678800501e-15,3.2435649075576306e-16,0.0,coarse_grid,,not_reported_by_canonical_summary,legacy_target_csv_tip_z_differs_from_selected_target_shape,analysis complete,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p650m/lift_wire_rigging.json,1,3096.48275610501,3096.48275610501,1485.0065303801043,0,"[34.9239,34.9239,34.9239,34.9239,31.482040134862082,27.89864164602724]","[0.8,0.8,0.8,0.8,0.8,0.8]","[10.0,10.0,10.0,10.0,10.0,10.0]","[0.8,0.8,0.8,0.8,0.8,0.8]",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p650m/target_loaded_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p650m/jig_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p650m/loaded_shape_spar_data.csv,1.0650034,1.05899103,0.455927680751,0.2717995358
target_main_tip_z_2p675m,target_main_tip_z_m,,2.675,2.5117290750744377,1.0,0,0,True,/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p675m/command.txt,"'/Volumes/Samsung SSD/hpa-mdo/.venv/bin/python' '/Volumes/Samsung SSD/hpa-mdo/scripts/direct_dual_beam_inverse_design.py' --config '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml' --design-report '/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt' --output-dir '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p675m' --aero-source-mode candidate_avl_spanwise --candidate-avl-spanwise-loads-json '/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_2p675m.json' --target-shape-z-scale 2.51172907507 --dihedral-exponent 1 --refresh-steps 0 --main-plateau-grid 0.0,1.0 --main-taper-fill-grid 0.0,1.0 --rear-radius-grid 0.0,1.0 --rear-outboard-grid 0.0,1.0 --wall-thickness-grid 0.0,1.0 --cobyla-maxiter 40 --rib-zonewise-mode limited_zonewise --skip-local-refine --skip-step-export --no-ground-clearance-recovery",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p675m,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p675m/direct_dual_beam_inverse_design_refresh_summary.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/candidate_avl_artifacts/target_main_tip_z_2p675m.json,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/smooth_tier2_canonical_config.yaml,/Volumes/Samsung SSD/hpa-mdo/output/blackcat_004/ansys/crossval_report.txt,2.674999999995274,2.6598985718739026,0.07143912961806514,0.0651858601168413,8.85716671594,True,False,11.594853873122727,14.094853873122727,11.5,-0.09485387312272664,False,0.014499779443081673,0.02,-0.0055002205569183275,False,2.36324017092206,0.1036778472892338,0.0,0.005,True,1.6350675525840723,0.18347995406547254,-0.6109861181799907,-0.8281746417396574,3.552713678800501e-15,3.244554372486402e-16,0.0,coarse_grid,,not_reported_by_canonical_summary,legacy_target_csv_tip_z_differs_from_selected_target_shape,analysis complete,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p675m/lift_wire_rigging.json,1,3096.48275610501,3096.48275610501,1485.0065303801043,0,"[34.9239,34.9239,34.9239,34.9239,31.482040134862082,27.89864164602724]","[0.8,0.8,0.8,0.8,0.8,0.8]","[10.0,10.0,10.0,10.0,10.0,10.0]","[0.8,0.8,0.8,0.8,0.8,0.8]",/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p675m/target_loaded_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p675m/jig_shape_spar_data.csv,/Volumes/Samsung SSD/hpa-mdo/output/phase11_structure_budgeted_z_state_search_mvp/runs/target_main_tip_z_2p675m/loaded_shape_spar_data.csv,1.0650034,1.05899103,0.480927680745,0.296658400952
