airfoil_id,zone,Re,roughness_mode,alpha_deg,cl,cd,cm,converged,status,warning_flags,branch_label,raw_source
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,12.3,1.28557335,0.06322146,-0.0499910936,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,12.4,1.28301585,0.064587533,-0.0495914093,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,12.5,1.28012281,0.0660054223,-0.0492533294,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,12.6,1.27696784,0.0674772306,-0.048984343,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,12.7,1.27351383,0.0690105169,-0.0487929952,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,12.75,1.27169579,0.0697994384,-0.0487265911,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,12.8,1.26979304,0.0706057992,-0.0486823619,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,12.9,1.26581192,0.0722646257,-0.0486559048,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13,1.26155393,0.0739903178,-0.0487182675,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.1,1.25697523,0.0757809275,-0.048865919,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.2,1.25211838,0.0776424988,-0.0491069792,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.25,1.24960932,0.0786003723,-0.0492641439,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.3,1.24702939,0.0795796881,-0.0494500007,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.4,1.24172381,0.0815951814,-0.0498990218,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.5,1.23620627,0.083690377,-0.0504554816,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.6,1.23048053,0.0858660027,-0.0511194057,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.7,1.22455027,0.0881224723,-0.0518898615,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.75,1.22150182,0.0892826277,-0.0523164337,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.8,1.21841861,0.0904600998,-0.0527653081,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,13.9,1.21205996,0.0928751536,-0.0537381992,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14,1.20549748,0.0953726137,-0.0548101668,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.1,1.19877665,0.09796086,-0.0559880512,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.2,1.19192564,0.100648068,-0.057277493,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.25,1.18845723,0.102026487,-0.0579604354,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.3,1.1849207,0.103436559,-0.0586773443,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.4,1.17773683,0.106331034,-0.0601887607,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.5,1.17035884,0.109340558,-0.0618165828,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.6,1.16272618,0.112477226,-0.0635687003,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.7,1.15482158,0.115757096,-0.0654536941,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.75,1.15078622,0.117444939,-0.0664380676,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.8,1.14659908,0.119193467,-0.0674777509,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,14.9,1.13797853,0.122813628,-0.0696572251,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15,1.12880249,0.12666573,-0.0720218531,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.1,1.11899774,0.130806083,-0.0746111598,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.2,1.10844261,0.135316906,-0.0774790898,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.25,1.10277177,0.137760439,-0.0790518607,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.3,1.09706098,0.140279845,-0.0806659626,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.4,1.08478909,0.145793893,-0.0842132263,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.5,1.06432352,0.154555163,-0.0898954765,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.6,1.04209629,0.165398978,-0.0964566006,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.7,1.02872453,0.174324983,-0.101124187,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.75,1.02551613,0.177420043,-0.10260282,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.8,1.02341991,0.179879095,-0.103796871,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,15.9,1.02063237,0.184028582,-0.105845516,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16,1.01887964,0.187651654,-0.107657091,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.1,1.01777837,0.19095615,-0.109321758,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.2,1.01716155,0.194039035,-0.11088214,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.25,1.01700354,0.195515251,-0.111631336,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.3,1.01693364,0.196954665,-0.112362957,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.4,1.01695439,0.199782087,-0.11380738,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.5,1.01721092,0.20252731,-0.115216879,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.6,1.01773226,0.205166136,-0.116575005,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.7,1.01848207,0.207713137,-0.117889155,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.75,1.01893462,0.20895599,-0.118531027,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.8,1.01943437,0.210179648,-0.119163746,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,16.9,1.02056536,0.212572869,-0.120403496,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17,1.02186008,0.2148997,-0.121611122,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.1,1.02330003,0.21716396,-0.122788987,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.2,1.02487436,0.219369884,-0.123938433,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.25,1.02570734,0.220451599,-0.124502902,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.3,1.02656914,0.221519516,-0.125060634,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.4,1.02837574,0.223615281,-0.126155845,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.5,1.03028425,0.225658387,-0.127223964,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.6,1.03228639,0.227648171,-0.128263852,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.7,1.03437541,0.229583697,-0.129273361,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.75,1.03545021,0.230530513,-0.129765754,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.8,1.03654438,0.231462725,-0.130249068,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,17.9,1.03878864,0.233280577,-0.13118488,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,175000,rough,18,1.04110495,0.235029498,-0.132070741,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-6,-0.378401721,0.0180342355,-0.083517179,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-5.75,-0.341126209,0.0167508263,-0.0860212168,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-5.5,-0.302524461,0.0160820542,-0.0884618341,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-5.25,-0.260440763,0.0148228193,-0.0919852331,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-5,-0.217406792,0.0138365185,-0.095886437,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-4.75,-0.173708896,0.0137570995,-0.0993673078,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-4.5,-0.143982442,0.0136578897,-0.0998350015,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-4.25,-0.106574156,0.0136015804,-0.101812077,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-4,-0.0659271282,0.0135621168,-0.104432951,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-3.75,-0.0240168689,0.0135417986,-0.107307261,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-3.5,0.00634941853,0.0135139899,-0.107781509,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-3.25,0.0392513535,0.0133820714,-0.108760455,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-3,0.0779829502,0.0131835326,-0.110913284,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-2.75,0.12098494,0.0130045763,-0.113857197,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-2.5,0.163729352,0.0127247439,-0.11667871,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-2.25,0.18843521,0.0125754228,-0.115875488,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-2,0.222799407,0.0123512632,-0.116905895,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-1.75,0.259560106,0.0120097748,-0.11832622,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-1.5,0.287949533,0.0118041241,-0.118074183,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-1.25,0.317797003,0.0114967755,-0.118012195,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-1,0.350360741,0.0111043428,-0.118349651,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-0.75,0.37505218,0.0108919725,-0.117356991,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-0.5,0.40526971,0.0105196212,-0.117158286,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,-0.25,0.430323136,0.0102230759,-0.116162262,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,0,0.4567852,0.00990575557,-0.115369424,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,0.25,0.483639679,0.00958286367,-0.114614497,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,0.5,0.510181934,0.00927438113,-0.113773296,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,0.75,0.536061541,0.00907238255,-0.112584031,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,1,0.558106436,0.00932333477,-0.110965286,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,1.25,0.580145581,0.00952383623,-0.10963784,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,1.5,0.597752404,0.00950662591,-0.107060501,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,1.75,0.621197851,0.00951462868,-0.105723107,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,2,0.648687239,0.00980300198,-0.105743811,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,2.25,0.676206698,0.0100845139,-0.105756975,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,2.5,0.703400674,0.0104157031,-0.105702136,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,2.75,0.731174353,0.0106267454,-0.105742569,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,3,0.758507404,0.0109686682,-0.105707325,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,3.25,0.786343886,0.0111635034,-0.10574772,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,3.5,0.813828015,0.011466509,-0.105726229,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,3.75,0.841471638,0.0117326331,-0.10573361,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,4,0.868685064,0.0119657607,-0.105638794,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,4.25,0.894891426,0.0121813557,-0.105346869,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,4.5,0.920443282,0.0123879783,-0.104927467,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,4.75,0.946262467,0.0125743819,-0.10455366,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,5,0.971600082,0.0127145097,-0.104084535,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,5.25,0.996696135,0.0128899672,-0.103570844,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,5.5,1.0204475,0.0130947369,-0.102809372,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,5.75,1.02092814,0.0160603785,-0.0992728245,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,6,1.04025145,0.017254948,-0.0977663169,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,6.25,1.05897547,0.0184088555,-0.0961832838,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,6.5,1.07622019,0.019587982,-0.0943787937,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,6.75,1.09576034,0.0204342305,-0.0930191062,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,7,1.11335063,0.0214206619,-0.0914058102,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,7.25,1.12853215,0.0226044163,-0.0894133622,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,7.5,1.14156648,0.0239909233,-0.0871390882,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,7.75,1.15292282,0.0257281926,-0.0846172951,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,8,1.16666492,0.0280246267,-0.0824385171,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,8.25,1.1897436,0.0308507272,-0.0816147623,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,8.5,1.2164812,0.0333855886,-0.0813019099,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,8.75,1.24028989,0.0364445167,-0.0806946024,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,9,1.25423792,0.0365888409,-0.0785259612,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,9.25,1.27277572,0.0384890163,-0.0771094915,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,9.5,1.29082312,0.0414790279,-0.0756965741,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,9.75,1.30482729,0.0452568629,-0.0739102056,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,10,1.33165648,0.0532304667,-0.0692896042,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,10.25,1.33482658,0.0560560321,-0.0666735426,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,10.5,1.33743431,0.0590856991,-0.0643025039,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,10.75,1.3424381,0.0625802257,-0.0625539076,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,11,1.34435756,0.0672133723,-0.0609904678,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,11.25,1.32386518,0.0754123344,-0.0585884162,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,11.5,1.27366167,0.0844688886,-0.054169665,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,11.6,1.26543749,0.0856377209,-0.0528160848,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,11.7,1.25699086,0.0868570088,-0.0516039685,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,11.75,1.25271797,0.0874900569,-0.0510568542,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,11.8,1.24838915,0.0881373006,-0.0505462774,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,11.9,1.23963916,0.0894791698,-0.0496402672,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12,1.23079641,0.090892941,-0.0488991597,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.1,1.22183174,0.0923731314,-0.0483125045,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.2,1.2128188,0.0939346691,-0.0479008799,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.25,1.20829132,0.0947451119,-0.0477591815,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.3,1.20372674,0.0955718647,-0.0476550703,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.4,1.19456366,0.0972866221,-0.0475760234,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.5,1.18539407,0.0990931436,-0.0476827533,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.6,1.17622356,0.100992814,-0.0479759324,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.7,1.16699919,0.102973047,-0.0484355718,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.75,1.1623781,0.10399816,-0.0487334551,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.8,1.15777498,0.105048506,-0.049078055,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,12.9,1.14859474,0.107228968,-0.0499129525,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,13,1.13947848,0.109515018,-0.0509357986,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,13.1,1.13042344,0.111906761,-0.0521407146,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,13.2,1.12139105,0.114391172,-0.0535025236,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,13.25,1.11689674,0.115668351,-0.0542388575,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,13.3,1.11242613,0.116971509,-0.0550142189,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,13.4,1.10356742,0.119658645,-0.0566816928,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,13.5,1.09484236,0.122450203,-0.0584933176,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,255602.046,clean,13.6,1.08627092,0.12534046,-0.0604335971,True,ok,,poststall,phase7_1_focused_rerun
