candidate_id,assignment,alpha_deg,CL,CDi,e_CDi,profile_cd,CD0_total,CD_total,P_crank,P_crank_conservative,actual_query_quality,profile_source_quality,profile_warning_count,drag_budget_band,spanload_artifact,avl_path
current_avl_compromise_conservative_closed,root:dae31|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,0.18015,1.16853,0.0127613,0.9564,0.009368851143241826,0.013258730502038055,0.026020030502038057,174.60027944116567,178.8818396527458,actual_loaded_shape_query_pass,full_polar_mission_grade_candidate,0,target,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_tier2_airfoil/runs/conservative_best/avl_run/concept_spanwise.fs,/Volumes/Samsung SSD/hpa-mdo/output/go_mode_main_wing_candidate/current_avl_compromise_conservative_closed_tier2_airfoil/runs/conservative_best/conservative_best_loaded_shape_airfoils.avl
