load_factor,global_bending_stress_utilization_est,tube_stress_mpa_est,tube_strain_microstrain_est,compression_side_risk,local_shell_buckling_utilization_est,local_shell_buckling_margin_est,max_tube_d_over_t,min_classical_sigma_cr_mpa,buckling_ovalization_risk,torsion_twist_deg_est,torsion_twist_risk,status,source
1.0,0.17903867727671685,179.03867727671687,778.4290316378994,pass_low,0.08066866757701557,0.9193313324229844,87.30975,2693.439163438219,estimated_pass_but_ovalization_unresolved_high_d_over_t,0.09229483730521545,pass_low,pass_estimated,internal equivalent stress/buckling indices plus Phase 14 corrected S4 shell route evidence; not a candidate shell buckling eigenvalue solve
1.5,0.2685580159150753,268.5580159150753,1167.643547456849,pass_low,0.12100300136552336,0.8789969986344767,87.30975,2693.439163438219,estimated_pass_but_ovalization_unresolved_high_d_over_t,0.13844225595782317,pass_low,pass_estimated,internal equivalent stress/buckling indices plus Phase 14 corrected S4 shell route evidence; not a candidate shell buckling eigenvalue solve
1.75,0.3133176852342545,313.31768523425455,1362.2508053663241,pass_low,0.14117016825977724,0.8588298317402228,87.30975,2693.439163438219,estimated_pass_but_ovalization_unresolved_high_d_over_t,0.16151596528412704,pass_low,pass_estimated,internal equivalent stress/buckling indices plus Phase 14 corrected S4 shell route evidence; not a candidate shell buckling eigenvalue solve
2.0,0.3580773545534337,358.07735455343374,1556.8580632757987,pass_low,0.16133733515403115,0.8386626648459689,87.30975,2693.439163438219,estimated_pass_but_ovalization_unresolved_high_d_over_t,0.1845896746104309,pass_low,pass_estimated,internal equivalent stress/buckling indices plus Phase 14 corrected S4 shell route evidence; not a candidate shell buckling eigenvalue solve
2.5,0.4475966931917921,447.59669319179216,1946.0725790947483,pass_low,0.20167166894253893,0.798328331057461,87.30975,2693.439163438219,estimated_pass_but_ovalization_unresolved_high_d_over_t,0.23073709326303865,pass_low,pass_estimated,internal equivalent stress/buckling indices plus Phase 14 corrected S4 shell route evidence; not a candidate shell buckling eigenvalue solve
3.0,0.5371160318301506,537.1160318301506,2335.287094913698,pass_low,0.24200600273104672,0.7579939972689533,87.30975,2693.439163438219,estimated_pass_but_ovalization_unresolved_high_d_over_t,0.27688451191564634,pass_low,pass_estimated,internal equivalent stress/buckling indices plus Phase 14 corrected S4 shell route evidence; not a candidate shell buckling eigenvalue solve
