baseline_role,policy_id,policy_name,assignment,e_CDi,target_vs_avl_rms,target_vs_avl_outer_delta,profile_cd,CD0_total_est,min_stall_margin,max_station_utilization,mission_drag_budget_band,archive_source_quality,archive_source_quality_summary,actual_sidecar_query_quality,actual_sidecar_query_quality_summary,engineering_use
performance_candidate,A,unrestricted,root:dae11|mid1:dae11|mid2:clarkysm|tip:clarkysm,0.985693064,0.0512991721,0.111664536,0.0109945289,0.0148844085,1.4291479,0.904673484,target,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:actual_sidecar_query_grade;tip:actual_sidecar_query_grade,best actual-query performance candidate
conservative_baseline,C,full-polar archive mission-grade only,root:cst_root_nsga2_g05_child_0019_00cc4dca|mid1:cst_mid1_nsga2_g06_child_0001_a86879e2|mid2:clarkysm|tip:clarkysm,0.985598464,0.0440886932,0.0901669948,0.0113983551,0.0152882346,3.05110821,0.82461217,target,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:actual_sidecar_query_grade;tip:actual_sidecar_query_grade,conservative report baseline; passes archive and actual query labels
